,Time,Value,Alert
0,820481555.771999,150.667,0.0
1,820481560.777999,150.454,0.0
2,820481565.783999,150.203,0.0
3,820481570.789999,149.942,0.0
4,820481575.792,149.643,0.0
5,820481580.797,149.331,0.0
6,820481585.807999,149.026,0.0
7,820481590.81,148.689,0.0
8,820481595.816,148.359,0.0
9,820481600.817,148.003,0.0
10,820481605.821999,147.665,0.0
11,820481610.829999,147.324,0.0
12,820481615.835,146.966,0.0
13,820481620.841,146.632,0.0
14,820481625.843,146.27,0.0
15,820481630.844,145.918,0.0
16,820481635.847999,145.58,0.0
17,820481640.85,145.235,0.0
18,820481645.855999,144.885,0.0
19,820481650.856999,144.541,0.0
20,820481655.865999,144.213,0.0
21,820481660.867999,143.863,0.0
22,820481665.868999,143.535,0.0
23,820481670.879,143.205,0.0
24,820481675.878999,142.873,0.0
25,820481680.887999,142.545,0.0
26,820481685.895,142.221,0.0
27,820481690.899999,141.902,0.0
28,820481695.906999,141.58,0.0
29,820481700.912,141.262,0.0
30,820481705.913,140.942,0.0
31,820481710.916,140.61,0.0
32,820481715.923999,140.31,0.0
33,820481720.928,139.983,0.0
34,820481725.934999,139.679,0.0
35,820481730.937999,139.383,0.0
36,820481735.944,139.083,0.0
37,820481740.951,138.777,0.0
38,820481745.956,138.469,0.0
39,820481750.963999,138.193,0.0
40,820481755.972,137.883,0.0
41,820481760.974,137.583,0.0
42,820481765.982,137.326,0.0
43,820481770.986,137.036,0.0
44,820481775.989,136.756,0.0
45,820481780.992999,136.479,0.0
46,820481785.993999,136.189,0.0
47,820481791.004999,135.889,0.0
48,820481796.005,135.621,0.0
49,820481801.006,135.35,0.0
50,820481806.015999,135.078,0.0
51,820481811.02,134.794,0.0
52,820481816.026,134.523,0.0
53,820481821.026999,134.259,0.0
54,820481826.027999,133.987,0.0
55,820481831.028,133.699,0.0
56,820481836.03,133.453,0.0
57,820481841.028999,133.187,0.0
58,820481846.032,132.923,0.0
59,820481851.030999,132.668,0.0
60,820481856.031999,132.422,0.0
61,820481861.033,132.168,0.0
62,820481866.033,131.909,0.0
63,820481871.034999,131.665,0.0
64,820481876.036999,131.432,0.0
65,820481881.036,131.168,0.0
66,820481886.038,130.936,0.0
67,820481891.038,130.681,0.0
68,820481896.038,130.455,0.0
69,820481901.039,130.194,0.0
70,820481906.039,129.964,0.0
71,820481911.041,129.739,0.0
72,820481916.040999,129.487,0.0
73,820481921.042999,129.249,0.0
74,820481926.042999,129.024,0.0
75,820481931.042999,128.796,0.0
76,820481936.045,128.552,0.0
77,820481941.044999,128.333,0.0
78,820481946.046999,128.083,0.0
79,820481951.048,127.858,0.0
80,820481956.05,127.646,0.0
81,820481961.051999,127.416,0.0
82,820481966.053,127.185,0.0
83,820481971.053999,126.969,0.0
84,820481976.054999,126.76,0.0
85,820481981.055999,126.527,0.0
86,820481986.057999,126.311,0.0
87,820481991.058999,126.094,0.0
88,820481996.057999,125.884,0.0
89,820482001.058999,125.648,0.0
90,820482006.060999,125.423,0.0
91,820482011.061999,125.216,0.0
92,820482016.064,125.008,0.0
93,820482021.065,124.786,0.0
94,820482026.067,124.573,0.0
95,820482031.068,124.367,0.0
96,820482036.07,124.168,0.0
97,820482041.073,123.942,0.0
98,820482046.076999,123.744,0.0
99,820482051.079,123.534,0.0
100,820482056.082,123.315,0.0
101,820482061.084999,123.125,0.0
102,820482066.091,122.928,0.0
103,820482071.099,122.728,0.0
104,820482076.100999,122.521,0.0
105,820482081.102,122.32,0.0
106,820482086.103999,122.119,0.0
107,820482091.105,121.91,0.0
108,820482096.106999,121.715,0.0
109,820482101.106999,121.538,0.0
110,820482106.107999,121.339,0.0
111,820482111.109,121.159,0.0
112,820482116.109999,120.954,0.0
113,820482121.110999,120.756,0.0
114,820482126.110999,120.562,0.0
115,820482131.112,120.388,0.0
116,820482136.111999,120.19,0.0
117,820482141.114999,119.997,0.0
118,820482146.114999,119.805,0.0
119,820482151.115999,119.617,0.0
120,820482156.118,119.42,0.0
121,820482161.121,119.222,0.0
122,820482166.121999,119.038,0.0
123,820482171.121999,118.826,0.0
124,820482176.125,118.649,0.0
125,820482181.127,118.467,0.0
126,820482186.134999,118.284,0.0
127,820482191.135999,118.091,0.0
128,820482196.138,117.909,0.0
129,820482201.138,117.721,0.0
130,820482206.14,117.544,0.0
131,820482211.143,117.366,0.0
