,Time,Value,Alert
0,820481555.281999,162.419,0.0
1,820481560.289,161.558,0.0
2,820481565.293999,160.757,0.0
3,820481570.299999,159.962,0.0
4,820481575.302999,159.171,0.0
5,820481580.308,158.41,0.0
6,820481585.318999,157.699,0.0
7,820481590.320999,156.98,0.0
8,820481595.326999,156.294,0.0
9,820481600.327999,155.605,0.0
10,820481605.332999,154.947,0.0
11,820481610.341,154.314,0.0
12,820481615.345999,153.728,0.0
13,820481620.351999,153.098,0.0
14,820481625.353999,152.495,0.0
15,820481630.354999,151.904,0.0
16,820481635.359,151.345,0.0
17,820481640.361,150.798,0.0
18,820481645.365999,150.268,0.0
19,820481650.368,149.705,0.0
20,820481655.377,149.185,0.0
21,820481660.379,148.685,0.0
22,820481665.379999,148.199,0.0
23,820481670.388999,147.699,0.0
24,820481675.39,147.219,0.0
25,820481680.399,146.755,0.0
26,820481685.405999,146.293,0.0
27,820481690.409999,145.84,0.0
28,820481695.417,145.393,0.0
29,820481700.423,144.954,0.0
30,820481705.424,144.52,0.0
31,820481710.426999,144.07,0.0
32,820481715.433999,143.653,0.0
33,820481720.437999,143.241,0.0
34,820481725.446,142.843,0.0
35,820481730.449,142.432,0.0
36,820481735.454999,142.037,0.0
37,820481740.460999,141.65,0.0
38,820481745.466999,141.255,0.0
39,820481750.475,140.877,0.0
40,820481755.481999,140.496,0.0
41,820481760.485,140.128,0.0
42,820481765.493,139.75,0.0
43,820481770.496999,139.399,0.0
44,820481775.5,139.029,0.0
45,820481780.504,138.687,0.0
46,820481785.504999,138.322,0.0
47,820481790.515,137.968,0.0
48,820481795.515,137.629,0.0
49,820481800.517,137.283,0.0
50,820481805.527,136.927,0.0
51,820481810.530999,136.616,0.0
52,820481815.536,136.281,0.0
53,820481820.538,135.96,0.0
54,820481825.538999,135.642,0.0
55,820481830.538999,135.316,0.0
56,820481835.541,135.006,0.0
57,820481840.539999,134.679,0.0
58,820481845.542,134.358,0.0
59,820481850.542,134.064,0.0
60,820481855.542999,133.765,0.0
61,820481860.543999,133.45,0.0
62,820481865.543999,133.173,0.0
63,820481870.545999,132.879,0.0
64,820481875.548,132.577,0.0
65,820481880.547,132.3,0.0
66,820481885.549,131.996,0.0
67,820481890.548999,131.73,0.0
68,820481895.548999,131.436,0.0
69,820481900.55,131.162,0.0
70,820481905.55,130.885,0.0
71,820481910.551999,130.616,0.0
72,820481915.551999,130.352,0.0
73,820481920.554,130.078,0.0
74,820481925.554999,129.804,0.0
75,820481930.554,129.524,0.0
76,820481935.555999,129.274,0.0
77,820481940.555,129.0,0.0
78,820481945.557999,128.758,0.0
79,820481950.558999,128.498,0.0
80,820481955.561,128.237,0.0
81,820481960.562999,127.99,0.0
82,820481965.564,127.732,0.0
83,820481970.565,127.488,0.0
84,820481975.566,127.203,0.0
85,820481980.567,126.962,0.0
86,820481985.569,126.723,0.0
87,820481990.569,126.482,0.0
88,820481995.569,126.246,0.0
89,820482000.57,125.99,0.0
90,820482005.572,125.754,0.0
91,820482010.573,125.499,0.0
92,820482015.574999,125.277,0.0
93,820482020.576,125.022,0.0
94,820482025.577999,124.797,0.0
95,820482030.579,124.561,0.0
96,820482035.581,124.322,0.0
97,820482040.584,124.098,0.0
98,820482045.587,123.875,0.0
99,820482050.59,123.657,0.0
100,820482055.593,123.417,0.0
101,820482060.596,123.21,0.0
102,820482065.601,122.962,0.0
103,820482070.609,122.761,0.0
104,820482075.612,122.527,0.0
105,820482080.612999,122.32,0.0
106,820482085.614999,122.103,0.0
107,820482090.615999,121.845,0.0
108,820482095.616999,121.691,0.0
109,820482100.618,121.46,0.0
110,820482105.618999,121.258,0.0
111,820482110.619999,121.051,0.0
112,820482115.621,120.83,0.0
113,820482120.622,120.607,0.0
114,820482125.621999,120.401,0.0
115,820482130.622999,120.207,0.0
116,820482135.622999,120.0,0.0
117,820482140.626,119.793,0.0
118,820482145.626,119.583,0.0
119,820482150.628,119.408,0.0
120,820482155.628999,119.191,0.0
121,820482160.631999,118.981,0.0
122,820482165.633,118.785,0.0
123,820482170.633,118.563,0.0
124,820482175.636,118.364,0.0
125,820482180.638,118.165,0.0
126,820482185.645999,117.979,0.0
127,820482190.647,117.772,0.0
128,820482195.647999,117.576,0.0
129,820482200.649,117.409,0.0
130,820482205.650999,117.216,0.0
131,820482210.652999,117.017,0.0
132,820482215.655,116.802,0.0
133,820482220.655999,116.629,0.0
134,820482225.659999,116.452,0.0
135,820482230.661,116.247,0.0
136,820482235.661,116.059,0.0
137,820482240.663,115.89,0.0
138,820482245.665,115.697,0.0
139,820482250.664999,115.506,0.0
140,820482255.666999,115.348,0.0
141,820482260.667,115.157,0.0
142,820482265.667,114.962,0.0
143,820482270.669,114.777,0.0
144,820482275.67,114.626,0.0
145,820482280.67,114.438,0.0
146,820482285.670999,114.251,0.0
147,820482290.671999,114.081,0.0
148,820482295.673,113.888,0.0
149,820482300.673,113.717,0.0
150,820482305.674999,113.532,0.0
151,820482310.676,113.355,0.0
152,820482315.676999,113.165,0.0
153,820482320.675999,112.998,0.0
154,820482325.676999,112.832,0.0
155,820482330.678,112.639,0.0
156,820482335.679,112.47,0.0
157,820482340.682,112.29,0.0
158,820482345.682,112.132,0.0
159,820482350.682,111.965,0.0
160,820482355.686,111.804,0.0
161,820482360.687,111.614,0.0
162,820482365.689,111.453,0.0
163,820482370.689,111.285,0.0
164,820482375.689999,111.114,0.0
165,820482380.690999,110.948,0.0
166,820482385.693,110.804,0.0
167,820482390.693999,110.634,0.0
168,820482395.695,110.431,0.0
169,820482400.695999,110.301,0.0
170,820482405.695999,110.125,0.0
171,820482410.697,109.947,0.0
172,820482415.698,109.807,0.0
173,820482420.699,109.647,0.0
174,820482425.700999,109.484,0.0
175,820482430.701,109.319,0.0
176,820482435.702,109.155,0.0
177,820482440.702999,108.988,0.0
178,820482445.704,108.839,0.0
179,820482450.704999,108.682,0.0
180,820482455.704999,108.53,0.0
181,820482460.706,108.349,0.0
182,820482465.707,108.204,0.0
183,820482470.709,108.041,0.0
184,820482475.71,107.9,0.0
185,820482480.71,107.765,0.0
186,820482485.711999,107.61,0.0
187,820482490.711999,107.478,0.0
188,820482495.711999,107.29,0.0
189,820482500.714999,107.133,0.0
190,820482505.714999,106.992,0.0
191,820482510.716,106.862,0.0
192,820482515.718,106.685,0.0
193,820482520.719999,106.55,0.0
194,820482525.722999,106.402,0.0
195,820482530.725999,106.237,0.0
196,820482535.728,106.073,0.0
197,820482540.731,105.943,0.0
198,820482545.732999,105.81,0.0
199,820482550.733,105.656,0.0
200,820482555.734,105.481,0.0
201,820482560.736,105.345,0.0
202,820482565.736,105.225,0.0
203,820482570.739,105.071,0.0
204,820482575.737999,104.899,0.0
205,820482580.738999,104.745,0.0
206,820482585.740999,104.609,0.0
207,820482590.741999,104.463,0.0
208,820482595.743999,104.322,0.0
209,820482600.744,104.179,0.0
210,820482605.746,104.02,0.0
211,820482610.746,103.866,0.0
212,820482615.746999,103.736,0.0
213,820482620.746999,103.585,0.0
214,820482625.75,103.429,0.0
215,820482630.751999,103.295,0.0
216,820482635.753,103.154,0.0
217,820482640.753999,103.016,0.0
218,820482645.755,102.9,0.0
219,820482650.759,102.725,0.0
220,820482655.759999,102.589,0.0
221,820482660.763,102.491,0.0
222,820482665.767,102.334,0.0
223,820482670.768,102.199,0.0
224,820482675.769999,102.065,0.0
225,820482680.771,101.924,0.0
226,820482685.772999,101.786,0.0
227,820482690.774,101.635,0.0
228,820482695.776,101.502,0.0
229,820482700.777,101.389,0.0
230,820482705.779,101.267,0.0
231,820482710.779,101.116,0.0
232,820482715.780999,100.979,0.0
233,820482720.781,100.832,0.0
234,820482725.782,100.718,0.0
235,820482730.784,100.591,0.0
236,820482735.784,100.461,0.0
237,820482740.786,100.355,0.0
