Frecuencia [Hz],X [V],Ruido X [V],Y [V],Ruido Y [V],Tiempo de integración [s],Escala [V]
2000.0,0.008465925733333332,0.0021048006217581584,-0.0017839776666666663,0.0010425674537719637,0.03,0.01
1996.052104208417,0.009370767333333335,4.833039025522368e-06,-0.0022175939999999994,2.6764760413647857e-06,0.03,0.01
1992.1042084168337,0.009383485666666668,2.772369243485282e-06,-0.002205356,3.7344366821962614e-06,0.03,0.01
1988.1563126252506,0.009394610666666666,2.9887510583668946e-06,-0.002192607,3.5823708629899987e-06,0.03,0.01
1984.2084168336673,0.009405467333333332,3.2826898861891305e-06,-0.0021797490000000004,3.894694125773327e-06,0.03,0.01
1980.2605210420843,0.009417084999999999,3.2149481592502087e-06,-0.0021663503333333328,3.382131954190412e-06,0.03,0.01
1976.312625250501,0.009428527666666667,3.3552055906537547e-06,-0.0021535540000000002,3.5875345294505256e-06,0.03,0.01
1972.364729458918,0.009440101666666667,3.286881078199076e-06,-0.0021407446666666667,3.6027135452168817e-06,0.03,0.01
1968.4168336673347,0.009451337666666669,3.4159231874009114e-06,-0.0021272156666666668,3.575992806977685e-06,0.03,0.01
1964.4689378757516,0.009463496333333335,3.0868273716265584e-06,-0.0021146283333333335,3.917323987395231e-06,0.03,0.01
1960.5210420841684,0.009474463999999997,3.3640309154346498e-06,-0.0021007856666666667,3.5926514659170186e-06,0.03,0.01
1956.5731462925853,0.009486353333333334,3.260396022298797e-06,-0.002087051,3.80972995543431e-06,0.03,0.01
1952.625250501002,0.009497353666666665,3.288748985387643e-06,-0.002073971,3.4983323169761974e-06,0.03,0.01
1948.677354709419,0.009509019666666669,3.376787905029705e-06,-0.0020604286666666667,3.955476990480647e-06,0.03,0.01
1944.7294589178357,0.009520191333333336,3.284628577006842e-06,-0.0020469349999999997,3.4754949287835625e-06,0.03,0.01
1940.7815631262526,0.009532194333333336,3.1062750289625096e-06,-0.0020333596666666665,4.0706006791245995e-06,0.03,0.01
1936.8336673346694,0.009542812333333331,3.1245721662691246e-06,-0.002019484,3.494268259116082e-06,0.03,0.01
1932.8857715430863,0.009553715666666665,2.5498374893750303e-06,-0.002004654333333333,4.791310665036121e-06,0.03,0.01
1928.937875751503,0.009564571,3.1523412992040776e-06,-0.001990287,3.981105499732448e-06,0.03,0.01
1924.98997995992,0.009576283333333335,2.9880922936810244e-06,-0.001976457,3.842600811950178e-06,0.03,0.01
1921.0420841683367,0.009587203999999998,3.2312459929051606e-06,-0.001962375,3.7245704450312086e-06,0.03,0.01
1917.0941883767537,0.009599204666666668,3.002025686469476e-06,-0.0019489859999999998,4.0531350828710745e-06,0.03,0.01
1913.1462925851704,0.009609981999999998,3.4124696824048113e-06,-0.001934075,3.7902284451819858e-06,0.03,0.01
1909.1983967935873,0.009621742666666669,3.270097789906988e-06,-0.0019203089999999996,3.878289442524861e-06,0.03,0.01
1905.250501002004,0.009633028666666665,3.0617279797888717e-06,-0.0019061483333333335,4.075738855989461e-06,0.03,0.01
1901.302605210421,0.009644266333333332,3.0563360235563954e-06,-0.0018916676666666664,4.1282358486673605e-06,0.03,0.01
1897.3547094188377,0.009655791,3.0161878257163034e-06,-0.0018774109999999998,4.020050870324937e-06,0.03,0.01
1893.4068136272547,0.00966678766666667,3.09382792382216e-06,-0.0018628039999999998,4.148671755313178e-06,0.03,0.01
1889.4589178356714,0.009677692666666666,3.484396584138268e-06,-0.0018477670000000002,3.728896306773158e-06,0.03,0.01
1885.5110220440883,0.009689182999999999,3.006737046478624e-06,-0.0018336053333333332,4.2826282688191375e-06,0.03,0.01
1881.563126252505,0.009700421333333334,3.128381619233141e-06,-0.001818966333333333,3.990268565174808e-06,0.03,0.01
1877.615230460922,0.009711961333333331,3.0585767205606347e-06,-0.0018043430000000004,4.203370988464716e-06,0.03,0.01
1873.6673346693387,0.009723056333333336,3.295444819073225e-06,-0.0017895136666666663,4.255921743745891e-06,0.03,0.01
1869.7194388777557,0.009734418333333335,3.066816028971466e-06,-0.001774413,4.142980529361305e-06,0.03,0.01
1865.7715430861724,0.009745625666666665,3.2075823536669718e-06,-0.001759314666666667,4.10356408774399e-06,0.03,0.01
1861.8236472945894,0.009757198,2.8945781500360344e-06,-0.0017445313333333333,4.582137589475954e-06,0.03,0.01
1857.875751503006,0.009768625999999999,3.088727461809009e-06,-0.001728717,4.545338381242904e-06,0.03,0.01
1853.927855711423,0.009779257999999997,3.279907925536999e-06,-0.0017132053333333336,3.910676610965872e-06,0.03,0.01
1849.9799599198398,0.009790606666666665,3.2754799478684815e-06,-0.0016979609999999996,4.5254107364230835e-06,0.03,0.01
1846.0320641282565,0.009801383666666665,3.3574687720893563e-06,-0.0016825586666666665,3.967937947543494e-06,0.03,0.01
1842.0841683366734,0.009812938333333333,3.2904823185800982e-06,-0.0016668086666666668,4.234125437705203e-06,0.03,0.01
1838.1362725450902,0.009824320333333332,3.1137956294886354e-06,-0.001651961,4.145909912190589e-06,0.03,0.01
1834.188376753507,0.009835461999999998,3.0014012283154685e-06,-0.0016361629999999997,4.54357285991251e-06,0.03,0.01
1830.2404809619238,0.009846921,2.8217374671170613e-06,-0.0016205236666666668,4.646813591651363e-06,0.03,0.01
1826.2925851703408,0.009858111999999999,3.0954077814294675e-06,-0.0016048343333333332,4.405293545522532e-06,0.03,0.01
1822.3446893787575,0.009869365333333331,3.1165416017688744e-06,-0.0015886849999999996,4.396423356927025e-06,0.03,0.01
1818.3967935871744,0.009880698,3.110927407274718e-06,-0.0015731256666666664,4.278381846238432e-06,0.03,0.01
1814.4488977955912,0.009891759666666666,3.0111797060657936e-06,-0.0015571833333333331,4.601896227522857e-06,0.03,0.01
1810.5010020040081,0.009903093333333335,2.911738694014721e-06,-0.0015420503333333333,4.565051648728163e-06,0.03,0.01
1806.5531062124248,0.009914171999999999,3.1284579801131376e-06,-0.0015252499999999997,4.850380741069046e-06,0.03,0.01
1802.6052104208418,0.009925250666666666,3.140033899321715e-06,-0.001508356,4.4491681619526975e-06,0.03,0.01
