Frecuencia [Hz],X [V],Ruido X [V],Y [V],Ruido Y [V],Tiempo de integración [s],Escala [V]
2000.0,-0.029682396666666666,4.612627944627186e-05,0.03726307999999999,5.1750918832422214e-05,0.03,0.05
1992.0883534136547,-0.02967063,9.815061555249159e-06,0.03721196666666665,4.257959866205659e-06,0.03,0.05
1984.176706827309,-0.029739803333333332,1.0286349638665711e-05,0.03722913666666666,9.552852395431146e-06,0.03,0.05
1976.2650602409637,-0.029771906666666664,1.1184749537750915e-05,0.03721305666666666,6.903172378616621e-06,0.03,0.05
1968.3534136546184,-0.029883303333333333,4.370091900889747e-05,0.03726938,2.7820944148848406e-05,0.03,0.05
1960.441767068273,-0.029952503333333328,1.225578729507879e-05,0.037288716666666666,1.6096626630723225e-05,0.03,0.05
1952.5301204819277,-0.029941616666666664,2.7184984621825316e-05,0.03723841333333334,3.131702128591082e-05,0.03,0.05
1944.6184738955824,-0.029949123333333334,2.056201487100838e-05,0.03720458666666667,1.1918633404137695e-05,0.03,0.05
1936.7068273092368,-0.030035959999999993,4.1421802632591225e-05,0.03723981333333334,2.4972821671212902e-05,0.03,0.05
1928.7951807228915,-0.030145763333333336,1.6741554753235256e-05,0.03729409333333334,5.698592418795925e-06,0.03,0.05
1920.8835341365461,-0.03018927,1.6551981754460535e-05,0.03729168666666668,4.849861395499745e-06,0.03,0.05
1912.9718875502008,-0.030281953333333337,3.418642745626113e-05,0.037331366666666664,1.842028471248172e-05,0.03,0.05
1905.0602409638554,-0.030395243333333336,3.303156756128198e-05,0.03738419666666667,1.6458320759489615e-05,0.03,0.05
1897.1485943775099,-0.03047943333333333,1.791195752066828e-05,0.03741447333333334,5.724563059503338e-06,0.03,0.05
1889.2369477911645,-0.030521203333333333,2.1734036031584372e-05,0.03741262333333333,7.421351329479025e-06,0.03,0.05
1881.3253012048192,-0.030577406666666668,1.8892378239796978e-05,0.03742189333333334,6.488499227264794e-06,0.03,0.05
1873.4136546184739,-0.030644479999999995,2.4883346505913303e-05,0.037440339999999996,1.0449197736348765e-05,0.03,0.05
