,Frecuencia [Hz],X [V],Ruido X [V],Y [V],Ruido Y [V],Tiempo de integración [s],Escala [V]
225,918.2765531062124,-0.0019556946666666668,1.1573640548917963e-06,0.0019857353333333333,4.221447408439699e-06,0.1,0.002
226,922.2244488977956,-0.0019617593333333336,1.1757435472452905e-06,0.002009164333333333,4.656990217821928e-06,0.1,0.005
227,926.1723446893787,-0.0019666346666666664,1.0423458585752496e-06,0.002028043,3.873639244947825e-06,0.1,0.005
228,930.1202404809619,-0.0019718719999999995,1.1164628669746914e-06,0.0020474903333333335,4.111395126826017e-06,0.1,0.005
229,934.0681362725451,-0.0019770689999999997,1.0726302562703924e-06,0.002067644333333333,4.2314494627202684e-06,0.1,0.005
230,938.0160320641282,-0.0019822669999999994,1.0830917166457536e-06,0.002088156666666667,4.307900751977566e-06,0.1,0.005
231,941.9639278557115,-0.0019871543333333332,1.0334108035475969e-06,0.0021087083333333335,4.26846192699694e-06,0.1,0.005
232,945.9118236472947,-0.0019918669999999996,1.0057274315969857e-06,0.0021292119999999997,4.305217299974556e-06,0.1,0.005
233,949.8597194388778,-0.0019971446666666665,1.1461987417353276e-06,0.0021500016666666667,4.200586533119186e-06,0.1,0.005
234,953.807615230461,-0.002001873333333333,9.384182910029457e-07,0.0021702356666666667,4.324058805746735e-06,0.1,0.005
235,957.7555110220442,-0.0020064666666666665,9.482592238178105e-07,0.0021914476666666668,4.434441478046812e-06,0.1,0.005
236,961.7034068136273,-0.0020109969999999996,9.279911996709258e-07,0.002212643,4.3823465175633655e-06,0.1,0.005
237,965.6513026052105,-0.0020154233333333333,9.101697033459763e-07,0.0022338460000000003,4.3509091770188235e-06,0.1,0.005
238,969.5991983967937,-0.002019953,9.100152013382401e-07,0.0022546913333333337,4.3114063701869545e-06,0.1,0.005
239,973.5470941883768,-0.0020239736666666664,8.400733433588678e-07,0.002275648333333333,4.376855098761612e-06,0.1,0.005
240,977.49498997996,-0.0020280663333333334,8.881234273580559e-07,0.0022965183333333336,4.364108983770043e-06,0.1,0.005
241,981.4428857715432,-0.0020321516666666666,8.726781893815676e-07,0.0023176023333333334,4.466281587878488e-06,0.1,0.005
242,985.3907815631263,-0.0020362363333333335,8.651068655887904e-07,0.0023390993333333335,4.407722717635e-06,0.1,0.005
243,989.3386773547095,-0.002040416666666667,8.273867831243041e-07,0.0023604543333333337,4.457728631888201e-06,0.1,0.005
244,993.2865731462927,-0.0020441839999999997,7.90462311983738e-07,0.002381784333333333,4.403717886311789e-06,0.1,0.005
245,997.2344689378758,-0.0020477693333333337,7.424910025642268e-07,0.0024030116666666664,4.424036681081578e-06,0.1,0.005
246,1001.182364729459,-0.002051519,7.945327767520683e-07,0.0024244536666666663,4.4590652857097894e-06,0.1,0.005
247,1005.1302605210421,-0.0020552866666666662,7.613774067803043e-07,0.0024459753333333336,4.431552574687835e-06,0.1,0.005
248,1009.0781563126253,-0.002058640333333333,6.812610039886224e-07,0.0024674329999999998,4.439231277297151e-06,0.1,0.005
249,1013.0260521042085,-0.0020617716666666663,6.686707377742713e-07,0.002488810666666667,4.4674399330663275e-06,0.1,0.005
250,1016.9739478957916,-0.002065037666666667,6.842791016016959e-07,0.0025103086666666673,4.487512847397278e-06,0.1,0.005
251,1020.9218436873748,-0.0020680566666666667,6.489547150782051e-07,0.0025317499999999997,4.420150826989204e-06,0.1,0.005
252,1024.8697394789579,-0.0020712050000000004,6.612198323300563e-07,0.0025532949999999993,4.5312204022022215e-06,0.1,0.005
253,1028.8176352705411,-0.002074407,6.529019834553845e-07,0.0025751423333333335,4.5379317486665e-06,0.1,0.005
254,1032.7655310621244,-0.0020774586666666667,5.955150898358689e-07,0.0025969653333333333,4.504308110637558e-06,0.1,0.005
255,1036.7134268537075,-0.00208005,5.448669562379411e-07,0.0026184389999999997,4.476755782185687e-06,0.1,0.005
256,1040.6613226452905,-0.0020826093333333336,5.588018929420529e-07,0.002639928666666667,4.493986896089278e-06,0.1,0.005
257,1044.6092184368738,-0.002085216,5.654237349104104e-07,0.002661672333333333,4.511288569306478e-06,0.1,0.005
258,1048.557114228457,-0.0020877343333333335,4.984153778615605e-07,0.0026832410000000003,4.522030775363364e-06,0.1,0.005
259,1052.5050100200401,-0.002090382,5.143824776693824e-07,0.0027051516666666674,4.573941468313281e-06,0.1,0.005
260,1056.4529058116234,-0.002092439,4.549384573764233e-07,0.0027269036666666656,4.513534818250064e-06,0.1,0.005
261,1060.4008016032064,-0.0020945153333333335,4.618349873661906e-07,0.002748551666666667,4.538897871608136e-06,0.1,0.005
262,1064.3486973947897,-0.002096572,4.796832288082994e-07,0.002770598,4.5363049574148625e-06,0.1,0.005
263,1068.2965931863728,-0.0020985046666666665,3.83820559926402e-07,0.0027922299999999997,4.5051119112995456e-06,0.1,0.005
264,1072.244488977956,-0.002100641333333334,4.462117085968088e-07,0.002814244333333333,4.550250310575113e-06,0.1,0.005
265,1076.192384769539,-0.002102494,4.000799920016636e-07,0.0028360043333333328,4.569532932611631e-06,0.1,0.005
266,1080.1402805611224,-0.0021041786666666667,3.7353922893794865e-07,0.002858121,4.5976706783616456e-06,0.1,0.005
267,1084.0881763527054,-0.0021058229999999997,3.861877781597738e-07,0.0028801116666666666,4.453701893431537e-06,0.1,0.005
268,1088.0360721442887,-0.0021073506666666668,3.222104212398657e-07,0.002902276,4.618726086992677e-06,0.1,0.005
269,1091.9839679358718,-0.0021087420000000003,2.804567702873861e-07,0.002924235,4.527961829933351e-06,0.1,0.005
270,1095.931863727455,-0.002110084,2.696367927416797e-07,0.0029461690000000002,4.591639757936883e-06,0.1,0.005
271,1099.879759519038,-0.002111266,2.8182263926084566e-07,0.0029682470000000002,4.516436759216274e-06,0.1,0.005
272,1103.8276553106214,-0.002112458,2.501519538200571e-07,0.0029901970000000004,4.584009998534784e-06,0.1,0.005
273,1107.7755511022044,-0.0021136996666666673,2.2492196177540347e-07,0.003012385333333334,4.5300476328131066e-06,0.1,0.005
274,1111.7234468937877,-0.002114566,1.7453939383422948e-07,0.003034502666666667,4.610145285731842e-06,0.1,0.005
275,1115.6713426853707,-0.0021154999999999998,2.0552372125872132e-07,0.0030567160000000006,4.553627564920081e-06,0.1,0.005
276,1119.619238476954,-0.002116148,1.656985214176325e-07,0.0030787216666666667,4.5792292534394325e-06,0.1,0.005
277,1123.567134268537,-0.0021168533333333333,1.0842303978190673e-07,0.00310076,4.5455392052721734e-06,0.1,0.005
278,1127.5150300601204,-0.002117346,1.061319932915096e-07,0.0031228136666666666,4.61291338406531e-06,0.1,0.005
279,1131.4629258517034,-0.0021178020000000002,1.1565465835834779e-07,0.0031450819999999996,4.613374325444098e-06,0.1,0.005
280,1135.4108216432867,-0.0021182293333333333,1.2938143435421732e-07,0.003167159333333333,4.608348173574704e-06,0.1,0.005
281,1139.3587174348697,-0.002118632,8.158431221744232e-08,0.003189340333333333,4.615506821815156e-06,0.1,0.005
282,1143.306613226453,-0.0021186,4.336808689942018e-19,0.003211473333333333,4.641237143501917e-06,0.1,0.005
283,1147.254509018036,-0.0021187520000000002,1.1565465835834779e-07,0.003233678666666666,4.583940614313791e-06,0.1,0.005
284,1151.2024048096193,-0.0021186,4.336808689942018e-19,0.003255771333333333,4.662799397596077e-06,0.1,0.005
285,1155.1503006012024,-0.002118984,1.1757550765374415e-07,0.0032783413333333324,4.5617531230389495e-06,0.1,0.005
286,1159.0981963927857,-0.0021190239999999997,1.0150862032372703e-07,0.003300324333333333,4.5456137710496e-06,0.1,0.005
287,1163.0460921843687,-0.002118968,1.1973303637692048e-07,0.0033225526666666666,4.609844490025887e-06,0.1,0.005
288,1166.993987975952,-0.002118504,1.1757550765353169e-07,0.0033445659999999998,4.556935081097092e-06,0.1,0.005
289,1170.941883767535,-0.0021178499999999997,1.2521980673998804e-07,0.0033667709999999997,4.672947214196474e-06,0.1,0.005
290,1174.8897795591183,-0.002117402,4.3081318457131574e-08,0.003389246333333333,4.671767319643489e-06,0.1,0.005
291,1178.8376753507014,-0.002116954333333333,9.408093442464301e-08,0.003411760666666666,4.634057209640626e-06,0.1,0.005
292,1182.7855711422847,-0.002116156,1.2289833196586987e-07,0.003433847,4.5425955502700516e-06,0.1,0.005
293,1186.7334669338677,-0.00211554,1.9677398202004416e-07,0.003456186,4.647497964855228e-06,0.1,0.005
294,1190.681362725451,-0.002114726,1.9530488985163817e-07,0.0034785106666666665,4.62942756240507e-06,0.1,0.005
295,1194.629258517034,-0.0021136286666666665,2.4950261633012724e-07,0.0035007619999999997,4.610442784230899e-06,0.1,0.005
296,1198.5771543086173,-0.002112442333333333,2.529648636119554e-07,0.0035231346666666666,4.600554121214334e-06,0.1,0.005
297,1202.5250501002004,-0.0021111700000000003,2.707027890509719e-07,0.0035452673333333335,4.608779978355333e-06,0.1,0.005
298,1206.4729458917836,-0.0021101080000000003,2.5910615585125686e-07,0.003567527333333333,4.643092312481215e-06,0.1,0.005
299,1210.4208416833667,-0.002108566,3.1809432563321084e-07,0.0035895973333333335,4.628393481784171e-06,0.1,0.005
300,1214.36873747495,-0.002107232,2.7117522010691064e-07,0.003612056666666667,4.66541197418715e-06,0.1,0.005
301,1218.316633266533,-0.0021055693333333334,3.1665894727436575e-07,0.003634118333333333,4.580617922895948e-06,0.1,0.005
302,1222.2645290581163,-0.002104099333333333,3.551613092040624e-07,0.0036565926666666665,4.6391406771321035e-06,0.1,0.005
303,1226.2124248496993,-0.0021023739999999997,3.6625674055238203e-07,0.0036787026666666666,4.623648583340021e-06,0.1,0.005
304,1230.1603206412826,-0.0021006086666666667,3.587917997328389e-07,0.0037009146666666668,4.645385332659605e-06,0.1,0.005
305,1234.1082164328657,-0.0020987349999999996,3.6401236242743065e-07,0.003723215666666667,4.6643117987068035e-06,0.1,0.005
306,1238.056112224449,-0.0020968506666666662,3.864102598131604e-07,0.003745586,4.6009633773809e-06,0.1,0.005
307,1242.004008016032,-0.0020946583333333333,4.593116830891569e-07,0.0037677590000000003,4.598690646984882e-06,0.1,0.005
308,1245.9519038076153,-0.0020927486666666665,3.7180401049776555e-07,0.003790203333333333,4.640745869170392e-06,0.1,0.005
309,1249.8997995991986,-0.002090914,4.241037608887476e-07,0.003812352,4.460360523545163e-06,0.1,0.005
310,1253.8476953907816,-0.002088434,5.221340823964896e-07,0.0038342863333333333,4.595115873282069e-06,0.1,0.005
311,1257.795591182365,-0.002085898666666667,5.20369953868247e-07,0.003856419666666667,4.588791041464241e-06,0.1,0.005
312,1261.743486973948,-0.0020834269999999997,5.20577563865382e-07,0.0038786646666666663,4.678807350406944e-06,0.1,0.005
313,1265.6913827655312,-0.002080965,5.319445459820365e-07,0.0039008309999999996,4.5612354685984025e-06,0.1,0.005
314,1269.6392785571143,-0.0020781263333333336,6.172653850294946e-07,0.003923001333333333,4.62922220488737e-06,0.1,0.005
315,1273.5871743486975,-0.002075154666666667,5.747969689860732e-07,0.003944967333333333,4.549188157120867e-06,0.1,0.005
316,1277.5350701402806,-0.0020723173333333333,5.951186623037164e-07,0.003967013,4.631718291663825e-06,0.1,0.005
317,1281.4829659318639,-0.0020694959999999997,5.732573593073418e-07,0.003989225333333333,4.548545359660486e-06,0.1,0.005
318,1285.430861723447,-0.0020666263333333334,6.155511532133386e-07,0.004011533333333333,4.681261463418722e-06,0.1,0.005
319,1289.3787575150302,-0.0020636143333333337,6.324275101191969e-07,0.0040337463333333335,4.566433680188064e-06,0.1,0.005
320,1293.3266533066133,-0.0020604519999999995,6.675497484582198e-07,0.004055705333333333,4.539861035562919e-06,0.1,0.005
321,1297.2745490981965,-0.002057051,7.149515135075362e-07,0.004077702333333333,4.528074412914365e-06,0.1,0.005
322,1301.2224448897796,-0.002053586,6.993930702163315e-07,0.004099589333333333,4.636362750643588e-06,0.1,0.005
323,1305.1703406813629,-0.0020502153333333334,7.15931716172877e-07,0.0041217300000000005,4.6292461589334324e-06,0.1,0.005
324,1309.118236472946,-0.002046782,7.092738070261649e-07,0.004143872,4.641795916812108e-06,0.1,0.005
325,1313.0661322645292,-0.0020432156666666665,7.216632794377435e-07,0.004166005,4.599214969245668e-06,0.1,0.005
326,1317.0140280561122,-0.0020395106666666668,7.484692526899235e-07,0.004187987333333334,4.518453963716158e-06,0.1,0.005
327,1320.9619238476955,-0.0020357279999999997,7.819224172938055e-07,0.004209882333333333,4.5691054436898215e-06,0.1,0.005
328,1324.9098196392786,-0.002031897,7.769905619332586e-07,0.0042318320000000005,4.602966000308899e-06,0.1,0.005
329,1328.8577154308618,-0.0020282016666666666,7.832329722942594e-07,0.0042539579999999995,4.559493685341286e-06,0.1,0.005
330,1332.805611222445,-0.0020242676666666665,8.539386524933663e-07,0.004276098333333334,4.58208328407749e-06,0.1,0.005
331,1336.7535070140282,-0.002020151333333333,8.360372134194908e-07,0.004298057666666666,4.518722299746087e-06,0.1,0.005
332,1340.7014028056112,-0.0020161856666666665,8.775939962318405e-07,0.004320111,4.6223906873680085e-06,0.1,0.005
333,1344.6492985971945,-0.0020119736666666665,8.575798634659092e-07,0.004341965333333334,4.507681394636889e-06,0.1,0.005
334,1348.5971943887776,-0.002007531,9.307464746105439e-07,0.004363518666666667,4.5098142854101076e-06,0.1,0.005
335,1352.5450901803608,-0.0020030723333333334,8.867795040983306e-07,0.004385223,4.5490915943003045e-06,0.1,0.005
336,1356.4929859719439,-0.0019723406666666667,6.200041899499993e-06,0.00462113,4.793898253683182e-05,0.1,0.005
337,1360.4408817635272,-0.001972674,2.2622387141944315e-06,0.004602239666666667,2.176983486131416e-05,0.1,0.005
338,1364.3887775551102,-0.001980819666666667,8.671735056428053e-07,0.004520924,1.0124596650402094e-05,0.1,0.005
339,1368.3366733466935,-0.0019818060000000005,3.3761516553623227e-07,0.004495982666666665,9.96844800134782e-07,0.1,0.005
340,1372.2845691382765,-0.0019791666666666664,7.359227012548181e-07,0.004501531666666667,2.7892054822515655e-06,0.1,0.005
341,1376.2324649298598,-0.001975209,9.267230798175802e-07,0.004518293,4.008195063450199e-06,0.1,0.005
342,1380.1803607214429,-0.001970369333333333,9.750860930650693e-07,0.004538343,4.321245306621711e-06,0.1,0.005
343,1384.1282565130261,-0.001965514333333333,1.0215468118930825e-06,0.004559594666666667,4.4856420821203895e-06,0.1,0.005
344,1388.0761523046092,-0.0019602123333333334,1.0845603820084e-06,0.004581075666666667,4.48871970115712e-06,0.1,0.005
345,1392.0240480961925,-0.001954960333333333,1.0754114974691796e-06,0.0046027633333333325,4.5491041853192345e-06,0.1,0.005
346,1395.9719438877755,-0.0019495883333333333,1.101157219575028e-06,0.004624293333333335,4.47568716015267e-06,0.1,0.005
347,1399.9198396793588,-0.0019443186666666668,1.0718169412523603e-06,0.0046458540000000005,4.461395596297926e-06,0.1,0.005
348,1403.8677354709419,-0.0019389626666666666,1.1084070652166955e-06,0.004667415666666667,4.459587935623186e-06,0.1,0.005
349,1407.8156312625251,-0.0019336693333333334,1.1034882066529655e-06,0.004689016000000001,4.448738098232634e-06,0.1,0.005
350,1411.7635270541082,-0.0019280593333333334,1.170301765452929e-06,0.004710370333333333,4.4081836647561264e-06,0.1,0.005
351,1415.7114228456915,-0.0019226383333333333,1.108118776224922e-06,0.004732002999999999,4.492545047075197e-06,0.1,0.005
352,1419.6593186372745,-0.0019169793333333335,1.178713799962555e-06,0.0047535396666666665,4.438147874457982e-06,0.1,0.005
353,1423.6072144288578,-0.0019112903333333333,1.180772299057802e-06,0.004774879,4.435676085258447e-06,0.1,0.005
354,1427.5551102204408,-0.0019053063333333334,1.2374422096494838e-06,0.004796208666666666,4.435646313923399e-06,0.1,0.005
355,1431.5030060120241,-0.0018991386666666664,1.2607874082845481e-06,0.004817524,4.481172168082828e-06,0.1,0.005
356,1435.4509018036072,-0.0018933689999999998,1.1721699251103737e-06,0.004839044666666667,4.417733757884863e-06,0.1,0.005
357,1439.3987975951904,-0.0018874639999999997,1.2698545848508259e-06,0.004860097333333334,4.3883041016876615e-06,0.1,0.005
358,1443.3466933867735,-0.0018812809999999998,1.2704601528580012e-06,0.0048812686666666666,4.436946948321798e-06,0.1,0.005
359,1447.2945891783568,-0.0018752093333333335,1.2348763320897918e-06,0.004902472333333333,4.358273881047661e-06,0.1,0.005
360,1451.24248496994,-0.001869121333333333,1.2832685697943978e-06,0.004923833666666666,4.482015531233897e-06,0.1,0.005
361,1455.190380761523,-0.0018626606666666669,1.3501899454850363e-06,0.004944934666666666,4.382581988838153e-06,0.1,0.005
362,1459.1382765531064,-0.0018562156666666668,1.3257467916444346e-06,0.004966432333333333,4.482322822922194e-06,0.1,0.005
363,1463.0861723446894,-0.0018497383333333335,1.304650868580887e-06,0.004987548,4.330400597327355e-06,0.1,0.005
364,1467.0340681362727,-0.0018419506666666665,1.2917686411359777e-06,0.005011921666666666,4.031458035114482e-06,0.1,0.01
365,1470.9819639278558,-0.0018359890000000003,1.2148699518878933e-06,0.005031122333333334,4.039851221132892e-06,0.1,0.01
366,1474.929859719439,-0.001829902333333333,1.3259755737652798e-06,0.005050911333333335,4.2018049560741365e-06,0.1,0.01
367,1478.877755511022,-0.0018234173333333333,1.328555439398546e-06,0.005071702000000001,4.343023831387558e-06,0.1,0.01
368,1482.8256513026054,-0.001816645,1.4118421772043935e-06,0.0050925556666666675,4.309119541416971e-06,0.1,0.01
369,1486.7735470941884,-0.0018095403333333333,1.454843596022916e-06,0.005113504666666667,4.377307188468974e-06,0.1,0.01
370,1490.7214428857717,-0.0018025480000000002,1.44900287554353e-06,0.005134389333333333,4.3415595764144015e-06,0.1,0.01
371,1494.6693386773547,-0.0017957763333333334,1.4295581679510965e-06,0.0051554343333333336,4.306233995293617e-06,0.1,0.01
372,1498.617234468938,-0.001788735,1.4758878683694086e-06,0.0051763036666666665,4.332983178160608e-06,0.1,0.01
373,1502.565130260521,-0.0017817403333333333,1.4971873259177944e-06,0.0051972526666666675,4.308075311422563e-06,0.1,0.01
374,1506.5130260521044,-0.0017744929999999996,1.486338117656925e-06,0.005218042666666668,4.320395763764626e-06,0.1,0.01
375,1510.4609218436874,-0.0017671503333333333,1.5352057046387716e-06,0.005238721333333334,4.317191010625091e-06,0.1,0.01
376,1514.4088176352707,-0.0017595683333333331,1.5174585844613464e-06,0.0052592253333333325,4.262398177343632e-06,0.1,0.01
377,1518.3567134268537,-0.0017524160000000001,1.547368949755221e-06,0.005280064,4.315145883976616e-06,0.1,0.01
378,1522.304609218437,-0.0017448976666666666,1.573602413430898e-06,0.005300567333333334,4.299751879146296e-06,0.1,0.01
379,1526.25250501002,-0.0017374593333333334,1.5688465685195614e-06,0.005321103,4.232970706253525e-06,0.1,0.01
380,1530.2004008016033,-0.0017298146666666664,1.6305126664812048e-06,0.005341607,4.315722535103468e-06,0.1,0.01
381,1534.1482965931864,-0.0017220730000000004,1.5558559273489205e-06,0.005362461,4.2244584268282395e-06,0.1,0.01
382,1538.0961923847697,-0.0017143956666666666,1.6351833400434443e-06,0.005382949333333332,4.281568196609974e-06,0.1,0.01
383,1542.0440881763527,-0.0017026343333333331,3.4474838006226244e-06,0.0054130540000000005,9.222143857766112e-06,0.03,0.01
384,1545.991983967936,-0.0016932253333333334,2.245498806254138e-06,0.005439263,5.669721421727937e-06,0.03,0.01
385,1549.939879759519,-0.001685022666666667,2.109791353559769e-06,0.005459767333333333,5.5597901239365325e-06,0.03,0.01
386,1553.8877755511023,-0.001677028,2.225111832395554e-06,0.005479746666666666,5.504244624731753e-06,0.03,0.01
387,1557.8356713426854,-0.0016685876666666668,2.2930731683824847e-06,0.005500409666666667,5.523798501836249e-06,0.03,0.01
388,1561.7835671342687,-0.0016604333333333334,2.0754506873341225e-06,0.005520294333333333,5.517745725283938e-06,0.03,0.01
389,1565.7314629258517,-0.0016523756666666667,2.30723020572771e-06,0.0055409890000000005,5.560121911133476e-06,0.03,0.01
390,1569.679358717435,-0.0016443010000000004,2.183183226392163e-06,0.00556135,5.327124928138981e-06,0.03,0.01
391,1573.627254509018,-0.0016360043333333335,2.3684477101163994e-06,0.005581297666666666,5.460691460082869e-06,0.03,0.01
392,1577.5751503006013,-0.00162793,2.256281601810107e-06,0.005601610333333333,5.342108499667738e-06,0.03,0.01
393,1581.5230460921844,-0.0016192356666666667,2.4296881601464215e-06,0.005621526666666667,5.495080426061893e-06,0.03,0.01
394,1585.4709418837676,-0.001610509,2.2948323831310244e-06,0.005641680666666667,5.320253085041054e-06,0.03,0.01
395,1589.4188376753507,-0.001601878,2.3042097705432094e-06,0.005661263333333333,5.504334857384883e-06,0.03,0.01
396,1593.366733466934,-0.0015933116666666668,2.3704824872211795e-06,0.005681560666666667,5.271648656308141e-06,0.03,0.01
397,1597.314629258517,-0.0015848073333333333,2.325474766341036e-06,0.005701238,5.417472596454353e-06,0.03,0.01
398,1601.2625250501003,-0.0015757159999999996,2.2962732125482253e-06,0.005720947333333334,5.330211336231357e-06,0.03,0.01
399,1605.2104208416833,-0.0015671326666666665,2.3258359548533607e-06,0.005740687999999999,5.466121354915846e-06,0.03,0.01
400,1609.1583166332666,-0.0015582950000000001,2.3600745044736226e-06,0.005760429333333332,5.378569161238134e-06,0.03,0.01
401,1613.1062124248497,-0.001549585,2.333890528709497e-06,0.005780123333333333,5.419130516564064e-06,0.03,0.01
402,1617.054108216433,-0.0015407953333333336,2.475460540765891e-06,0.005800483,5.20553753228228e-06,0.03,0.01
403,1621.002004008016,-0.0015314656666666666,2.5690928143780622e-06,0.005819922666666667,5.402700518156567e-06,0.03,0.01
404,1624.9498997995993,-0.0015229459999999996,2.4691909606185007e-06,0.005839886000000001,5.132103272538441e-06,0.03,0.01
405,1628.8977955911823,-0.001513202666666667,2.449150782527607e-06,0.005858530333333334,5.178310846426875e-06,0.03,0.01
406,1632.8456913827656,-0.0015044290000000003,2.400650397982455e-06,0.005878160666666666,5.350029864921806e-06,0.03,0.01
407,1636.7935871743487,-0.0014955753333333332,2.657230053186111e-06,0.005898203333333334,5.0841179722302995e-06,0.03,0.01
408,1640.741482965932,-0.0014859269999999997,2.4851856402825638e-06,0.005917054,5.3748026940530814e-06,0.03,0.01
409,1644.689378757515,-0.0014765333333333333,2.47721393684296e-06,0.005936699666666667,5.163783808625483e-06,0.03,0.01
410,1648.6372745490983,-0.0014673146666666665,2.6353668098051052e-06,0.005956266333333334,5.255981026940229e-06,0.03,0.01
411,1652.5851703406815,-0.0014578096666666668,2.4837531859846633e-06,0.005975419333333333,5.073475425079771e-06,0.03,0.01
412,1656.5330661322646,-0.001448336666666667,2.7078802697969367e-06,0.005994857333333332,5.169308098984042e-06,0.03,0.01
413,1660.4809619238479,-0.0014388796666666666,2.5316061875593527e-06,0.0060139316666666665,5.064554658495539e-06,0.03,0.01
414,1664.428857715431,-0.0014291673333333334,2.698047359768834e-06,0.006033276000000001,5.164619121161445e-06,0.03,0.01
415,1668.3767535070142,-0.0014196626666666665,2.4865168855695183e-06,0.0060523643333333325,5.176497968918961e-06,0.03,0.01
416,1672.3246492985973,-0.0014095693333333334,2.6022361324232285e-06,0.006071581333333333,5.26196080900991e-06,0.03,0.01
417,1676.2725450901805,-0.0013995720000000004,2.5612124732894146e-06,0.0060906553333333335,5.1632223357985075e-06,0.03,0.01
418,1680.2204408817636,-0.0013902576666666665,2.645938627826078e-06,0.006110237000000001,5.133629093211423e-06,0.03,0.01
419,1684.1683366733469,-0.001380753,2.7441321032341104e-06,0.006129231333333333,4.984063090380063e-06,0.03,0.01
420,1688.11623246493,-0.0013705960000000004,2.6749861058829413e-06,0.006147573,5.228650654487001e-06,0.03,0.01
421,1692.0641282565132,-0.0013602016666666664,2.653612736545313e-06,0.00616617,5.17194289733882e-06,0.03,0.01
422,1696.0120240480962,-0.0013506646666666669,2.636685714216881e-06,0.006185434666666666,5.127981885910111e-06,0.03,0.01
423,1699.9599198396795,-0.001340222666666667,2.6503281977060197e-06,0.006203744666666667,5.146414112974449e-06,0.03,0.01
424,1703.9078156312626,-0.0013303836666666668,2.625296787455152e-06,0.006223152333333333,5.17417734738785e-06,0.03,0.01
425,1707.8557114228458,-0.0013203226666666664,2.700701061247285e-06,0.006241717666666665,5.040600945213689e-06,0.03,0.01
426,1711.803607214429,-0.0013104036666666667,2.728878259570302e-06,0.006260409,5.102977137580278e-06,0.03,0.01
427,1715.7515030060122,-0.0013005960000000002,2.8787978972712455e-06,0.006279545666666666,4.91035618757828e-06,0.03,0.01
428,1719.6993987975952,-0.0012895973333333333,2.7528336108251993e-06,0.0062971573333333326,5.031917416739799e-06,0.03,0.01
429,1723.6472945891785,-0.001279647666666667,2.728066083428951e-06,0.006316231000000001,5.05471552117427e-06,0.03,0.01
430,1727.5951903807616,-0.0012692843333333332,2.772178064667225e-06,0.0063344456666666665,4.891807221149271e-06,0.03,0.01
431,1731.5430861723448,-0.0012589533333333335,2.7512255854840988e-06,0.006353106666666665,5.030877546600505e-06,0.03,0.01
432,1735.4909819639279,-0.0012490186666666667,2.999122908822213e-06,0.006371893666666666,4.8579820799267335e-06,0.03,0.01
433,1739.4388777555112,-0.0012386086666666672,2.881118687053486e-06,0.006390236333333334,4.866641198563445e-06,0.03,0.01
434,1743.3867735470942,-0.0012271486666666665,2.7349670727248294e-06,0.006407656999999999,4.946508634043489e-06,0.03,0.01
435,1747.3346693386775,-0.001216386,2.8876848858557943e-06,0.006426014999999999,5.1266784243471286e-06,0.03,0.01
436,1751.2825651302605,-0.0012062783333333335,2.7585456111670064e-06,0.006444769666666667,4.836391549722011e-06,0.03,0.01
437,1755.2304609218438,-0.0011952629999999998,2.972311278001243e-06,0.006462794333333332,4.919846666535721e-06,0.03,0.01
438,1759.1783567134269,-0.0011849643333333333,2.7714757601120906e-06,0.006480739333333333,4.827360171172478e-06,0.03,0.01
439,1763.1262525050101,-0.0011745363333333335,3.0856133732029506e-06,0.006499287999999999,4.9188964887123424e-06,0.03,0.01
440,1767.0741482965932,-0.0011633950000000002,2.826899066704262e-06,0.006517057999999999,4.818666758900588e-06,0.03,0.01
441,1771.0220440881765,-0.0011530633333333331,3.182605152317136e-06,0.006535480333333334,4.855687718770797e-06,0.03,0.01
442,1774.9699398797595,-0.0011414439999999997,2.9825197400855595e-06,0.006553027666666667,4.854679311985739e-06,0.03,0.01
443,1778.9178356713428,-0.001130588333333333,2.9217609796529033e-06,0.006571211333333334,4.906992108772507e-06,0.03,0.01
444,1782.8657314629259,-0.001119589,2.9423339375400516e-06,0.006589346999999999,4.732975209456916e-06,0.03,0.01
445,1786.8136272545091,-0.0011085273333333336,2.8978462500431253e-06,0.006606640666666667,4.862538386023859e-06,0.03,0.01
446,1790.7615230460922,-0.0010979093333333332,3.0274498986587595e-06,0.0066248240000000005,4.781684222112578e-06,0.03,0.01
447,1794.7094188376755,-0.001086274,2.9128492351418444e-06,0.006642387333333333,4.87781298898964e-06,0.03,0.01
448,1798.6573146292585,-0.001074941,2.8671383526668888e-06,0.006659633000000001,4.8193036495604645e-06,0.03,0.01
449,1802.6052104208418,-0.001064292,2.946300957698196e-06,0.006677736333333334,4.816766884770558e-06,0.03,0.01
450,1806.5531062124248,-0.0010531976666666666,3.0261258878124902e-06,0.00669546,4.722848010822886e-06,0.03,0.01
451,1810.5010020040081,-0.0010415316666666668,3.1135543283449542e-06,0.006713054000000001,4.753760336126928e-06,0.03,0.01
452,1814.4488977955912,-0.0010303733333333334,2.928750966234941e-06,0.006730458999999999,4.640465026984555e-06,0.03,0.01
453,1818.3967935871744,-0.0010189443333333333,2.988173001833885e-06,0.006747497666666667,4.705102679243254e-06,0.03,0.01
454,1822.3446893787575,-0.0010082000000000001,3.1186289722675584e-06,0.006765808333333333,4.744450852194483e-06,0.03,0.01
455,1826.2925851703408,-0.0009959774999999998,3.0416661525113263e-06,0.006782291666666667,4.711490269071512e-06,0.03,0.01
