Tiempo [s],Error X [s],Voltaje [V],Erorr Y [V]
0.0,,0.0143324844205448,
0.0001000020000400008,,0.014168007892160217,
0.0002000040000800016,,0.009562665117172298,
0.0003000060001200024,,0.00857580595606433,
0.0004000080001600032,,0.006602087639089538,
0.000500010000200004,,0.000845409254393914,
0.0006000120002400048,,-0.0017862151303482676,
0.0007000140002800055,,-0.002608597748053443,
0.0008000160003200064,,0.0010098857788496396,
0.0009000180003600072,,-0.002608597748053443,
0.001000020000400008,,-0.0031020273180994984,
0.0011000220004400087,,-0.002608597748053443,
0.0012000240004800095,,-0.005404698639266625,
0.0013000260005200104,,-0.004746792548464551,
0.001400028000560011,,-0.0019506916539855368,
0.0015000300006000119,,-0.0007993559875145717,
0.0016000320006400127,,-0.0012927855591480242,
0.0017000340006800136,,-0.0009638325114407209,
0.0018000360007200144,,-0.006556034296324675,
0.001900038000760015,,-0.010010041253424529,
0.002000040000800016,,-0.007378416907071639,
0.0021000420008400167,,-0.009845564732136047,
0.0022000440008800174,,-0.012806142108029439,
0.0023000460009200184,,-0.009516611689415644,
0.002400048000960019,,-0.016260149027066628,
0.0025000500010000197,,-0.013464048189463673,
0.0026000520010400208,,-0.013299571669176613,
0.0027000540010800214,,-0.013299571669176613,
0.002800056001120022,,-0.010503470817003757,
0.002900058001160023,,-0.012641665587551865,
0.0030000600012000237,,-0.011819282984448787,
0.003100062001240025,,-0.009845564732136047,
0.0032000640012800254,,-0.00803632299480772,
0.003300066001320026,,-0.003759933410821814,
0.003400068001360027,,-0.004253362979859121,
0.0035000700014000278,,-0.0011283090353184644,
0.003600072001440029,,0.002983604076084223,
0.0037000740014800295,,0.00446389280357451,
0.00380007600152003,,0.001338838827906308,
0.003900078001560031,,0.009069235536399711,
0.004000080001600032,,0.0069310406914335765,
0.004100082001640032,,0.01104295386211418,
0.0042000840016800335,,0.013016672194833934,
0.0043000860017200345,,0.01005609469838209,
0.004400088001760035,,0.014496960948978233,
0.004500090001800036,,0.0143324844205448,
0.004600092001840037,,0.016635155823054193,
0.004700094001880037,,0.014825914005991203,
0.004800096001920038,,0.01351010177910994,
0.004900098001960039,,0.014496960948978233,
0.005000100002000039,,0.016470679293985935,
0.0051001020020400405,,0.01531934359187681,
0.0052001040020800415,,0.014825914005991203,
0.005300106002120042,,0.01054952428002931,
0.005400108002160043,,0.014990390534570963,
0.005500110002200044,,0.011536383444636922,
0.005600112002240044,,0.007588946796703855,
0.005700114002280045,,0.013181148722877234,
0.005800116002320046,,0.007753423323142661,
0.005900118002360047,,0.009562665117172298,
0.0060001200024000475,,0.013181148722877234,
0.0061001220024400485,,0.01104295386211418,
0.00620012400248005,,0.012523242610996688,
0.00630012600252005,,0.012194289555348625,
0.006400128002560051,,0.012194289555348625,
0.006500130002600052,,0.007753423323142661,
0.006600132002640052,,0.006437611112990016,
0.006700134002680053,,0.00890475900957255,
0.006800136002720054,,0.01005609469838209,
0.0069001380027600544,,0.006437611112990016,
0.0070001400028000555,,0.005615228483219603,
0.007100142002840057,,0.001996744926598071,
0.007200144002880058,,0.000845409254393914,
0.007300146002920058,,-0.006062604729301757,
0.007400148002960059,,2.302663283737516e-05,
0.00750015000300006,,0.002654651026062549,
0.00760015200304006,,0.006273134586939122,
0.007700154003080061,,0.005450751957410738,
0.007800156003120062,,0.011700859972241906,
0.007900158003160063,,0.009398188590199474,
0.008000160003200064,,0.009891618171263383,
0.008100162003240064,,0.012194289555348625,
0.008200164003280065,,0.013674578307299345,
0.008300166003320066,,0.012523242610996688,
0.008400168003360067,,0.0167996323521713,
0.008500170003400068,,0.020253639474934637,
0.008600172003440069,,0.019924686414692916,
0.008700174003480068,,0.025023458870506277,
0.00880017600352007,,0.023543170088146548,
0.00890017800356007,,0.02370764661932312,
0.009000180003600072,,0.025681364997279355,
0.009100182003640073,,0.027655083382330137,
0.009200184003680074,,0.02995775484053853,
0.009300186003720073,,0.03061566097323465,
0.009400188003760074,,0.032918332443907294,
0.009500190003800075,,0.03226042630843895,
0.009600192003840076,,0.03735919887908912,
0.009700194003880077,,0.03851053462745968,
0.009800196003920078,,0.04410273686859201,
0.00990019800396008,,0.04574750224462898,
0.010000200004000079,,0.04706331454906665,
0.01010020200404008,,0.048543603395396984,
0.010200204004080081,,0.05166865763990791,
0.010300206004120082,,0.04870807993412951,
0.010400208004160083,,0.04508959609361329,
0.010500210004200084,,0.043773783793985555,
0.010600212004240083,,0.04130663574081139,
0.010700214004280085,,0.0355499569937181,
0.010800216004320086,,0.034563097786050045,
0.010900218004360087,,0.03390519164859773,
0.011000220004400088,,0.02946432524153586,
0.011100222004440089,,0.02929984870863378,
0.011200224004480088,,0.02535241193379445,
0.01130022600452009,,0.020911545596006054,
0.01140022800456009,,0.017950968057360184,
0.011500230004600091,,0.01630620276496675,
0.011600232004640092,,0.013345625250969162,
0.011700234004680093,,0.01054952428002931,
0.011800236004720095,,0.009562665117172298,
0.011900238004760094,,0.01005609469838209,
0.012000240004800095,,0.0069310406914335765,
0.012100242004840096,,0.0069310406914335765,
0.012200244004880097,,0.007588946796703855,
0.012300246004920098,,0.010714000807342305,
0.0124002480049601,,0.005615228483219603,
0.012500250005000099,,0.011700859972241906,
0.0126002520050401,,0.011700859972241906,
0.0127002540050801,,0.01268771913889366,
0.012800256005120102,,0.01235876608314812,
0.012900258005160103,,0.007917899849629872,
0.013000260005200104,,0.008082376376165712,
0.013100262005240105,,0.008246852902749957,
0.013200264005280104,,0.005450751957410738,
0.013300266005320105,,0.003970463227309429,
0.013400268005360106,,0.0052862754316505,
0.013500270005400107,,0.003477033651479333,
0.013600272005440108,,0.007259993743971682,
0.01370027400548011,,0.002983604076084223,
0.013800276005520109,,0.001667791877155711,
0.01390027800556011,,0.001996744926598071,
0.014000280005600111,,2.302663283737516e-05,
0.014100282005640112,,0.003641510176707774,
0.014200284005680113,,-0.004088886456894647,
0.014300286005720114,,-0.004088886456894647,
0.014400288005760115,,0.00018750315705218235,
0.014500290005800115,,-0.007707369951035492,
0.014600292005840116,,-0.009681088210799604,
0.014700294005880117,,-0.009516611689415644,
0.014800296005920118,,-0.010503470817003757,
0.014900298005960119,,-0.012641665587551865,
0.01500030000600012,,-0.012806142108029439,
0.01510030200604012,,-0.016753578585217976,
0.01520030400608012,,-0.01461538383014127,
0.015300306006120121,,-0.018562820294785176,
0.015400308006160122,,-0.018233867257108738,
0.015500310006200124,,-0.015766719468488066,
0.015600312006240125,,-0.02037206199861763,
0.015700314006280126,,-0.014779860350047747,
0.015800316006320127,,-0.013135095148842035,
0.015900318006360128,,-0.009023182124976659,
0.01600032000640013,,-0.009352135167983722,
0.016100322006440126,,-0.008365276038388547,
0.016200324006480128,,-0.003759933410821814,
0.01630032600652013,,-0.004911269071236957,
0.01640032800656013,,-0.0014572620829296223,
0.01650033000660013,,-0.0031020273180994984,
0.016600332006640132,,-0.003595456887713233,
0.016700334006680133,,-0.002279644701115524,
0.016800336006720134,,-0.005898128206864861,
0.016900338006760135,,-0.0007993559875145717,
0.017000340006800136,,-0.0017862151303482676,
0.017100342006840137,,-0.007378416907071639,
0.017200344006880138,,-0.0006348794635404609,
0.017300346006920136,,-0.005240222116638105,
0.017400348006960137,,-0.0034309803645566905,
0.017500350007000138,,-0.007542893429077546,
0.01760035200704014,,-0.0034309803645566905,
0.01770035400708014,,-0.0050757455939614005,
0.01780035600712014,,-0.008200799516622004,
0.017900358007160142,,-0.009516611689415644,
0.018000360007200143,,-0.008858705603401074,
0.018100362007240144,,-0.009516611689415644,
0.018200364007280145,,-0.01017451777466527,
0.018300366007320146,,-0.010338994295858495,
0.018400368007360147,,-0.015437766429197808,
0.01850037000740015,,-0.014944336869906483,
0.018600372007440146,,-0.014779860350047747,
0.018700374007480147,,-0.010503470817003757,
0.01880037600752015,,-0.013793001229895241,
0.01890037800756015,,-0.01017451777466527,
0.01900038000760015,,-0.011983759505164615,
0.01910038200764015,,-0.012641665587551865,
0.019200384007680153,,-0.01658910206588171,
0.019300386007720154,,-0.022674733249761436,
0.019400388007760155,,-0.015108813389717923,
0.019500390007800156,,-0.01938520288814649,
0.019600392007840157,,-0.02201682717895137,
0.019700394007880158,,-0.024648451457660148,
0.01980039600792016,,-0.03040512952530494,
0.019900398007960157,,-0.030076176494418405,
0.020000400008000158,,-0.03139198861683923,
0.02010040200804016,,-0.033036753765649074,
0.02020040400808016,,-0.030569606040677932,
0.02030040600812016,,-0.03928686128851977,
0.020400408008160162,,-0.03945133780137078,
0.020500410008200163,,-0.03714866661722138,
0.020600412008240164,,-0.03978029082693335,
0.020700414008280165,,-0.045208015721902806,
0.020800416008320166,,-0.04389220363078872,
0.020900418008360167,,-0.0460303982773449,
0.021000420008400168,,-0.04964888150757152,
0.02110042200844017,,-0.05195155264246254,
0.021200424008480167,,-0.05524108281953488,
0.021300426008520168,,-0.0593529955150951,
0.02140042800856017,,-0.060997760585320915,
0.02150043000860017,,-0.06214909613176567,
0.02160043200864017,,-0.0659320557686669,
0.021700434008680172,,-0.06774129732564815,
0.021800436008720173,,-0.06494519673527188,
0.021900438008760174,,-0.07103082741520939,
0.022000440008800175,,-0.07201768643855178,
0.022100442008840177,,-0.07744541103793123,
0.022200444008880178,,-0.07909017605838042,
0.02230044600892018,,-0.0818862765828583,
0.022400448008960176,,-0.08073494107434609,
0.022500450009000177,,-0.08484685359469157,
0.02260045200904018,,-0.0853402830952581,
0.02270045400908018,,-0.08879428958800273,
0.02280045600912018,,-0.08895876608716802,
0.02290045800916018,,-0.08665609509480832,
0.023000460009200183,,-0.09109696057227823,
0.023100462009240184,,-0.08484685359469157,
0.023200464009280185,,-0.08566923609541299,
0.023300466009320186,,-0.07925465256017872,
0.023400468009360187,,-0.08007703506849739,
0.023500470009400188,,-0.07958360556364075,
0.02360047200944019,,-0.07793884054453715,
0.023700474009480187,,-0.07629407552094536,
0.023800476009520188,,-0.07596512251568788,
0.02390047800956019,,-0.07168873343095172,
0.02400048000960019,,-0.06774129732564815,
0.02410048200964019,,-0.06774129732564815,
0.024200484009680192,,-0.06560310275771686,
0.024300486009720193,,-0.06560310275771686,
0.024400488009760194,,-0.056392418377175346,
0.024500490009800195,,-0.05622794186907831,
0.024600492009840196,,-0.05376079424212499,
0.024700494009880197,,-0.04882649895720825,
0.0248004960099202,,-0.0529384116975129,
0.0249004980099602,,-0.0494844049975911,
0.025000500010000197,,-0.04438563316530364,
0.025100502010040198,,-0.04685278083163147,
0.0252005040100802,,-0.04093162641493753,
0.0253005060101202,,-0.041589532464203494,
0.0254005080101602,,-0.04093162641493753,
0.025500510010200202,,-0.03517494845210867,
0.025600512010240203,,-0.035832854507892975,
0.025700514010280204,,-0.032049894676924984,
0.025800516010320206,,-0.026457693142270866,
0.025900518010360207,,-0.02530635752545085,
0.026000520010400208,,-0.02135892110738502,
0.02610052201044021,,-0.02070101503506261,
0.02620052401048021,,-0.018069390738199687,
0.026300526010520207,,-0.01872729681355234,
0.02640052801056021,,-0.016095672507588032,
0.02650053001060021,,-0.012641665587551865,
0.02660053201064021,,-0.013135095148842035,
0.02670053401068021,,-0.007707369951035492,
0.026800536010720213,,-0.008529752560107351,
0.026900538010760214,,-0.009681088210799604,
0.027000540010800215,,-0.010503470817003757,
0.027100542010840216,,-0.009516611689415644,
0.027200544010880217,,-0.013793001229895241,
0.027300546010920218,,-0.012806142108029439,
