,Time,Value,Alert
0,820479526.552999,147.155,0.0
1,820479531.561999,147.275,0.0
2,820479536.567999,147.337,0.0
3,820479541.577,147.347,0.0
4,820479546.581999,147.314,0.0
5,820479551.593,147.23,0.0
6,820479556.6,147.124,0.0
7,820479561.602,146.956,0.0
8,820479566.611999,146.768,0.0
9,820479571.614999,146.54,0.0
10,820479576.621,146.327,0.0
11,820479581.628999,146.084,0.0
12,820479586.631999,145.868,0.0
13,820479591.634,145.656,0.0
14,820479596.636,145.459,0.0
15,820479601.637,145.314,0.0
16,820479606.639,145.195,0.0
17,820479611.64,145.099,0.0
18,820479616.640999,145.078,0.0
19,820479621.641999,145.088,0.0
20,820479626.643,145.169,0.0
21,820479631.643999,145.291,0.0
22,820479636.645,145.457,0.0
23,820479641.646,145.656,0.0
24,820479646.646,145.896,0.0
25,820479651.646999,146.173,0.0
26,820479656.648,146.462,0.0
27,820479661.647999,146.743,0.0
28,820479666.649,147.032,0.0
29,820479671.650999,147.311,0.0
30,820479676.652999,147.572,0.0
31,820479681.655,147.798,0.0
32,820479686.657,147.987,0.0
33,820479691.661,148.157,0.0
34,820479696.661999,148.285,0.0
35,820479701.664,148.337,0.0
36,820479706.665999,148.363,0.0
37,820479711.665999,148.313,0.0
38,820479716.667,148.238,0.0
39,820479721.667999,148.134,0.0
40,820479726.668999,147.942,0.0
41,820479731.673,147.742,0.0
42,820479736.681,147.522,0.0
43,820479741.689,147.276,0.0
44,820479746.690999,147.027,0.0
45,820479751.699,146.778,0.0
46,820479756.7,146.542,0.0
47,820479761.701,146.35,0.0
48,820479766.706,146.146,0.0
49,820479771.707,146.0,0.0
50,820479776.713,145.895,0.0
51,820479781.717,145.855,0.0
52,820479786.716999,145.865,0.0
53,820479791.727,145.901,0.0
54,820479796.734999,146.006,0.0
55,820479801.740999,146.15,0.0
56,820479806.742,146.338,0.0
57,820479811.746999,146.544,0.0
58,820479816.756,146.811,0.0
59,820479821.765,147.06,0.0
60,820479826.768999,147.343,0.0
61,820479831.771999,147.626,0.0
62,820479836.771999,147.893,0.0
63,820479841.774999,148.16,0.0
64,820479846.778999,148.372,0.0
65,820479851.788999,148.589,0.0
66,820479856.797,148.761,0.0
67,820479861.806999,148.884,0.0
68,820479866.811,148.937,0.0
69,820479871.82,148.963,0.0
70,820479876.825,148.922,0.0
71,820479881.826,148.86,0.0
72,820479886.832999,148.724,0.0
