,Time,Value,Alert
0,820479527.042,135.89,0.0
1,820479532.051,135.961,0.0
2,820479537.057,136.054,0.0
3,820479542.065999,136.111,0.0
4,820479547.070999,136.18,0.0
5,820479552.082,136.229,0.0
6,820479557.088999,136.267,0.0
7,820479562.091,136.307,0.0
8,820479567.100999,136.326,0.0
9,820479572.103999,136.3,0.0
10,820479577.109999,136.291,0.0
11,820479582.118,136.255,0.0
12,820479587.121,136.214,0.0
13,820479592.122999,136.15,0.0
14,820479597.125,136.097,0.0
15,820479602.125,136.028,0.0
16,820479607.128999,135.948,0.0
17,820479612.128999,135.868,0.0
18,820479617.129999,135.805,0.0
19,820479622.131,135.744,0.0
20,820479627.132,135.681,0.0
21,820479632.133,135.627,0.0
22,820479637.134,135.584,0.0
23,820479642.134999,135.588,0.0
24,820479647.134999,135.576,0.0
25,820479652.136,135.602,0.0
26,820479657.137,135.626,0.0
27,820479662.137,135.649,0.0
28,820479667.137999,135.704,0.0
29,820479672.14,135.773,0.0
30,820479677.141999,135.837,0.0
31,820479682.143999,135.935,0.0
32,820479687.146,136.02,0.0
33,820479692.149999,136.107,0.0
34,820479697.151,136.184,0.0
35,820479702.152999,136.276,0.0
36,820479707.155,136.342,0.0
37,820479712.155,136.421,0.0
38,820479717.155999,136.476,0.0
39,820479722.157,136.524,0.0
40,820479727.158,136.565,0.0
41,820479732.163,136.576,0.0
42,820479737.17,136.571,0.0
43,820479742.176999,136.567,0.0
44,820479747.179999,136.521,0.0
45,820479752.188,136.488,0.0
46,820479757.189,136.426,0.0
47,820479762.189999,136.379,0.0
48,820479767.194,136.316,0.0
49,820479772.195999,136.243,0.0
50,820479777.201,136.162,0.0
51,820479782.205999,136.1,0.0
52,820479787.206,136.027,0.0
53,820479792.215999,135.974,0.0
54,820479797.225,135.909,0.0
55,820479802.23,135.875,0.0
56,820479807.231,135.856,0.0
57,820479812.234999,135.838,0.0
58,820479817.244999,135.854,0.0
59,820479822.253999,135.879,0.0
60,820479827.258,135.915,0.0
61,820479832.261,135.958,0.0
62,820479837.261,136.025,0.0
63,820479842.263999,136.093,0.0
64,820479847.267999,136.183,0.0
65,820479852.278,136.26,0.0
66,820479857.286,136.337,0.0
67,820479862.295999,136.426,0.0
68,820479867.3,136.499,0.0
69,820479872.308999,136.578,0.0
70,820479877.314,136.671,0.0
71,820479882.314999,136.71,0.0
72,820479887.322,136.783,0.0
73,820479892.323999,136.815,0.0
74,820479897.332999,136.839,0.0
75,820479902.334999,136.85,0.0
76,820479907.344999,136.839,0.0
77,820479912.346999,136.823,0.0
78,820479917.35,136.787,0.0
79,820479922.353999,136.742,0.0
80,820479927.353999,136.689,0.0
81,820479932.360999,136.612,0.0
82,820479937.362999,136.56,0.0
83,820479942.371999,136.485,0.0
84,820479947.374,136.395,0.0
85,820479952.375999,136.329,0.0
86,820479957.378999,136.278,0.0
87,820479962.388999,136.219,0.0
88,820479967.392,136.181,0.0
89,820479972.394,136.146,0.0
90,820479977.402,136.128,0.0
91,820479982.411999,136.146,0.0
92,820479987.416,136.15,0.0
93,820479992.424999,136.179,0.0
94,820479997.426,136.223,0.0
95,820480002.435,136.27,0.0
96,820480007.435999,136.339,0.0
97,820480012.445999,136.398,0.0
98,820480017.447,136.47,0.0
99,820480022.455,136.566,0.0
100,820480027.456999,136.645,0.0
101,820480032.46,136.726,0.0
102,820480037.466,136.815,0.0
103,820480042.475999,136.882,0.0
104,820480047.483,136.959,0.0
105,820480052.487,137.008,0.0
106,820480057.487999,137.044,0.0
107,820480062.488999,137.072,0.0
108,820480067.499,137.079,0.0
109,820480072.5,137.079,0.0
110,820480077.505,137.05,0.0
111,820480082.512,137.02,0.0
112,820480087.514999,136.963,0.0
113,820480092.519,136.902,0.0
114,820480097.524999,136.841,0.0
115,820480102.535,136.772,0.0
116,820480107.542999,136.704,0.0
117,820480112.548,136.622,0.0
118,820480117.552999,136.543,0.0
119,820480122.557999,136.468,0.0
120,820480127.564999,136.438,0.0
121,820480132.570999,136.377,0.0
122,820480137.579,136.339,0.0
123,820480142.58,136.308,0.0
124,820480147.583,136.323,0.0
125,820480152.590999,136.323,0.0
126,820480157.594,136.353,0.0
127,820480162.597999,136.398,0.0
128,820480167.606999,136.448,0.0
129,820480172.609,136.511,0.0
130,820480177.612999,136.574,0.0
131,820480182.621,136.651,0.0
132,820480187.622999,136.74,0.0
133,820480192.622999,136.833,0.0
134,820480197.633,136.917,0.0
135,820480202.638999,136.976,0.0
136,820480207.644999,137.055,0.0
137,820480212.647,137.13,0.0
138,820480217.655,137.152,0.0
139,820480222.658999,137.221,0.0
140,820480227.66,137.236,0.0
141,820480232.661,137.239,0.0
142,820480237.668999,137.241,0.0
143,820480242.676999,137.21,0.0
144,820480247.682,137.183,0.0
145,820480252.682999,137.135,0.0
146,820480257.686999,137.093,0.0
147,820480262.697,137.034,0.0
148,820480267.703,136.992,0.0
149,820480272.712999,136.904,0.0
150,820480277.716,136.819,0.0
151,820480282.716999,136.767,0.0
152,820480287.722,136.659,0.0
153,820480292.729999,136.6,0.0
154,820480297.734,136.579,0.0
155,820480302.737999,136.548,0.0
156,820480307.746,136.527,0.0
157,820480312.752,136.493,0.0
158,820480317.752,136.479,0.0
159,820480322.753,136.515,0.0
160,820480327.754999,136.56,0.0
161,820480332.765,136.586,0.0
162,820480337.768999,136.662,0.0
163,820480342.771,136.768,0.0
164,820480347.78,136.812,0.0
165,820480352.784999,136.87,0.0
166,820480357.792999,136.951,0.0
167,820480362.795999,137.05,0.0
168,820480367.804,137.137,0.0
169,820480372.805999,137.198,0.0
170,820480377.811,137.27,0.0
171,820480382.818,137.354,0.0
172,820480387.825999,137.389,0.0
173,820480392.83,137.424,0.0
174,820480397.839999,137.46,0.0
175,820480402.841999,137.458,0.0
176,820480407.85,137.456,0.0
177,820480412.856,137.413,0.0
178,820480417.857999,137.395,0.0
179,820480422.860999,137.347,0.0
180,820480427.862,137.276,0.0
181,820480432.865999,137.211,0.0
182,820480437.871999,137.139,0.0
183,820480442.875999,137.058,0.0
184,820480447.878999,136.998,0.0
185,820480452.881999,136.926,0.0
186,820480457.887,136.869,0.0
187,820480462.89,136.809,0.0
188,820480467.899,136.76,0.0
189,820480472.901,136.75,0.0
190,820480477.904,136.714,0.0
191,820480482.908,136.723,0.0
192,820480487.909999,136.722,0.0
193,820480492.914,136.744,0.0
194,820480497.921999,136.804,0.0
195,820480502.931,136.873,0.0
196,820480507.940999,136.917,0.0
197,820480512.948999,136.998,0.0
198,820480517.951,137.069,0.0
199,820480522.954,137.167,0.0
200,820480527.963,137.262,0.0
201,820480532.972999,137.347,0.0
202,820480537.975,137.414,0.0
203,820480542.978999,137.499,0.0
204,820480547.987999,137.552,0.0
205,820480552.994999,137.609,0.0
206,820480557.996999,137.639,0.0
207,820480563.005999,137.661,0.0
208,820480568.009,137.668,0.0
209,820480573.019,137.646,0.0
210,820480578.027,137.645,0.0
211,820480583.03,137.597,0.0
212,820480588.035,137.562,0.0
213,820480593.040999,137.509,0.0
214,820480598.045999,137.453,0.0
215,820480603.046999,137.388,0.0
216,820480608.055999,137.321,0.0
217,820480613.064999,137.248,0.0
218,820480618.075,137.167,0.0
219,820480623.084999,137.108,0.0
220,820480628.095,137.051,0.0
221,820480633.096,137.027,0.0
222,820480638.102,136.99,0.0
223,820480643.111,136.978,0.0
224,820480648.115999,136.964,0.0
225,820480653.118999,136.958,0.0
226,820480658.122999,136.964,0.0
227,820480663.125,137.002,0.0
228,820480668.128,137.084,0.0
229,820480673.137,137.142,0.0
230,820480678.145,137.217,0.0
231,820480683.156,137.29,0.0
232,820480688.162,137.373,0.0
233,820480693.166,137.473,0.0
234,820480698.172,137.552,0.0
235,820480703.175,137.612,0.0
236,820480708.181999,137.695,0.0
237,820480713.185999,137.783,0.0
238,820480718.186999,137.838,0.0
239,820480723.191,137.869,0.0
240,820480728.194,137.897,0.0
241,820480733.198999,137.925,0.0
242,820480738.21,137.921,0.0
