,Time,Value,Alert
0,820479526.064,162.275,0.0
1,820479531.073,161.794,0.0
2,820479536.078,161.2,0.0
3,820479541.086999,160.506,0.0
4,820479546.092999,159.755,0.0
5,820479551.103999,158.976,0.0
6,820479556.111,158.211,0.0
7,820479561.112999,157.45,0.0
8,820479566.123,156.726,0.0
9,820479571.126,156.115,0.0
10,820479576.131999,155.604,0.0
11,820479581.14,155.251,0.0
12,820479586.143,155.043,0.0
13,820479591.145,154.977,0.0
14,820479596.146999,155.058,0.0
15,820479601.147,155.34,0.0
16,820479606.15,155.757,0.0
17,820479611.150999,156.299,0.0
18,820479616.152,156.954,0.0
19,820479621.152999,157.749,0.0
20,820479626.153999,158.607,0.0
21,820479631.155,159.467,0.0
22,820479636.155999,160.345,0.0
23,820479641.156999,161.185,0.0
24,820479646.156999,162.048,0.0
25,820479651.158,162.824,0.0
26,820479656.158999,163.506,0.0
27,820479661.159,164.035,0.0
28,820479666.16,164.447,0.0
29,820479671.162,164.69,0.0
30,820479676.164,164.812,0.0
31,820479681.166,164.742,0.0
32,820479686.167999,164.504,0.0
33,820479691.172,164.166,0.0
34,820479696.173,163.648,0.0
35,820479701.174999,163.076,0.0
36,820479706.176999,162.372,0.0
37,820479711.176999,161.599,0.0
38,820479716.177999,160.779,0.0
39,820479721.179,159.973,0.0
40,820479726.179999,159.19,0.0
41,820479731.183999,158.399,0.0
42,820479736.192,157.744,0.0
43,820479741.199,157.139,0.0
44,820479746.202,156.708,0.0
45,820479751.208999,156.406,0.0
46,820479756.210999,156.259,0.0
47,820479761.212,156.292,0.0
48,820479766.216,156.473,0.0
49,820479771.218,156.817,0.0
50,820479776.222999,157.309,0.0
51,820479781.227,157.928,0.0
52,820479786.227999,158.68,0.0
53,820479791.237999,159.466,0.0
54,820479796.245999,160.338,0.0
55,820479801.251999,161.196,0.0
56,820479806.253,162.035,0.0
57,820479811.257,162.86,0.0
58,820479816.267,163.624,0.0
59,820479821.276,164.295,0.0
60,820479826.28,164.858,0.0
61,820479831.283,165.298,0.0
62,820479836.283,165.591,0.0
63,820479841.286,165.711,0.0
64,820479846.29,165.697,0.0
65,820479851.3,165.521,0.0
66,820479856.307999,165.184,0.0
67,820479861.318,164.727,0.0
68,820479866.321999,164.131,0.0
69,820479871.330999,163.431,0.0
70,820479876.335999,162.665,0.0
71,820479881.337,161.868,0.0
72,820479886.344,161.021,0.0
73,820479891.345999,160.197,0.0
74,820479896.354999,159.427,0.0
75,820479901.357,158.705,0.0
76,820479906.367,158.094,0.0
77,820479911.368999,157.62,0.0
78,820479916.371999,157.264,0.0
79,820479921.376,157.07,0.0
80,820479926.376999,157.02,0.0
81,820479931.382999,157.148,0.0
82,820479936.384999,157.45,0.0
83,820479941.393,157.889,0.0
84,820479946.396,158.475,0.0
85,820479951.398,159.166,0.0
86,820479956.401,159.955,0.0
87,820479961.409999,160.785,0.0
88,820479966.413999,161.63,0.0
89,820479971.416,162.49,0.0
90,820479976.423999,163.303,0.0
91,820479981.434,164.064,0.0
92,820479986.437999,164.749,0.0
93,820479991.446999,165.324,0.0
94,820479996.447,165.783,0.0
95,820480001.457,166.073,0.0
96,820480006.457999,166.249,0.0
97,820480011.469,166.271,0.0
98,820480016.469,166.118,0.0
99,820480021.477,165.853,0.0
100,820480026.479,165.424,0.0
101,820480031.481999,164.861,0.0
102,820480036.487999,164.198,0.0
103,820480041.496999,163.445,0.0
104,820480046.504999,162.649,0.0
105,820480051.507999,161.813,0.0
106,820480056.509999,160.966,0.0
107,820480061.511,160.166,0.0
108,820480066.52,159.436,0.0
109,820480071.521999,158.803,0.0
110,820480076.526,158.244,0.0
111,820480081.532999,157.853,0.0
112,820480086.536999,157.581,0.0
113,820480091.539999,157.506,0.0
114,820480096.545999,157.561,0.0
115,820480101.556999,157.797,0.0
116,820480106.564,158.225,0.0
117,820480111.57,158.728,0.0
118,820480116.573999,159.391,0.0
119,820480121.579,160.116,0.0
120,820480126.585999,160.971,0.0
121,820480131.593,161.791,0.0
122,820480136.600999,162.632,0.0
123,820480141.602,163.456,0.0
124,820480146.605,164.237,0.0
125,820480151.612999,164.942,0.0
126,820480156.615999,165.541,0.0
127,820480161.62,166.034,0.0
128,820480166.629,166.391,0.0
129,820480171.631,166.575,0.0
130,820480176.634,166.65,0.0
131,820480181.643,166.561,0.0
132,820480186.643999,166.304,0.0
133,820480191.645,165.945,0.0
134,820480196.655,165.429,0.0
135,820480201.661,164.804,0.0
136,820480206.666,164.071,0.0
137,820480211.669,163.286,0.0
138,820480216.676999,162.413,0.0
139,820480221.681,161.601,0.0
140,820480226.681999,160.776,0.0
141,820480231.682999,160.002,0.0
142,820480236.691,159.311,0.0
143,820480241.698999,158.717,0.0
144,820480246.704,158.294,0.0
145,820480251.704999,157.97,0.0
146,820480256.709,157.839,0.0
147,820480261.719,157.876,0.0
148,820480266.724999,158.091,0.0
149,820480271.734999,158.428,0.0
150,820480276.737999,158.908,0.0
151,820480281.739,159.515,0.0
152,820480286.742999,160.23,0.0
153,820480291.751999,161.027,0.0
154,820480296.756,161.91,0.0
155,820480301.759999,162.759,0.0
156,820480306.768,163.59,0.0
157,820480311.774,164.394,0.0
158,820480316.774,165.102,0.0
159,820480321.774999,165.764,0.0
160,820480326.777,166.312,0.0
161,820480331.787,166.699,0.0
162,820480336.791,166.987,0.0
163,820480341.792999,167.151,0.0
164,820480346.801999,167.079,0.0
165,820480351.806999,166.849,0.0
166,820480356.814999,166.551,0.0
167,820480361.817999,166.068,0.0
168,820480366.826,165.509,0.0
169,820480371.828,164.793,0.0
170,820480376.832999,164.002,0.0
171,820480381.84,163.182,0.0
172,820480386.847999,162.318,0.0
173,820480391.852,161.488,0.0
174,820480396.861999,160.749,0.0
175,820480401.864,160.035,0.0
176,820480406.871999,159.416,0.0
177,820480411.878,158.922,0.0
178,820480416.88,158.558,0.0
179,820480421.883,158.368,0.0
180,820480426.884,158.335,0.0
181,820480431.887999,158.468,0.0
182,820480436.893999,158.777,0.0
183,820480441.897999,159.202,0.0
184,820480446.900999,159.796,0.0
185,820480451.903999,160.496,0.0
186,820480456.908999,161.27,0.0
187,820480461.911999,162.099,0.0
188,820480466.920999,162.921,0.0
189,820480471.922999,163.774,0.0
190,820480476.926,164.59,0.0
191,820480481.929999,165.359,0.0
192,820480486.932,166.014,0.0
193,820480491.936,166.586,0.0
194,820480496.942999,167.042,0.0
195,820480501.952,167.349,0.0
196,820480506.961999,167.507,0.0
197,820480511.97,167.482,0.0
198,820480516.972999,167.304,0.0
199,820480521.975999,167.025,0.0
200,820480526.984,166.627,0.0
201,820480531.993999,166.053,0.0
202,820480536.996999,165.37,0.0
203,820480542.000999,164.587,0.0
204,820480547.009999,163.77,0.0
205,820480552.017,162.92,0.0
206,820480557.018999,162.081,0.0
207,820480562.028,161.279,0.0
208,820480567.03,160.51,0.0
209,820480572.041,159.863,0.0
210,820480577.048999,159.346,0.0
211,820480582.050999,158.93,0.0
212,820480587.056999,158.718,0.0
213,820480592.063,158.624,0.0
214,820480597.067999,158.699,0.0
215,820480602.069,158.935,0.0
216,820480607.078,159.343,0.0
217,820480612.087,159.896,0.0
218,820480617.097,160.562,0.0
219,820480622.107,161.318,0.0
220,820480627.117,162.148,0.0
221,820480632.118,163.012,0.0
222,820480637.123999,163.834,0.0
223,820480642.132999,164.659,0.0
224,820480647.138,165.445,0.0
225,820480652.140999,166.159,0.0
226,820480657.145,166.72,0.0
227,820480662.146999,167.214,0.0
228,820480667.149999,167.583,0.0
229,820480672.158999,167.803,0.0
230,820480677.167999,167.853,0.0
231,820480682.177999,167.75,0.0
232,820480687.184,167.463,0.0
233,820480692.186999,167.075,0.0
234,820480697.193999,166.549,0.0
235,820480702.196999,165.889,0.0
236,820480707.202999,165.137,0.0
237,820480712.207999,164.347,0.0
238,820480717.209,163.503,0.0
239,820480722.213,162.646,0.0
240,820480727.216,161.804,0.0
241,820480732.220999,161.043,0.0
242,820480737.231999,160.368,0.0
243,820480742.234,159.771,0.0
244,820480747.242,159.327,0.0
245,820480752.247999,159.071,0.0
246,820480757.257999,158.938,0.0
247,820480762.262,158.963,0.0
248,820480767.266999,159.174,0.0
249,820480772.271,159.535,0.0
250,820480777.274999,160.062,0.0
251,820480782.28,160.668,0.0
252,820480787.281999,161.434,0.0
253,820480792.287999,162.256,0.0
254,820480797.295999,163.135,0.0
255,820480802.302999,164.002,0.0
256,820480807.306,164.821,0.0
257,820480812.31,165.61,0.0
258,820480817.32,166.298,0.0
259,820480822.327999,166.919,0.0
260,820480827.329999,167.44,0.0
261,820480832.332,167.831,0.0
262,820480837.334,168.065,0.0
263,820480842.341999,168.126,0.0
264,820480847.341999,168.056,0.0
265,820480852.343,167.836,0.0
266,820480857.353,167.474,0.0
267,820480862.359,166.981,0.0
268,820480867.363,166.362,0.0
269,820480872.371,165.654,0.0
270,820480877.373,164.846,0.0
271,820480882.376999,164.007,0.0
272,820480887.384,163.149,0.0
273,820480892.387,162.309,0.0
274,820480897.39,161.506,0.0
275,820480902.396,160.798,0.0
276,820480907.405,160.201,0.0
277,820480912.409999,159.701,0.0
278,820480917.411,159.36,0.0
279,820480922.412999,159.179,0.0
280,820480927.416999,159.152,0.0
281,820480932.419,159.307,0.0
282,820480937.428999,159.632,0.0
283,820480942.431,160.079,0.0
284,820480947.431999,160.709,0.0
285,820480952.439999,161.404,0.0
286,820480957.442,162.203,0.0
287,820480962.445,163.049,0.0
288,820480967.448999,163.898,0.0
289,820480972.456,164.718,0.0
290,820480977.463,165.534,0.0
291,820480982.466,166.242,0.0
292,820480987.468,166.919,0.0
293,820480992.47,167.485,0.0
294,820480997.472999,167.914,0.0
295,820481002.477,168.207,0.0
296,820481007.481999,168.332,0.0
297,820481012.488999,168.299,0.0
298,820481017.491999,168.118,0.0
299,820481022.499,167.808,0.0
300,820481027.503,167.371,0.0
301,820481032.508,166.78,0.0
302,820481037.518,166.072,0.0
303,820481042.527,165.303,0.0
304,820481047.533,164.489,0.0
305,820481052.534,163.617,0.0
306,820481057.536999,162.77,0.0
307,820481062.545,161.962,0.0
308,820481067.547999,161.229,0.0
309,820481072.557,160.582,0.0
310,820481077.563,160.046,0.0
311,820481082.567,159.649,0.0
312,820481087.573,159.443,0.0
313,820481092.584,159.368,0.0
314,820481097.585,159.463,0.0
315,820481102.589,159.732,0.0
316,820481107.596,160.129,0.0
317,820481112.599999,160.696,0.0
318,820481117.602,161.362,0.0
319,820481122.605,162.106,0.0
320,820481127.611,162.948,0.0
321,820481132.615999,163.787,0.0
322,820481137.618999,164.598,0.0
323,820481142.624,165.398,0.0
324,820481147.628,166.139,0.0
325,820481152.631,166.808,0.0
326,820481157.636,167.388,0.0
327,820481162.642999,167.853,0.0
328,820481167.647999,168.176,0.0
329,820481172.648999,168.341,0.0
330,820481177.653999,168.357,0.0
331,820481182.658,168.196,0.0
332,820481187.667999,167.928,0.0
333,820481192.67,167.513,0.0
334,820481197.676999,166.97,0.0
335,820481202.680999,166.315,0.0
336,820481207.691,165.551,0.0
337,820481212.695999,164.737,0.0
338,820481217.704999,163.898,0.0
339,820481222.714999,163.032,0.0
340,820481227.722999,162.228,0.0
341,820481232.727,161.47,0.0
342,820481237.733,160.809,0.0
343,820481242.742999,160.232,0.0
344,820481247.753,159.768,0.0
345,820481252.759999,159.526,0.0
346,820481257.762,159.385,0.0
347,820481262.768,159.429,0.0
348,820481267.774,159.638,0.0
349,820481272.78,160.001,0.0
350,820481277.789,160.532,0.0
351,820481282.798,161.14,0.0
352,820481287.807,161.884,0.0
353,820481292.817,162.692,0.0
354,820481297.82,163.536,0.0
355,820481302.826,164.369,0.0
356,820481307.832999,165.194,0.0
357,820481312.832999,165.944,0.0
358,820481317.838,166.649,0.0
359,820481322.845999,167.276,0.0
