,Time,Value,Alert
0,820467913.272999,63.189,0.0
1,820467923.294,63.039,0.0
2,820467924.922999,63.02,0.0
3,820467933.298999,62.903,0.0
4,820467934.857999,62.878,0.0
5,820467941.670999,62.79,0.0
6,820467943.229999,62.734,0.0
7,820467948.484,62.645,0.0
8,820467950.042,62.617,0.0
9,820467953.737,62.537,0.0
10,820467955.295,62.512,0.0
11,820467957.433999,62.485,0.0
12,820467958.993,62.468,0.0
13,820467960.553,62.452,0.0
14,820467962.111,62.424,0.0
15,820467963.669999,62.401,0.0
16,820467965.229,62.374,0.0
17,820467966.786999,62.353,0.0
