,Time,Value,Alert
0,820467912.539999,66.206,0.0
1,820467922.561,65.892,0.0
2,820467924.19,65.854,0.0
3,820467932.564999,65.624,0.0
4,820467934.124,65.583,0.0
5,820467940.938,65.404,0.0
6,820467942.496999,65.35,0.0
7,820467947.75,65.165,0.0
8,820467949.308999,65.111,0.0
9,820467953.003,64.961,0.0
10,820467954.561999,64.934,0.0
11,820467956.701,64.867,0.0
12,820467958.259999,64.827,0.0
13,820467959.82,64.779,0.0
14,820467961.377999,64.749,0.0
15,820467962.936999,64.701,0.0
16,820467964.495,64.655,0.0
17,820467966.054,64.639,0.0
