,Time,Value,Alert
0,820467913.028999,64.181,0.0
1,820467923.05,63.969,0.0
2,820467924.678999,63.938,0.0
3,820467933.054,63.802,0.0
4,820467934.612999,63.787,0.0
5,820467941.426999,63.658,0.0
6,820467942.985999,63.615,0.0
7,820467948.238999,63.503,0.0
8,820467949.798,63.436,0.0
9,820467953.491999,63.352,0.0
10,820467955.051,63.325,0.0
11,820467957.189999,63.289,0.0
12,820467958.749,63.258,0.0
13,820467960.309,63.237,0.0
14,820467961.867,63.193,0.0
15,820467963.426,63.183,0.0
16,820467964.984,63.153,0.0
17,820467966.543,63.124,0.0
