,Time,Value,Alert
0,820472343.748,222.838,0.0
1,820472353.750999,222.944,0.0
2,820472363.751999,223.055,0.0
3,820472373.753,223.171,0.0
4,820472383.753,223.307,0.0
5,820472393.756,223.429,0.0
6,820472403.766,223.565,0.0
7,820472413.769,223.649,0.0
8,820472423.771,223.788,0.0
9,820472433.774,223.898,0.0
10,820472443.774999,224.011,0.0
11,820472453.777,224.103,0.0
12,820472463.778999,224.233,0.0
13,820472473.788999,224.35,0.0
14,820472483.798999,224.499,0.0
15,820472493.801,224.633,0.0
16,820472503.801999,224.746,0.0
17,820472513.802999,224.9,0.0
18,820472523.803999,225.038,0.0
19,820472533.804999,225.16,0.0
20,820472543.806,225.348,0.0
21,820472553.807,225.479,0.0
22,820472563.808999,225.662,0.0
23,820472573.81,225.825,0.0
24,820472583.811,225.972,0.0
25,820472593.811999,226.088,0.0
26,820472603.812999,226.23,0.0
27,820472613.813,226.357,0.0
28,820472623.814999,226.493,0.0
29,820472633.816,226.624,0.0
30,820472643.818,226.74,0.0
31,820472653.817999,226.882,0.0
32,820472663.82,226.982,0.0
33,820472673.823,227.117,0.0
34,820472683.823,227.214,0.0
35,820472693.825,227.367,0.0
36,820472703.827,227.445,0.0
37,820472713.827999,227.581,0.0
38,820472723.830999,227.664,0.0
39,820472733.832999,227.761,0.0
40,820472743.834,227.861,0.0
41,820472753.834,227.99,0.0
42,820472763.835999,228.085,0.0
43,820472773.837999,228.18,0.0
44,820472783.838999,228.298,0.0
45,820472793.843,228.37,0.0
46,820472803.845999,228.514,0.0
47,820472813.847,228.616,0.0
48,820472823.85,228.718,0.0
49,820472833.852,228.823,0.0
50,820472843.852,228.955,0.0
51,820472853.854999,229.052,0.0
52,820472863.856,229.149,0.0
53,820472873.856999,229.276,0.0
54,820472883.857,229.358,0.0
55,820472893.858,229.481,0.0
56,820472903.859999,229.588,0.0
57,820472913.859999,229.695,0.0
58,820472923.862,229.806,0.0
59,820472933.862,229.905,0.0
60,820472943.863,230.062,0.0
61,820472953.862999,230.153,0.0
62,820472963.864999,230.253,0.0
63,820472973.865999,230.371,0.0
64,820472983.868,230.457,0.0
65,820472993.868,230.565,0.0
66,820473003.869,230.672,0.0
67,820473013.869999,230.78,0.0
68,820473023.873,230.863,0.0
69,820473033.874,230.943,0.0
70,820473043.877,231.037,0.0
71,820473053.877,231.15,0.0
72,820473063.879,231.205,0.0
73,820473073.881999,231.31,0.0
74,820473083.882,231.39,0.0
75,820473093.887,231.47,0.0
76,820473103.887999,231.56,0.0
77,820473113.889,231.622,0.0
78,820473123.89,231.738,0.0
79,820473133.891999,231.79,0.0
80,820473143.893999,231.87,0.0
81,820473153.895,231.961,0.0
82,820473163.896,232.052,0.0
83,820473173.899999,232.141,0.0
84,820473183.903,232.235,0.0
85,820473193.904999,232.279,0.0
86,820473203.905999,232.381,0.0
87,820473213.908999,232.472,0.0
88,820473223.911,232.602,0.0
89,820473233.911999,232.696,0.0
90,820473243.915,232.818,0.0
91,820473253.916,232.894,0.0
92,820473263.917,232.988,0.0
93,820473273.917999,233.062,0.0
94,820473283.918999,233.162,0.0
95,820473293.920999,233.242,0.0
96,820473303.923,233.314,0.0
97,820473313.926,233.355,0.0
98,820473323.928,233.463,0.0
99,820473333.930999,233.535,0.0
100,820473343.933999,233.606,0.0
101,820473353.936999,233.703,0.0
102,820473363.939,233.783,0.0
103,820473373.942999,233.824,0.0
104,820473383.946,233.907,0.0
105,820473393.948,233.977,0.0
106,820473403.95,234.059,0.0
107,820473413.951,234.113,0.0
108,820473423.952,234.175,0.0
109,820473433.955,234.23,0.0
110,820473443.954999,234.304,0.0
111,820473453.956,234.384,0.0
112,820473463.957,234.451,0.0
113,820473473.96,234.536,0.0
114,820473483.962,234.589,0.0
115,820473493.961999,234.658,0.0
116,820473503.963999,234.699,0.0
117,820473513.969,234.774,0.0
118,820473523.972,234.851,0.0
119,820473533.972,234.946,0.0
120,820473543.972999,235.039,0.0
121,820473553.974,235.108,0.0
122,820473563.975,235.166,0.0
123,820473573.976999,235.226,0.0
124,820473583.978,235.323,0.0
125,820473593.978999,235.395,0.0
126,820473603.98,235.461,0.0
127,820473613.980999,235.522,0.0
128,820473623.981999,235.593,0.0
129,820473633.985999,235.668,0.0
130,820473643.987,235.715,0.0
131,820473653.987999,235.8,0.0
132,820473663.988999,235.875,0.0
133,820473673.99,235.938,0.0
134,820473683.992999,236.041,0.0
135,820473693.993999,236.085,0.0
136,820473703.994999,236.15,0.0
137,820473713.996,236.211,0.0
138,820473723.996999,236.249,0.0
139,820473733.999,236.293,0.0
140,820473744.0,236.351,0.0
141,820473754.0,236.407,0.0
142,820473764.000999,236.452,0.0
143,820473774.002,236.504,0.0
144,820473784.003999,236.581,0.0
145,820473794.005,236.603,0.0
146,820473804.007999,236.675,0.0
147,820473814.009,236.748,0.0
148,820473824.011,236.805,0.0
149,820473834.011,236.883,0.0
150,820473844.012999,236.998,0.0
151,820473854.016,237.073,0.0
152,820473864.018,237.097,0.0
153,820473874.02,237.153,0.0
154,820473884.021,237.224,0.0
155,820473894.021999,237.263,0.0
156,820473904.025,237.316,0.0
157,820473914.026999,237.39,0.0
158,820473924.028999,237.443,0.0
159,820473934.03,237.484,0.0
160,820473944.033999,237.539,0.0
161,820473954.034999,237.569,0.0
162,820473964.038,237.614,0.0
163,820473974.041,237.694,0.0
164,820473984.044,237.732,0.0
165,820473994.046999,237.779,0.0
166,820474004.048,237.843,0.0
167,820474014.049999,237.904,0.0
168,820474024.054,237.945,0.0
169,820474034.055999,237.969,0.0
170,820474044.057999,237.996,0.0
171,820474054.06,238.045,0.0
172,820474064.063,238.089,0.0
173,820474074.066,238.116,0.0
174,820474084.068999,238.16,0.0
175,820474094.069,238.201,0.0
176,820474104.071,238.24,0.0
177,820474114.072,238.295,0.0
178,820474124.076,238.342,0.0
179,820474134.078,238.397,0.0
180,820474144.078999,238.444,0.0
181,820474154.08,238.524,0.0
182,820474164.080999,238.555,0.0
183,820474174.084,238.662,0.0
184,820474184.085,238.754,0.0
185,820474194.088,238.8,0.0
186,820474204.091,238.844,0.0
187,820474214.092,238.889,0.0
188,820474224.092999,238.927,0.0
189,820474234.095999,238.996,0.0
190,820474244.097,239.007,0.0
191,820474254.1,239.082,0.0
192,820474264.100999,239.132,0.0
193,820474274.102,239.14,0.0
194,820474284.103,239.187,0.0
195,820474294.106,239.228,0.0
196,820474304.106999,239.27,0.0
197,820474314.109,239.294,0.0
198,820474324.11,239.347,0.0
199,820474334.114,239.38,0.0
200,820474344.114,239.424,0.0
201,820474354.115,239.468,0.0
202,820474364.115999,239.494,0.0
203,820474374.116999,239.513,0.0
204,820474384.118,239.559,0.0
205,820474394.122999,239.576,0.0
206,820474404.123999,239.614,0.0
207,820474414.125999,239.639,0.0
208,820474424.127,239.667,0.0
209,820474434.128,239.686,0.0
210,820474444.128999,239.719,0.0
211,820474454.131,239.761,0.0
212,820474464.131,239.802,0.0
213,820474474.133,239.836,0.0
214,820474484.133,239.855,0.0
215,820474494.134,239.901,0.0
216,820474504.134,239.952,0.0
217,820474514.134999,240.026,0.0
218,820474524.138999,240.048,0.0
219,820474534.143999,240.078,0.0
220,820474544.146999,240.144,0.0
221,820474554.149999,240.169,0.0
222,820474564.152,240.23,0.0
223,820474574.154999,240.266,0.0
224,820474584.155999,240.318,0.0
225,820474594.158,240.351,0.0
226,820474604.161,240.406,0.0
227,820474614.162999,240.462,0.0
228,820474624.163999,240.503,0.0
229,820474634.164999,240.55,0.0
230,820474644.166,240.583,0.0
231,820474654.167999,240.613,0.0
232,820474664.170999,240.664,0.0
233,820474674.173,240.679,0.0
234,820474684.174999,240.704,0.0
235,820474694.179,240.699,0.0
236,820474704.179999,240.729,0.0
237,820474714.180999,240.773,0.0
238,820474724.182,240.784,0.0
239,820474734.182999,240.837,0.0
240,820474744.184,240.873,0.0
241,820474754.185,240.928,0.0
242,820474764.185999,240.944,0.0
243,820474774.186999,241.0,0.0
244,820474784.188,241.019,0.0
245,820474794.188,241.03,0.0
246,820474804.187999,241.077,0.0
247,820474814.189,241.132,0.0
248,820474824.19,241.143,0.0
249,820474834.189999,241.19,0.0
250,820474844.191,241.24,0.0
251,820474854.191,241.264,0.0
252,820474864.192,241.325,0.0
253,820474874.195999,241.347,0.0
254,820474884.198,241.422,0.0
255,820474894.2,241.427,0.0
256,820474904.201999,241.514,0.0
257,820474914.204999,241.531,0.0
258,820474924.208,241.581,0.0
259,820474934.21,241.618,0.0
260,820474944.213,241.665,0.0
261,820474954.213999,241.704,0.0
262,820474964.216999,241.745,0.0
263,820474974.219,241.78,0.0
264,820474984.219,241.789,0.0
265,820474994.22,241.824,0.0
266,820475004.221,241.846,0.0
267,820475014.222,241.871,0.0
268,820475024.223999,241.896,0.0
269,820475034.225,241.911,0.0
270,820475044.227,241.941,0.0
271,820475054.227999,241.965,0.0
272,820475064.231,242.016,0.0
273,820475074.232999,242.022,0.0
274,820475084.234999,242.06,0.0
275,820475094.235999,242.077,0.0
276,820475104.237,242.09,0.0
277,820475114.237999,242.134,0.0
278,820475124.239999,242.151,0.0
279,820475134.240999,242.17,0.0
280,820475144.241999,242.186,0.0
281,820475154.243,242.211,0.0
282,820475164.243,242.214,0.0
283,820475174.243999,242.247,0.0
284,820475184.245,242.241,0.0
285,820475194.246999,242.239,0.0
286,820475204.247999,242.239,0.0
287,820475214.247999,242.28,0.0
288,820475224.25,242.302,0.0
289,820475234.250999,242.327,0.0
290,820475244.251999,242.384,0.0
291,820475254.253,242.423,0.0
292,820475264.253999,242.456,0.0
293,820475274.255,242.513,0.0
294,820475284.256,242.56,0.0
295,820475294.256999,242.532,0.0
296,820475304.257999,242.541,0.0
297,820475314.259,242.579,0.0
298,820475324.259,242.595,0.0
299,820475334.262,242.584,0.0
300,820475344.264,242.631,0.0
301,820475354.266,242.653,0.0
302,820475364.265999,242.659,0.0
303,820475374.267,242.651,0.0
304,820475384.268,242.63,0.0
305,820475394.268999,242.636,0.0
306,820475404.272,242.642,0.0
307,820475414.273999,242.658,0.0
308,820475424.274999,242.667,0.0
309,820475434.276,242.683,0.0
310,820475444.277999,242.699,0.0
311,820475454.283999,242.699,0.0
312,820475464.285,242.708,0.0
313,820475474.287,242.743,0.0
314,820475484.288,242.735,0.0
315,820475494.289,242.735,0.0
316,820475504.289999,242.771,0.0
317,820475514.292,242.765,0.0
318,820475524.293,242.782,0.0
319,820475534.294999,242.779,0.0
320,820475544.295,242.785,0.0
321,820475554.295999,242.776,0.0
322,820475564.299999,242.815,0.0
323,820475574.301999,242.818,0.0
324,820475584.304999,242.829,0.0
325,820475594.307,242.848,0.0
326,820475604.309,242.872,0.0
327,820475614.31,242.881,0.0
328,820475624.311999,242.9,0.0
329,820475634.314999,242.916,0.0
330,820475644.317,242.949,0.0
331,820475654.320999,242.971,0.0
332,820475664.324,242.969,0.0
333,820475674.325,242.971,0.0
334,820475684.326,243.002,0.0
335,820475694.328,243.045,0.0
336,820475704.328999,243.059,0.0
337,820475714.330999,243.095,0.0
