,Time,Value,Alert
0,820472344.726,163.989,0.0
1,820472354.728999,164.11,0.0
2,820472364.73,164.221,0.0
3,820472374.731,164.326,0.0
4,820472384.731999,164.445,0.0
5,820472394.734,164.584,0.0
6,820472404.743999,164.699,0.0
7,820472414.746999,164.837,0.0
8,820472424.748999,164.948,0.0
9,820472434.752,165.069,0.0
10,820472444.753,165.188,0.0
11,820472454.755,165.303,0.0
12,820472464.756999,165.424,0.0
13,820472474.766999,165.54,0.0
14,820472484.777,165.653,0.0
15,820472494.779,165.774,0.0
16,820472504.78,165.875,0.0
17,820472514.780999,166.001,0.0
18,820472524.782,166.124,0.0
19,820472534.782999,166.22,0.0
20,820472544.783999,166.331,0.0
21,820472554.784999,166.454,0.0
22,820472564.786999,166.59,0.0
23,820472574.787999,166.706,0.0
24,820472584.788999,166.837,0.0
25,820472594.789999,166.958,0.0
26,820472604.791,167.053,0.0
27,820472614.790999,167.158,0.0
28,820472624.792999,167.257,0.0
29,820472634.793999,167.349,0.0
30,820472644.796,167.47,0.0
31,820472654.795999,167.575,0.0
32,820472664.797999,167.688,0.0
33,820472674.801,167.775,0.0
34,820472684.801,167.885,0.0
35,820472694.802999,167.988,0.0
36,820472704.804999,168.093,0.0
37,820472714.805999,168.196,0.0
38,820472724.809,168.31,0.0
39,820472734.811,168.405,0.0
40,820472744.811999,168.518,0.0
41,820472754.813,168.616,0.0
42,820472764.814,168.735,0.0
43,820472774.816,168.826,0.0
44,820472784.817,168.94,0.0
45,820472794.820999,169.055,0.0
46,820472804.823999,169.165,0.0
47,820472814.825,169.248,0.0
48,820472824.828,169.341,0.0
49,820472834.83,169.427,0.0
50,820472844.829999,169.564,0.0
51,820472854.832999,169.651,0.0
52,820472864.834,169.766,0.0
53,820472874.835,169.848,0.0
54,820472884.835,169.943,0.0
55,820472894.836,170.051,0.0
56,820472904.838,170.148,0.0
57,820472914.838,170.256,0.0
58,820472924.84,170.378,0.0
59,820472934.84,170.485,0.0
60,820472944.841,170.604,0.0
61,820472954.840999,170.691,0.0
62,820472964.843,170.802,0.0
63,820472974.844,170.925,0.0
64,820472984.845999,171.023,0.0
65,820472994.845999,171.134,0.0
66,820473004.847,171.229,0.0
67,820473014.848,171.315,0.0
68,820473024.850999,171.39,0.0
69,820473034.851999,171.478,0.0
70,820473044.854999,171.571,0.0
71,820473054.854999,171.666,0.0
72,820473064.857,171.768,0.0
73,820473074.859999,171.843,0.0
74,820473084.859999,171.943,0.0
75,820473094.865,172.042,0.0
