,Time,Value,Alert
0,820472344.237,197.204,0.0
1,820472354.24,197.326,0.0
2,820472364.240999,197.441,0.0
3,820472374.241999,197.569,0.0
4,820472384.243,197.686,0.0
5,820472394.244999,197.808,0.0
6,820472404.254999,197.949,0.0
7,820472414.257999,198.053,0.0
8,820472424.26,198.173,0.0
9,820472434.262999,198.29,0.0
10,820472444.264,198.399,0.0
11,820472454.265999,198.508,0.0
12,820472464.267999,198.652,0.0
13,820472474.278,198.763,0.0
14,820472484.288,198.881,0.0
15,820472494.289999,198.994,0.0
16,820472504.290999,199.11,0.0
17,820472514.292,199.242,0.0
18,820472524.293,199.358,0.0
19,820472534.294,199.454,0.0
20,820472544.295,199.595,0.0
21,820472554.295999,199.744,0.0
22,820472564.298,199.895,0.0
23,820472574.298999,200.049,0.0
24,820472584.299999,200.171,0.0
25,820472594.301,200.302,0.0
26,820472604.301999,200.419,0.0
27,820472614.301999,200.537,0.0
28,820472624.304,200.642,0.0
29,820472634.304999,200.762,0.0
30,820472644.307,200.891,0.0
31,820472654.307,201.009,0.0
32,820472664.309,201.136,0.0
33,820472674.311999,201.232,0.0
34,820472684.311999,201.351,0.0
35,820472694.314,201.459,0.0
36,820472704.315999,201.574,0.0
37,820472714.317,201.696,0.0
38,820472724.32,201.787,0.0
39,820472734.322,201.903,0.0
40,820472744.323,202.01,0.0
41,820472754.323999,202.105,0.0
42,820472764.325,202.239,0.0
43,820472774.326999,202.337,0.0
44,820472784.327999,202.425,0.0
45,820472794.332,202.552,0.0
46,820472804.335,202.664,0.0
47,820472814.335999,202.769,0.0
48,820472824.339,202.861,0.0
49,820472834.340999,202.988,0.0
50,820472844.341,203.09,0.0
51,820472854.344,203.211,0.0
52,820472864.344999,203.333,0.0
53,820472874.345999,203.426,0.0
54,820472884.346,203.516,0.0
55,820472894.346999,203.619,0.0
56,820472904.349,203.746,0.0
57,820472914.348999,203.866,0.0
58,820472924.350999,203.992,0.0
59,820472934.350999,204.091,0.0
60,820472944.352,204.227,0.0
61,820472954.352,204.34,0.0
62,820472964.353999,204.434,0.0
