Frecuencia [Hz],X [V],Ruido X [V],Y [V],Ruido Y [V],Tiempo de integración [s],Escala [V]
30.0,0.2390319,0.0021258633438362,-0.1020991166666666,0.0020058283271645,3.0,0.5
33.947895791583164,0.2677895333333333,0.0018592486965318,-0.0743789366666666,0.0018060767592553,3.0,0.5
37.895791583166336,0.2904580333333333,0.0013505805044087,-0.0517204133333333,0.001364581722173,3.0,0.5
41.8436873747495,0.3069365333333334,0.0009655648686419,-0.0353223,0.0009480270548178,3.0,0.5
45.79158316633266,0.3177826,0.0005594137764958,-0.0243053366666666,0.0006132296902375,3.0,0.5
49.73947895791584,0.3237863,0.0003187080325313,-0.0173961566666666,0.0003747971235066,3.0,0.5
53.687374749499,0.32713,0.0002500149328873,-0.0134756033333333,0.0002947943062355,1.0,0.5
57.63527054108216,0.3292469666666666,0.0001469329741374,-0.01102301,0.0001677782988549,1.0,0.5
61.58316633266533,0.3304310333333333,7.585270082352137e-05,-0.0097249943333333,7.971031947760741e-05,1.0,0.5
65.5310621242485,0.3310719666666667,5.024638184874068e-05,-0.0091441439999999,2.998540729532744e-05,1.0,0.5
69.47895791583167,0.3315386666666667,3.886415086197985e-05,-0.0089762993333333,1.0374805036990423e-05,1.0,0.5
73.42685370741484,0.3320149666666667,4.213508698883082e-05,-0.0090444506666666,1.4707417387911277e-05,1.0,0.5
77.374749498998,0.3322914666666666,1.5465517198667247e-05,-0.009273334,3.125301986475356e-05,1.0,0.5
81.32264529058116,0.3324449999999999,1.4999999999987247e-05,-0.0096049579999999,3.690174344571475e-05,1.0,0.5
85.27054108216433,0.332559,1.2688577540438733e-05,-0.0099874306666666,3.933058715837095e-05,1.0,0.5
89.21843687374749,0.332644,5.551115123125783e-17,-0.0104004566666666,3.894282718150903e-05,1.0,0.5
93.16633266533066,0.3325161333333333,1.9350681871432137e-05,-0.010904,4.931656246468661e-05,1.0,0.5
97.11422845691384,0.3324599999999999,1.1102230246251563e-16,-0.0113953333333333,4.832899980572968e-05,1.0,0.5
101.062124248497,0.332395,1.01980390271769e-05,-0.01190396,4.85391841711415e-05,1.0,0.5
105.01002004008016,0.332327,1.445683229481542e-05,-0.0124013833333333,4.4187004751271705e-05,1.0,0.5
