Frecuencia [Hz],X [V],Ruido X [V],Y [V],Ruido Y [V],Tiempo de integración [s],Escala [V]
30.0,0.0083454413333333,0.0001743189518618,0.0193781133333333,0.0004007802779024,3.0,0.02
33.947895791583164,0.0059744493333333,0.0001571372368331,0.0139353733333333,0.0003602528972202,3.0,0.02
37.895791583166336,0.0039944906666666,0.0001210840446118,0.0094070556666666,0.000276213056639,3.0,0.01
41.8436873747495,0.0025529216666666,8.485342806209357e-05,0.0061305189999999,0.0001919950385183,3.0,0.01
45.79158316633266,0.001553686,5.7394312703147386e-05,0.0038830186666666,0.0001281332356503,3.0,0.005
49.73947895791584,0.0008954402666666,3.752806936674941e-05,0.0024293966666666,8.178045224189506e-05,3.0,0.005
53.687374749499,0.0004819816666666,3.255126754862585e-05,0.0015438393333333,6.822441664259376e-05,1.0,0.002
57.63527054108216,0.0001983672333333,2.4262797867906515e-05,0.0009671542666666,4.7488489439676034e-05,1.0,0.001
61.58316633266533,1.4327054266666668e-05,1.3884482492018298e-05,0.0006240941666666,2.431099516279733e-05,1.0,0.001
65.5310621242485,-0.0001128918333333,9.615152060552945e-06,0.0004190553333333,1.3927515433685785e-05,1.0,0.0005
69.47895791583167,-0.0001994241999999,6.98852309814694e-06,0.0003090977,7.528981047259983e-06,1.0,0.0005
73.42685370741484,-0.0002655157,5.518944634317923e-06,0.0002514708333333,3.6463010122893376e-06,1.0,0.0005
77.374749498998,-0.0003195265,4.657306208170847e-06,0.0002270150666666,1.177594495382664e-06,1.0,0.0005
81.32264529058116,-0.0003662743666666,4.139302996748231e-06,0.0002238451666666,4.2374906751782e-07,1.0,0.0005
85.27054108216433,-0.00040869,3.833934880337259e-06,0.0002345013999999,1.46667136968943e-06,1.0,0.0005
89.21843687374749,-0.0004486788333333,3.661186720935648e-06,0.0002543646666666,2.1837827781677915e-06,1.0,0.0005
93.16633266533066,-0.0004871156,3.559913197443633e-06,0.0002806791333333,2.702081848419025e-06,1.0,0.0005
97.11422845691384,-0.0005265134,3.529035284606832e-06,0.0003132978333333,3.13801226982234e-06,1.0,0.001
101.062124248497,-0.0005635139,3.41707968251644e-06,0.0003481902333333,3.378447539756815e-06,1.0,0.001
105.01002004008016,-0.0005998370666666,3.363911205064063e-06,0.0003857631333333,3.616599551450993e-06,1.0,0.001
108.95791583166331,-0.000635566,3.3208168673786715e-06,0.0004256584333333,3.813268289218e-06,1.0,0.001
112.90581162324648,-0.0006706771666666,3.250309750196459e-06,0.0004675287999999,3.992174899308231e-06,1.0,0.001
116.85370741482966,-0.0007052518333333,3.22186879603885e-06,0.0005113082,4.178470512839194e-06,1.0,0.001
120.80160320641284,-0.0007394073,3.1818449485584164e-06,0.0005568938666666,4.345861439218798e-06,1.0,0.001
124.749498997996,-0.0007730442333333,3.1162065794095702e-06,0.0006042081,4.481108131924497e-06,1.0,0.001
128.69739478957916,-0.0008060989666666,3.071143559906566e-06,0.0006530540666666,4.638891023605642e-06,1.0,0.001
132.64529058116233,-0.0008384662666666,2.9885624184361507e-06,0.0007032769333333,4.750330998525856e-06,1.0,0.001
136.5931863727455,-0.0008701122666666,2.923228043713935e-06,0.0007548529333333,4.873502408831761e-06,1.0,0.001
140.54108216432866,-0.0009010033666666,2.8465120116068744e-06,0.0008076725,4.979448495231844e-06,1.0,0.001
144.48897795591182,-0.0009309826333333,2.77191806616926e-06,0.0008615253,5.073215187958554e-06,1.0,0.001
148.436873747495,-0.0009601889,2.677951173938757e-06,0.0009163854333333,5.130915400350654e-06,1.0,0.001
152.38476953907815,-0.0009883916333333,2.597214244574795e-06,0.0009718145666666,5.237039409713179e-06,1.0,0.001
156.3326653306613,-0.001023646,5.21647301025e-06,0.0010450276666666,1.1087013028263702e-05,0.3,0.002
160.2805611222445,-0.0010574326666666,4.493815701111419e-06,0.001119041,1.0102154341195432e-05,0.3,0.002
164.22845691382767,-0.0010872083333333,4.05599316512683e-06,0.0011875383333333,9.568044412986835e-06,0.3,0.002
168.17635270541084,-0.0011140543333333,3.7163751903643103e-06,0.00125244,9.151250552064818e-06,0.3,0.002
172.124248496994,-0.0011391913333333,3.518638688786092e-06,0.001315987,9.077533126718232e-06,0.3,0.002
176.07214428857716,-0.0011629933333333,3.325886682107832e-06,0.0013786823333333,8.98153724159857e-06,0.3,0.002
180.02004008016033,-0.0011851186666666,3.0694719777548502e-06,0.0014407946666666,8.856923744857609e-06,0.3,0.002
183.9679358717435,-0.0012062546666666,2.995286000071156e-06,0.0015031773333333,8.988453679891522e-06,0.3,0.002
187.91583166332663,-0.0012265673333333,2.862750348101532e-06,0.0015655273333333,8.94982678913708e-06,0.3,0.002
191.86372745490985,-0.0012460543333333,2.717163574187035e-06,0.0016282319999999,8.931632698822028e-06,0.3,0.002
195.81162324649296,-0.0012646629999999,2.6284877147642702e-06,0.0016913726666666,9.077606121048058e-06,0.3,0.002
199.7595190380761,-0.001282779,2.525469395313813e-06,0.0017548993333333,9.10527134259175e-06,0.3,0.002
203.7074148296593,-0.001299627,2.381716677804742e-06,0.0018178773333333,9.073668105506666e-06,0.3,0.002
207.6553106212425,-0.0013158833333333,2.27840636313094e-06,0.0018811296666666,8.996628806885879e-06,0.3,0.002
211.60320641282567,-0.001331567,2.236443828939152e-06,0.0019443206666666,9.164734560016208e-06,0.3,0.002
215.55110220440883,-0.0013477446666666,2.613228824440902e-06,0.0020132053333333,1.1299521150129412e-05,0.3,0.005
219.498997995992,-0.0013620526666666,1.983750544353364e-06,0.0020770536666666,8.893649600823151e-06,0.3,0.005
223.4468937875752,-0.0013756346666666,1.9280330794764614e-06,0.0021397976666666,8.998473086523572e-06,0.3,0.005
227.3947895791584,-0.0013888196666666,1.857768344606571e-06,0.0022031136666666,9.104889339738749e-06,0.3,0.005
231.3426853707415,-0.001401599,1.792538888467063e-06,0.0022671373333333,9.2315336152174e-06,0.3,0.005
235.29058116232463,-0.0014138776666666,1.7039105675539987e-06,0.0023319156666666,9.324775487318108e-06,0.3,0.005
239.23847695390785,-0.001425504,1.653534799553154e-06,0.0023972103333333,9.41108654135586e-06,0.3,0.005
243.18637274549096,-0.0014365516666666,1.539904939346003e-06,0.00246276,9.374998311110945e-06,0.3,0.005
247.1342685370741,-0.0014469383333333,1.459333371402454e-06,0.002528094,9.305837451119962e-06,0.3,0.005
251.0821643286573,-0.0014569273333333,1.401903309393671e-06,0.00259319,9.325445833846222e-06,0.3,0.005
255.03006012024048,-0.0014663286666666,1.302653019375792e-06,0.0026586206666666,9.369895742334718e-06,0.3,0.005
258.97795591182364,-0.0014749603333333,1.2121151852123058e-06,0.0027238676666666,9.261689796623988e-06,0.3,0.005
262.9258517034068,-0.0014835356666666,1.2228237358216776e-06,0.0027896076666666,9.487560516568848e-06,0.3,0.005
266.87374749499,-0.001491578,1.1102864495255453e-06,0.002855101,9.37174275859794e-06,0.3,0.005
270.82164328657313,-0.0014990329999999,1.049225587437418e-06,0.0029207383333333,9.417701447569637e-06,0.3,0.005
274.7695390781563,-0.0015061216666666,1.0103797415933464e-06,0.0029865573333333,9.436719039063395e-06,0.3,0.005
278.71743486973946,-0.0015128923333333,9.534592574177124e-07,0.0030521863333333,9.413080078037976e-06,0.3,0.005
282.6653306613226,-0.0015192586666666,8.942062898956286e-07,0.003117735,9.355502747937529e-06,0.3,0.005
286.61322645290585,-0.0015251786666666,8.372205338034732e-07,0.0031835473333333,9.477670576442074e-06,0.3,0.005
290.561122244489,-0.0015308143333333,7.827629838520078e-07,0.0032490003333333,9.235045382791694e-06,0.3,0.005
294.5090180360722,-0.0015358606666666,7.154901971531522e-07,0.0033148356666666,9.47229105807504e-06,0.3,0.005
298.45691382765534,-0.0015405493333333,6.769536337314761e-07,0.0033806556666666,9.389995982723068e-06,0.3,0.005
302.4048096192385,-0.0015450309999999,6.228501692488679e-07,0.0034466733333333,9.559932473029782e-06,0.3,0.005
306.35270541082167,-0.0015492436666666,5.670772042284069e-07,0.0035126993333333,9.310951234373947e-06,0.3,0.005
310.30060120240483,-0.001552946,5.133653669658757e-07,0.0035781056666666,9.392692792212975e-06,0.3,0.005
314.248496993988,-0.0015557846666666,3.82846647569956e-07,0.0036430029999999,9.23937665646334e-06,0.3,0.005
318.1963927855712,-0.0015582946666666,3.753552391476127e-07,0.0037073049999999,9.151282879101332e-06,0.3,0.005
322.1442885771543,-0.0015605373333333,3.0849023035134764e-07,0.0037712796666666,9.112835813047222e-06,0.3,0.005
326.0921843687375,-0.0015625936666666,3.040666959000132e-07,0.0038356773333333,9.214889738292506e-06,0.3,0.005
