,Time,Value,Alert
139,820470090.164,184.053,0.0
140,820470100.168999,184.457,0.0
141,820470110.171999,184.832,0.0
142,820470120.183,185.214,0.0
143,820470130.192999,185.602,0.0
144,820470140.199999,185.987,0.0
145,820470150.201,186.369,0.0
146,820470160.201999,186.76,0.0
147,820470170.210999,187.098,0.0
148,820470180.219,187.48,0.0
149,820470190.224999,187.854,0.0
150,820470200.228999,188.242,0.0
151,820470210.236,188.613,0.0
152,820470220.243,189.035,0.0
153,820470230.247999,189.431,0.0
154,820470240.252,189.858,0.0
155,820470250.259999,190.25,0.0
156,820470260.262,190.638,0.0
157,820470270.268999,191.032,0.0
158,820470280.279,191.391,0.0
159,820470290.286,191.765,0.0
160,820470300.296,192.128,0.0
161,820470310.304,192.496,0.0
162,820470320.306999,192.814,0.0
163,820470330.317,193.171,0.0
164,820470340.32,193.526,0.0
165,820470350.322,193.914,0.0
166,820470360.323,194.313,0.0
167,820470370.326,194.728,0.0
168,820470380.332,195.099,0.0
169,820470390.339999,195.49,0.0
170,820470400.347,195.861,0.0
171,820470410.353999,196.243,0.0
172,820470420.356,196.642,0.0
173,820470430.361,197.005,0.0
174,820470440.367,197.373,0.0
175,820470450.373,197.736,0.0
176,820470460.375999,198.107,0.0
177,820470470.383,198.428,0.0
178,820470480.386,198.774,0.0
179,820470490.391999,199.134,0.0
180,820470500.393999,199.493,0.0
181,820470510.393999,199.87,0.0
182,820470520.404,200.191,0.0
183,820470530.406999,200.554,0.0
184,820470540.417,200.883,0.0
185,820470550.426,201.232,0.0
186,820470560.429999,201.567,0.0
187,820470570.437,201.953,0.0
188,820470580.438,202.302,0.0
189,820470590.442,202.605,0.0
190,820470600.444,202.983,0.0
191,820470610.448999,203.269,0.0
192,820470620.454,203.618,0.0
193,820470630.455999,203.927,0.0
194,820470640.457,204.211,0.0
195,820470650.466999,204.526,0.0
196,820470660.473,204.81,0.0
197,820470670.480999,205.13,0.0
198,820470680.484999,205.459,0.0
199,820470690.484999,205.785,0.0
200,820470700.493999,206.088,0.0
201,820470710.497999,206.386,0.0
202,820470720.507,206.703,0.0
203,820470730.510999,206.97,0.0
204,820470740.518999,207.271,0.0
205,820470750.528999,207.561,0.0
206,820470760.530999,207.842,0.0
207,820470770.534999,208.128,0.0
208,820470780.537,208.424,0.0
209,820470790.547,208.694,0.0
210,820470800.556,208.989,0.0
211,820470810.564,209.25,0.0
212,820470820.570999,209.554,0.0
213,820470830.573999,209.838,0.0
214,820470840.579,210.111,0.0
215,820470850.583999,210.358,0.0
216,820470860.588,210.634,0.0
217,820470870.591999,210.91,0.0
218,820470880.600999,211.198,0.0
219,820470890.606,211.419,0.0
220,820470900.613,211.705,0.0
221,820470910.621999,212.041,0.0
222,820470920.625,212.351,0.0
223,820470930.628,212.651,0.0
224,820470940.637,212.899,0.0
225,820470950.643999,213.18,0.0
226,820470960.651,213.422,0.0
227,820470970.656,213.684,0.0
228,820470980.661,213.951,0.0
229,820470990.67,214.193,0.0
230,820471000.673,214.441,0.0
231,820471010.673,214.697,0.0
232,820471020.684,214.931,0.0
