,Time,Value,Alert
0,820468700.207,51.549,0.0
1,820468710.213,51.489,0.0
2,820468720.215,51.72,0.0
3,820468730.219999,52.364,0.0
4,820468740.221,53.295,0.0
5,820468750.221999,54.451,0.0
6,820468760.222999,55.706,0.0
7,820468770.222999,57.036,0.0
8,820468780.223999,58.395,0.0
9,820468790.225,59.776,0.0
10,820468800.226,61.174,0.0
11,820468810.227999,62.56,0.0
12,820468820.23,63.927,0.0
13,820468830.231999,65.289,0.0
14,820468840.231999,66.622,0.0
15,820468850.232999,67.939,0.0
16,820468860.234,69.224,0.0
17,820468870.236,70.507,0.0
18,820468880.236999,71.783,0.0
19,820468890.243999,72.977,0.0
20,820468900.246,74.209,0.0
21,820468910.246999,75.39,0.0
22,820468920.248,76.563,0.0
23,820468930.249,77.708,0.0
24,820468940.251,78.837,0.0
25,820468950.254,79.956,0.0
26,820468960.255,81.057,0.0
27,820468970.258,82.116,0.0
28,820468980.264,83.158,0.0
29,820468990.265,84.203,0.0
30,820469000.266999,85.231,0.0
31,820469010.268,86.228,0.0
32,820469020.271,87.2,0.0
33,820469030.271999,88.181,0.0
34,820469040.273,89.111,0.0
35,820469050.275,90.07,0.0
36,820469060.274999,90.937,0.0
37,820469070.277,91.921,0.0
38,820469080.277999,92.826,0.0
39,820469090.279,93.729,0.0
40,820469100.281,94.659,0.0
41,820469110.282999,95.533,0.0
42,820469120.285,96.408,0.0
43,820469130.286999,97.279,0.0
44,820469140.286999,98.119,0.0
45,820469150.289999,98.971,0.0
46,820469160.291,99.816,0.0
47,820469170.292999,100.65,0.0
48,820469180.295,101.477,0.0
49,820469190.297,102.291,0.0
50,820469200.301999,103.09,0.0
51,820469210.304999,103.883,0.0
52,820469220.305,104.658,0.0
53,820469230.307,105.454,0.0
54,820469240.307999,106.232,0.0
55,820469250.314,106.997,0.0
56,820469260.316,107.74,0.0
57,820469270.319,108.493,0.0
58,820469280.322,109.258,0.0
59,820469290.324999,109.997,0.0
60,820469300.329999,110.733,0.0
61,820469310.332,111.469,0.0
62,820469320.341999,112.17,0.0
63,820469330.350999,112.892,0.0
64,820469340.353,113.58,0.0
65,820469350.355,114.295,0.0
66,820469360.356,114.957,0.0
67,820469370.356999,115.638,0.0
68,820469380.357999,116.317,0.0
69,820469390.359999,116.99,0.0
70,820469400.362,117.659,0.0
71,820469410.367,118.328,0.0
72,820469420.370999,118.988,0.0
73,820469430.373999,119.657,0.0
74,820469440.378999,120.332,0.0
75,820469450.381,120.985,0.0
76,820469460.384,121.659,0.0
77,820469470.384999,122.292,0.0
78,820469480.388,122.921,0.0
79,820469490.388999,123.585,0.0
80,820469500.39,124.213,0.0
81,820469510.392,124.861,0.0
82,820469520.395,125.473,0.0
83,820469530.397999,126.095,0.0
84,820469540.399999,126.718,0.0
85,820469550.403999,127.34,0.0
86,820469560.405,127.952,0.0
87,820469570.406999,128.543,0.0
88,820469580.41,129.165,0.0
89,820469590.412,129.769,0.0
90,820469600.413,130.332,0.0
91,820469610.414999,130.918,0.0
92,820469620.417999,131.492,0.0
93,820469630.421999,132.06,0.0
94,820469640.424,132.606,0.0
95,820469650.425,133.189,0.0
96,820469660.435999,133.729,0.0
97,820469670.440999,134.283,0.0
98,820469680.447,134.839,0.0
99,820469690.454999,135.37,0.0
100,820469700.466,135.939,0.0
101,820469710.465999,136.448,0.0
102,820469720.475999,136.99,0.0
103,820469730.484999,137.541,0.0
104,820469740.494999,138.057,0.0
105,820469750.505,138.615,0.0
106,820469760.505,139.15,0.0
107,820469770.513999,139.679,0.0
108,820469780.515,140.191,0.0
109,820469790.516999,140.696,0.0
110,820469800.521,141.198,0.0
111,820469810.521999,141.68,0.0
112,820469820.526,142.164,0.0
113,820469830.529999,142.661,0.0
114,820469840.539999,143.153,0.0
115,820469850.542,143.629,0.0
116,820469860.543999,144.115,0.0
117,820469870.554,144.588,0.0
118,820469880.555,145.076,0.0
119,820469890.557,145.543,0.0
120,820469900.564,146.024,0.0
121,820469910.568,146.493,0.0
122,820469920.57,146.985,0.0
123,820469930.575,147.466,0.0
124,820469940.578,147.963,0.0
125,820469950.580999,148.429,0.0
126,820469960.586999,148.92,0.0
127,820469970.591999,149.417,0.0
128,820469980.594,149.898,0.0
129,820469990.603,150.355,0.0
130,820470000.607,150.815,0.0
131,820470010.617,151.286,0.0
132,820470020.618999,151.749,0.0
133,820470030.623999,152.211,0.0
134,820470040.625999,152.652,0.0
135,820470050.628999,153.117,0.0
136,820470060.639,153.545,0.0
137,820470070.641,153.967,0.0
138,820470080.644999,154.405,0.0
139,820470090.652999,154.825,0.0
140,820470100.658,155.233,0.0
141,820470110.661,155.662,0.0
142,820470120.672,156.072,0.0
143,820470130.682,156.482,0.0
144,820470140.689,156.898,0.0
145,820470150.69,157.32,0.0
146,820470160.691,157.707,0.0
147,820470170.7,158.109,0.0
148,820470180.708,158.51,0.0
149,820470190.714,158.914,0.0
150,820470200.718,159.324,0.0
151,820470210.725,159.697,0.0
152,820470220.731999,160.118,0.0
153,820470230.737,160.524,0.0
154,820470240.741,160.971,0.0
155,820470250.749,161.379,0.0
156,820470260.751,161.77,0.0
157,820470270.757999,162.149,0.0
158,820470280.768,162.543,0.0
159,820470290.774999,162.914,0.0
160,820470300.785,163.307,0.0
161,820470310.794,163.686,0.0
162,820470320.795999,164.063,0.0
163,820470330.806,164.423,0.0
164,820470340.808999,164.798,0.0
165,820470350.811,165.177,0.0
166,820470360.812,165.548,0.0
167,820470370.814999,165.923,0.0
168,820470380.82,166.31,0.0
169,820470390.829,166.691,0.0
170,820470400.835999,167.078,0.0
171,820470410.843,167.453,0.0
172,820470420.845,167.819,0.0
173,820470430.849999,168.198,0.0
174,820470440.856,168.575,0.0
175,820470450.861999,168.945,0.0
176,820470460.865,169.301,0.0
177,820470470.871999,169.656,0.0
178,820470480.875,170.022,0.0
179,820470490.881,170.367,0.0
180,820470500.882999,170.739,0.0
181,820470510.882999,171.112,0.0
182,820470520.893,171.46,0.0
183,820470530.896,171.815,0.0
184,820470540.906,172.161,0.0
185,820470550.914999,172.521,0.0
186,820470560.919,172.868,0.0
187,820470570.925999,173.24,0.0
188,820470580.926999,173.6,0.0
189,820470590.930999,173.932,0.0
190,820470600.933,174.3,0.0
191,820470610.939,174.592,0.0
192,820470620.943,174.949,0.0
193,820470630.945,175.288,0.0
194,820470640.945999,175.595,0.0
195,820470650.956,175.922,0.0
196,820470660.962,176.246,0.0
197,820470670.97,176.586,0.0
198,820470680.974,176.908,0.0
199,820470690.974,177.222,0.0
200,820470700.982999,177.554,0.0
201,820470710.987,177.866,0.0
202,820470720.996,178.188,0.0
203,820470731.0,178.498,0.0
204,820470741.007999,178.801,0.0
205,820470751.018,179.115,0.0
206,820470761.02,179.401,0.0
207,820470771.024,179.707,0.0
208,820470781.026,180.013,0.0
209,820470791.035999,180.298,0.0
210,820470801.045,180.594,0.0
211,820470811.053,180.898,0.0
212,820470821.06,181.206,0.0
213,820470831.063,181.508,0.0
214,820470841.068,181.787,0.0
215,820470851.073,182.069,0.0
216,820470861.077,182.342,0.0
217,820470871.080999,182.63,0.0
218,820470881.09,182.93,0.0
219,820470891.094999,183.207,0.0
220,820470901.102,183.5,0.0
221,820470911.111,183.807,0.0
222,820470921.114,184.112,0.0
223,820470931.117,184.418,0.0
224,820470941.125999,184.688,0.0
225,820470951.133,184.965,0.0
226,820470961.139999,185.217,0.0
227,820470971.144999,185.492,0.0
228,820470981.149999,185.759,0.0
229,820470991.158999,186.035,0.0
230,820471001.161999,186.296,0.0
231,820471011.161999,186.566,0.0
232,820471021.173,186.827,0.0
233,820471031.180999,187.061,0.0
234,820471041.184999,187.33,0.0
235,820471051.190999,187.582,0.0
236,820471061.192,187.814,0.0
237,820471071.198999,188.073,0.0
238,820471081.205,188.318,0.0
239,820471091.207,188.566,0.0
240,820471101.216,188.805,0.0
241,820471111.219999,189.064,0.0
242,820471121.222,189.34,0.0
243,820471131.225999,189.599,0.0
244,820471141.234,189.82,0.0
245,820471151.234999,190.077,0.0
246,820471161.240999,190.319,0.0
247,820471171.25,190.574,0.0
248,820471181.256999,190.821,0.0
249,820471191.258,191.069,0.0
250,820471201.258999,191.308,0.0
251,820471211.265,191.536,0.0
252,820471221.265999,191.778,0.0
253,820471231.275999,192.018,0.0
254,820471241.277999,192.268,0.0
255,820471251.281999,192.546,0.0
256,820471261.288,192.78,0.0
257,820471271.292999,193.011,0.0
258,820471281.300999,193.228,0.0
259,820471291.310999,193.437,0.0
260,820471301.313,193.668,0.0
261,820471311.322,193.891,0.0
262,820471321.324999,194.114,0.0
263,820471331.326999,194.337,0.0
264,820471341.332999,194.552,0.0
265,820471351.343,194.763,0.0
266,820471361.350999,194.984,0.0
267,820471371.353999,195.187,0.0
268,820471381.356,195.41,0.0
269,820471391.361,195.617,0.0
270,820471401.371999,195.807,0.0
271,820471411.378,196.005,0.0
272,820471421.387999,196.213,0.0
273,820471431.393,196.396,0.0
274,820471441.395999,196.588,0.0
275,820471451.403999,196.785,0.0
276,820471461.405,196.967,0.0
277,820471471.414,197.152,0.0
278,820471481.417999,197.34,0.0
279,820471491.42,197.513,0.0
280,820471501.423999,197.696,0.0
281,820471511.426999,197.869,0.0
282,820471521.428,198.048,0.0
283,820471531.431,198.216,0.0
284,820471541.432999,198.406,0.0
285,820471551.439,198.61,0.0
286,820471561.445,198.823,0.0
287,820471571.449999,199.033,0.0
288,820471581.457,199.175,0.0
289,820471591.466999,199.368,0.0
290,820471601.472,199.541,0.0
291,820471611.478999,199.74,0.0
292,820471621.483,199.911,0.0
293,820471631.49,200.094,0.0
294,820471641.493999,200.258,0.0
295,820471651.496999,200.429,0.0
296,820471661.506999,200.608,0.0
297,820471671.511,200.787,0.0
298,820471681.518999,200.963,0.0
299,820471691.522,201.132,0.0
300,820471701.524999,201.305,0.0
301,820471711.536,201.456,0.0
302,820471721.539999,201.638,0.0
303,820471731.545,201.817,0.0
304,820471741.554,201.986,0.0
305,820471751.56,202.157,0.0
306,820471761.57,202.306,0.0
307,820471771.573,202.471,0.0
308,820471781.579,202.643,0.0
309,820471791.587,202.785,0.0
310,820471801.598,202.956,0.0
311,820471811.599,203.122,0.0
312,820471821.600999,203.277,0.0
313,820471831.609999,203.46,0.0
314,820471841.615999,203.637,0.0
315,820471851.618999,203.798,0.0
316,820471861.621,204.035,0.0
317,820471871.628999,204.211,0.0
318,820471881.635999,204.36,0.0
319,820471891.640999,204.547,0.0
320,820471901.652,204.712,0.0
321,820471911.661,204.867,0.0
322,820471921.661,205.019,0.0
323,820471931.666,205.166,0.0
324,820471941.675,205.329,0.0
325,820471951.678,205.481,0.0
326,820471961.682999,205.644,0.0
327,820471971.692,205.801,0.0
328,820471981.698,205.951,0.0
329,820471991.705999,206.09,0.0
330,820472001.716,206.224,0.0
331,820472011.721,206.379,0.0
332,820472021.728,206.528,0.0
333,820472031.731,206.68,0.0
334,820472041.739,206.825,0.0
335,820472051.743999,206.956,0.0
336,820472061.745999,207.106,0.0
337,820472071.753,207.239,0.0
338,820472081.756,207.382,0.0
339,820472091.765999,207.512,0.0
340,820472101.772,207.645,0.0
341,820472111.772999,207.777,0.0
342,820472121.775999,207.901,0.0
343,820472131.786,208.04,0.0
344,820472141.795999,208.158,0.0
345,820472151.798,208.299,0.0
346,820472161.800999,208.482,0.0
347,820472171.81,208.611,0.0
348,820472181.815,208.766,0.0
349,820472191.824,208.938,0.0
350,820472201.832999,209.047,0.0
351,820472211.838999,209.193,0.0
352,820472221.845,209.312,0.0
353,820472231.846,209.428,0.0
354,820472241.853999,209.543,0.0
355,820472251.858,209.675,0.0
356,820472261.862,209.792,0.0
357,820472271.866999,209.917,0.0
358,820472281.877,210.067,0.0
