,Time,Value,Alert
0,820468700.451,51.872,0.0
1,820468710.457999,51.777,0.0
2,820468720.46,51.733,0.0
3,820468730.465,51.843,0.0
4,820468740.466,52.122,0.0
5,820468750.467,52.579,0.0
6,820468760.468,53.179,0.0
7,820468770.468,53.859,0.0
8,820468780.469,54.641,0.0
9,820468790.469999,55.462,0.0
10,820468800.471,56.351,0.0
11,820468810.473,57.247,0.0
12,820468820.475,58.168,0.0
13,820468830.475999,59.094,0.0
14,820468840.476999,60.036,0.0
15,820468850.478,60.972,0.0
16,820468860.479,61.929,0.0
17,820468870.480999,62.88,0.0
18,820468880.481999,63.832,0.0
19,820468890.489,64.771,0.0
20,820468900.490999,65.698,0.0
21,820468910.491999,66.634,0.0
22,820468920.493,67.555,0.0
23,820468930.493999,68.473,0.0
24,820468940.495999,69.397,0.0
25,820468950.498999,70.296,0.0
26,820468960.5,71.178,0.0
27,820468970.503,72.066,0.0
28,820468980.509,72.927,0.0
29,820468990.509999,73.802,0.0
30,820469000.512,74.67,0.0
31,820469010.513,75.499,0.0
32,820469020.515999,76.332,0.0
33,820469030.517,77.167,0.0
34,820469040.518,77.98,0.0
35,820469050.519999,78.803,0.0
36,820469060.519999,79.572,0.0
37,820469070.521999,80.412,0.0
38,820469080.523,81.199,0.0
39,820469090.524,81.999,0.0
40,820469100.526,82.797,0.0
41,820469110.528,83.581,0.0
42,820469120.53,84.352,0.0
43,820469130.532,85.118,0.0
44,820469140.531999,85.894,0.0
45,820469150.534999,86.653,0.0
46,820469160.536,87.406,0.0
47,820469170.538,88.161,0.0
48,820469180.539999,88.906,0.0
49,820469190.542,89.651,0.0
50,820469200.546999,90.388,0.0
51,820469210.548999,91.12,0.0
52,820469220.55,91.833,0.0
53,820469230.551,92.56,0.0
54,820469240.553,93.262,0.0
55,820469250.559,93.972,0.0
56,820469260.561,94.672,0.0
57,820469270.564,95.374,0.0
58,820469280.567,96.08,0.0
59,820469290.57,96.781,0.0
60,820469300.574,97.467,0.0
61,820469310.577,98.165,0.0
62,820469320.587,98.828,0.0
63,820469330.595999,99.502,0.0
64,820469340.598,100.176,0.0
65,820469350.599999,100.827,0.0
66,820469360.600999,101.473,0.0
67,820469370.602,102.138,0.0
68,820469380.603,102.773,0.0
69,820469390.604999,103.406,0.0
70,820469400.607,104.05,0.0
71,820469410.612,104.7,0.0
72,820469420.615999,105.329,0.0
73,820469430.618999,105.969,0.0
74,820469440.624,106.593,0.0
75,820469450.625999,107.223,0.0
76,820469460.629,107.843,0.0
77,820469470.63,108.461,0.0
78,820469480.632,109.099,0.0
79,820469490.634,109.699,0.0
80,820469500.634999,110.315,0.0
81,820469510.637,110.926,0.0
82,820469520.64,111.52,0.0
83,820469530.643,112.141,0.0
84,820469540.644999,112.729,0.0
85,820469550.649,113.329,0.0
86,820469560.649999,113.925,0.0
87,820469570.652,114.515,0.0
88,820469580.655,115.112,0.0
89,820469590.657,115.691,0.0
90,820469600.658,116.27,0.0
91,820469610.66,116.845,0.0
92,820469620.662999,117.395,0.0
93,820469630.667,117.966,0.0
94,820469640.669,118.515,0.0
95,820469650.669999,119.059,0.0
96,820469660.679999,119.616,0.0
97,820469670.686,120.144,0.0
98,820469680.692,120.702,0.0
99,820469690.7,121.239,0.0
100,820469700.71,121.783,0.0
101,820469710.711,122.314,0.0
102,820469720.721,122.854,0.0
103,820469730.73,123.404,0.0
104,820469740.74,123.908,0.0
105,820469750.75,124.468,0.0
106,820469760.75,124.981,0.0
107,820469770.759,125.516,0.0
108,820469780.76,126.024,0.0
109,820469790.762,126.529,0.0
110,820469800.765999,127.039,0.0
111,820469810.767,127.537,0.0
112,820469820.771,128.033,0.0
113,820469830.775,128.506,0.0
114,820469840.785,129.006,0.0
115,820469850.786999,129.502,0.0
116,820469860.789,129.967,0.0
117,820469870.798999,130.458,0.0
118,820469880.8,130.937,0.0
119,820469890.801999,131.408,0.0
120,820469900.809,131.873,0.0
121,820469910.812999,132.35,0.0
122,820469920.814,132.829,0.0
123,820469930.82,133.302,0.0
124,820469940.823,133.781,0.0
125,820469950.826,134.259,0.0
126,820469960.832,134.738,0.0
127,820469970.836999,135.192,0.0
128,820469980.838999,135.665,0.0
129,820469990.847999,136.145,0.0
130,820470000.852,136.599,0.0
131,820470010.862,137.061,0.0
132,820470020.864,137.535,0.0
133,820470030.868999,137.987,0.0
134,820470040.871,138.444,0.0
135,820470050.874,138.883,0.0
136,820470060.884,139.325,0.0
137,820470070.885999,139.759,0.0
138,820470080.89,140.198,0.0
139,820470090.897999,140.621,0.0
140,820470100.902999,141.066,0.0
141,820470110.905999,141.481,0.0
142,820470120.917,141.911,0.0
143,820470130.926999,142.332,0.0
144,820470140.934,142.751,0.0
145,820470150.934999,143.145,0.0
146,820470160.936,143.566,0.0
147,820470170.945,143.973,0.0
148,820470180.953,144.39,0.0
149,820470190.958999,144.782,0.0
150,820470200.963,145.188,0.0
151,820470210.969999,145.588,0.0
152,820470220.976999,146.015,0.0
153,820470230.981999,146.404,0.0
154,820470240.986,146.84,0.0
155,820470250.993999,147.26,0.0
156,820470260.995999,147.646,0.0
157,820470271.003,148.038,0.0
158,820470281.012999,148.443,0.0
159,820470291.02,148.831,0.0
160,820470301.03,149.209,0.0
161,820470311.038,149.589,0.0
162,820470321.041,149.966,0.0
163,820470331.050999,150.344,0.0
164,820470341.054,150.718,0.0
165,820470351.055999,151.098,0.0
166,820470361.056999,151.462,0.0
167,820470371.06,151.833,0.0
168,820470381.065,152.215,0.0
169,820470391.074,152.605,0.0
170,820470401.081,152.979,0.0
171,820470411.088,153.343,0.0
172,820470421.09,153.719,0.0
173,820470431.095,154.092,0.0
174,820470441.100999,154.459,0.0
175,820470451.106999,154.808,0.0
176,820470461.109999,155.182,0.0
177,820470471.116999,155.527,0.0
178,820470481.12,155.9,0.0
179,820470491.125999,156.246,0.0
180,820470501.128,156.613,0.0
181,820470511.128,156.97,0.0
182,820470521.137999,157.334,0.0
183,820470531.140999,157.693,0.0
184,820470541.151,158.026,0.0
185,820470551.16,158.387,0.0
186,820470561.164,158.736,0.0
187,820470571.170999,159.105,0.0
