Frecuencia [Hz],Error Frecuencia [Hz],X [V],Ruido X [V],Y [V],Ruido Y [V],Tiempo de integración [s],Escala [V]
1073.8246082027345,,-0.00122834,5e-06,-0.00334169,5e-06,,0.01
1077.125708569523,,-0.00123597,5e-06,-0.00334932,5e-06,,0.01
1080.4268089363122,,-0.0012436,5e-06,-0.00335695,5e-06,,0.01
1083.7279093031011,,-0.00125123,5e-06,-0.00336458,5e-06,,0.01
1087.02900966989,,-0.00125886,5e-06,-0.00337221,5e-06,,0.01
1090.330110036679,,-0.00126649,5e-06,-0.00337984,5e-06,,0.01
1093.6312104034678,,-0.00127412,5e-06,-0.00338747,5e-06,,0.01
1096.932310770257,,-0.00127412,5e-06,-0.0033951,5e-06,,0.01
1100.2334111370458,,-0.00128175,5e-06,-0.00340272,5e-06,,0.01
1103.534511503835,,-0.00128938,5e-06,-0.00341035,5e-06,,0.01
1106.8356118706236,,-0.001297,5e-06,-0.00341798,5e-06,,0.01
1110.136712237413,,-0.00130463,5e-06,-0.00342561,5e-06,,0.01
1113.4378126042016,,-0.00131226,5e-06,-0.00343324,5e-06,,0.01
1116.7389129709904,,-0.00131989,5e-06,-0.00344087,5e-06,,0.01
1120.040013337779,,-0.00132752,5e-06,-0.0034485,5e-06,,0.01
1123.3411137045682,,-0.00132752,5e-06,-0.00345613,5e-06,,0.01
1126.642214071357,,-0.00133515,5e-06,-0.00346376,5e-06,,0.01
1129.943314438146,,-0.00134278,5e-06,-0.00347139,5e-06,,0.01
1133.244414804935,,-0.00135041,5e-06,-0.00347902,5e-06,,0.01
1136.545515171724,,-0.00135804,5e-06,-0.00348665,5e-06,,0.01
1139.8466155385129,,-0.00136567,5e-06,-0.00349428,5e-06,,0.01
1143.1477159053018,,-0.0013733,5e-06,-0.00350191,5e-06,,0.01
1146.4488162720909,,-0.0013733,5e-06,-0.00350954,5e-06,,0.01
1149.7499166388798,,-0.00138093,5e-06,-0.00351717,5e-06,,0.01
1153.0510170056689,,-0.00138856,5e-06,-0.0035248,5e-06,,0.01
1156.3521173724575,,-0.00139619,5e-06,-0.00353242,5e-06,,0.01
1159.6532177392464,,-0.00140382,5e-06,-0.00354005,5e-06,,0.01
1162.954318106035,,-0.00141907,5e-06,-0.00354005,5e-06,,0.01
1166.2554184728244,,-0.00141907,5e-06,-0.00354768,5e-06,,0.01
1169.556518839613,,-0.0014267,5e-06,-0.00356294,5e-06,,0.01
1172.8576192064022,,-0.0014267,5e-06,-0.00357057,5e-06,,0.01
1176.158719573191,,-0.00144196,5e-06,-0.0035782,5e-06,,0.01
1179.45981993998,,-0.00144959,5e-06,-0.00358583,5e-06,,0.01
1182.760920306769,,-0.00145722,5e-06,-0.00359346,5e-06,,0.01
1186.062020673558,,-0.00146485,5e-06,-0.00359346,5e-06,,0.01
1189.3631210403469,,-0.00147248,5e-06,-0.00360109,5e-06,,0.01
1192.6642214071358,,-0.00148011,5e-06,-0.00360872,5e-06,,0.01
1195.9653217739246,,-0.00148011,5e-06,-0.00361635,5e-06,,0.01
1199.2664221407135,,-0.00148774,5e-06,-0.00362398,5e-06,,0.01
1202.5675225075026,,-0.00149537,5e-06,-0.00363161,5e-06,,0.01
1205.8686228742915,,-0.001503,5e-06,-0.00363924,5e-06,,0.01
1209.1697232410804,,-0.00151063,5e-06,-0.00364687,5e-06,,0.01
1212.4708236078693,,-0.00151826,5e-06,-0.00365449,5e-06,,0.01
1215.7719239746582,,-0.00152589,5e-06,-0.00366212,5e-06,,0.01
1219.0730243414473,,-0.00153352,5e-06,-0.00366975,5e-06,,0.01
1222.3741247082362,,-0.00153352,5e-06,-0.00367738,5e-06,,0.01
1225.675225075025,,-0.00154115,5e-06,-0.00368501,5e-06,,0.01
1228.976325441814,,-0.00154877,5e-06,-0.00369264,5e-06,,0.01
1232.2774258086029,,-0.0015564,5e-06,-0.00370027,5e-06,,0.01
1235.5785261753915,,-0.00156403,5e-06,-0.00370027,5e-06,,0.01
1238.8796265421809,,-0.00157166,5e-06,-0.0037079,5e-06,,0.01
1242.1807269089695,,-0.00157929,5e-06,-0.00371553,5e-06,,0.01
1245.4818272757586,,-0.00158692,5e-06,-0.00372316,5e-06,,0.01
1248.7829276425475,,-0.00159455,5e-06,-0.00373079,5e-06,,0.01
1252.0840280093364,,-0.00160218,5e-06,-0.00373842,5e-06,,0.01
1255.3851283761255,,-0.00160981,5e-06,-0.00374605,5e-06,,0.01
1258.6862287429144,,-0.00161744,5e-06,-0.00375368,5e-06,,0.01
1261.9873291097033,,-0.00162507,5e-06,-0.00375368,5e-06,,0.01
1265.2884294764922,,-0.0016327,5e-06,-0.00376131,5e-06,,0.01
1268.589529843281,,-0.00164033,5e-06,-0.00376894,5e-06,,0.01
1271.8906302100702,,-0.00164033,5e-06,-0.00377657,5e-06,,0.01
1275.191730576859,,-0.00164796,5e-06,-0.00378419,5e-06,,0.01
1278.492830943648,,-0.00165559,5e-06,-0.00379182,5e-06,,0.01
1281.7939313104368,,-0.00166322,5e-06,-0.00379945,5e-06,,0.01
