Frecuencia [Hz],Error Frecuencia [Hz],X [V],Ruido X [V],Y [V],Ruido Y [V],Tiempo de integración [s],Escala [V]
2460.921843687375,,0.0903096,5e-06,-0.0675282,5e-06,,0.01
2480.7615230460924,,0.0898595,5e-06,-0.0676351,5e-06,,0.01
2500.60120240481,,0.0894094,5e-06,-0.0677342,5e-06,,0.01
2520.440881763527,,0.0889592,5e-06,-0.0678334,5e-06,,0.01
2540.2805611222448,,0.0885167,5e-06,-0.0679326,5e-06,,0.01
2560.120240480962,,0.0880818,5e-06,-0.0680318,5e-06,,0.01
2579.9599198396795,,0.0876393,5e-06,-0.068131,5e-06,,0.01
2599.799599198397,,0.0871968,5e-06,-0.0682149,5e-06,,0.01
2619.6392785571143,,0.0867543,5e-06,-0.0682912,5e-06,,0.01
2639.478957915832,,0.0863194,5e-06,-0.0683751,5e-06,,0.01
2659.318637274549,,0.0858769,5e-06,-0.0684514,5e-06,,0.01
2679.1583166332666,,0.0854497,5e-06,-0.0685353,5e-06,,0.01
2698.997995991984,,0.0849996,5e-06,-0.0686116,5e-06,,0.01
2718.837675350702,,0.0845647,5e-06,-0.0686727,5e-06,,0.01
2738.677354709419,,0.0841374,5e-06,-0.0687413,5e-06,,0.01
2758.5170340681366,,0.0837102,5e-06,-0.06881,5e-06,,0.01
2778.3567134268537,,0.0832829,5e-06,-0.0688787,5e-06,,0.01
2798.196392785572,,0.0828557,5e-06,-0.0689397,5e-06,,0.01
2818.036072144289,,0.0824361,5e-06,-0.0690007,5e-06,,0.01
2837.875751503006,,0.0820088,5e-06,-0.0690618,5e-06,,0.01
2857.715430861724,,0.0815892,5e-06,-0.0691152,5e-06,,0.01
2877.5551102204413,,0.0811696,5e-06,-0.0691609,5e-06,,0.01
2897.3947895791584,,0.08075,5e-06,-0.0692067,5e-06,,0.01
2917.234468937876,,0.0803304,5e-06,-0.0692525,5e-06,,0.01
2937.074148296593,,0.0799031,5e-06,-0.0692983,5e-06,,0.01
2956.913827655311,,0.0794835,5e-06,-0.0693364,5e-06,,0.01
2976.7535070140284,,0.0790715,5e-06,-0.0693746,5e-06,,0.01
2996.593186372745,,0.0786672,5e-06,-0.0694127,5e-06,,0.01
