Frecuencia [Hz],Error Frecuencia [Hz],X [V],Ruido X [V],Y [V],Ruido Y [V],Tiempo de integración [s],Escala [V]
2421.24248496994,,0.00136567,5e-06,0.00353242,5e-06,,0.01
2441.0821643286577,,0.00139619,5e-06,0.00354768,5e-06,,0.01
2460.921843687375,,0.00141907,5e-06,0.00356294,5e-06,,0.01
2480.7615230460924,,0.00145722,5e-06,0.0035782,5e-06,,0.01
2500.60120240481,,0.00148011,5e-06,0.00358583,5e-06,,0.01
2520.440881763527,,0.00151063,5e-06,0.00359346,5e-06,,0.01
2540.2805611222448,,0.00153352,5e-06,0.00360872,5e-06,,0.01
2560.120240480962,,0.00157166,5e-06,0.00361635,5e-06,,0.01
2579.9599198396795,,0.00159455,5e-06,0.00363161,5e-06,,0.01
2599.799599198397,,0.00162507,5e-06,0.00363924,5e-06,,0.01
2619.6392785571143,,0.00164796,5e-06,0.00364687,5e-06,,0.01
2639.478957915832,,0.0016861,5e-06,0.00366212,5e-06,,0.01
2659.318637274549,,0.00170899,5e-06,0.00366975,5e-06,,0.01
2679.1583166332666,,0.00173951,5e-06,0.00367738,5e-06,,0.01
2698.997995991984,,0.0017624,5e-06,0.00369264,5e-06,,0.01
2718.837675350702,,0.00179292,5e-06,0.00369264,5e-06,,0.01
2738.677354709419,,0.0018158,5e-06,0.00370027,5e-06,,0.01
2758.5170340681366,,0.00184632,5e-06,0.0037079,5e-06,,0.01
2778.3567134268537,,0.00187684,5e-06,0.00371553,5e-06,,0.01
2798.196392785572,,0.00189973,5e-06,0.00373079,5e-06,,0.01
2818.036072144289,,0.00193024,5e-06,0.00373842,5e-06,,0.01
2837.875751503006,,0.00195314,5e-06,0.00374605,5e-06,,0.01
2857.715430861724,,0.00198366,5e-06,0.00374605,5e-06,,0.01
2877.5551102204413,,0.00200655,5e-06,0.00375368,5e-06,,0.01
2897.3947895791584,,0.00203706,5e-06,0.00376131,5e-06,,0.01
2917.234468937876,,0.00205995,5e-06,0.00376131,5e-06,,0.01
2937.074148296593,,0.00209047,5e-06,0.00376894,5e-06,,0.01
2956.913827655311,,0.00211336,5e-06,0.00377657,5e-06,,0.01
2976.7535070140284,,0.00214387,5e-06,0.00378419,5e-06,,0.01
2996.593186372745,,0.00215913,5e-06,0.00379182,5e-06,,0.01
3016.432865731463,,0.00218965,5e-06,0.00379182,5e-06,,0.01
3036.2725450901808,,0.00221254,5e-06,0.00379945,5e-06,,0.01
3056.112224448898,,0.00224306,5e-06,0.00379945,5e-06,,0.01
3075.9519038076155,,0.00226595,5e-06,0.00379945,5e-06,,0.01
3095.791583166333,,0.00229646,5e-06,0.00380708,5e-06,,0.01
3115.6312625250503,,0.00231935,5e-06,0.00381471,5e-06,,0.01
3135.470941883768,,0.00234224,5e-06,0.00381471,5e-06,,0.01
3155.310621242485,,0.00237276,5e-06,0.00382234,5e-06,,0.01
3175.1503006012026,,0.00238802,5e-06,0.00382234,5e-06,,0.01
3194.98997995992,,0.00241853,5e-06,0.00382997,5e-06,,0.01
3214.8296593186374,,0.00244142,5e-06,0.00382997,5e-06,,0.01
3234.669338677355,,0.00246431,5e-06,0.0038376,5e-06,,0.01
3254.5090180360726,,0.0024872,5e-06,0.0038376,5e-06,,0.01
3274.3486973947897,,0.00251009,5e-06,0.0038376,5e-06,,0.01
3294.188376753508,,0.00253297,5e-06,0.00384523,5e-06,,0.01
3314.028056112225,,0.00256349,5e-06,0.00384523,5e-06,,0.01
3333.867735470942,,0.00258638,5e-06,0.00384523,5e-06,,0.01
3353.70741482966,,0.00260927,5e-06,0.00385286,5e-06,,0.01
3373.547094188377,,0.00263216,5e-06,0.00385286,5e-06,,0.01
3393.3867735470944,,0.00265504,5e-06,0.00385286,5e-06,,0.01
3413.226452905812,,0.00267793,5e-06,0.00385286,5e-06,,0.01
3433.066132264529,,0.00270082,5e-06,0.00385286,5e-06,,0.01
3452.905811623247,,0.00272371,5e-06,0.00385286,5e-06,,0.01
