Frecuencia [Hz],Error Frecuencia [Hz],X [V],Ruido X [V],Y [V],Ruido Y [V],Tiempo de integración [s],Escala [V]
1587.9759519038078,,0.142587,5e-06,-0.0813909,5e-06,,0.01
1607.8156312625251,,0.141679,5e-06,-0.0819173,5e-06,,0.01
1627.6553106212425,,0.140763,5e-06,-0.0824208,5e-06,,0.01
1647.49498997996,,0.139855,5e-06,-0.0829244,5e-06,,0.01
1667.3346693386777,,0.138947,5e-06,-0.0833974,5e-06,,0.01
1687.1743486973949,,0.13804,5e-06,-0.0838704,5e-06,,0.01
1707.0140280561125,,0.137132,5e-06,-0.0843205,5e-06,,0.01
1726.8537074148298,,0.136224,5e-06,-0.0847631,5e-06,,0.01
1746.6933867735472,,0.135324,5e-06,-0.0851979,5e-06,,0.01
1766.5330661322646,,0.134416,5e-06,-0.0856175,5e-06,,0.01
1786.3727454909822,,0.133515,5e-06,-0.0860219,5e-06,,0.01
1806.2124248497,,0.132615,5e-06,-0.086411,5e-06,,0.01
1826.052104208417,,0.131722,5e-06,-0.0867925,5e-06,,0.01
1845.8917835671343,,0.13083,5e-06,-0.0871587,5e-06,,0.01
1865.731462925852,,0.129945,5e-06,-0.0875173,5e-06,,0.01
1885.5711422845693,,0.129052,5e-06,-0.0878682,5e-06,,0.01
1905.410821643287,,0.128167,5e-06,-0.0882039,5e-06,,0.01
1925.250501002004,,0.127282,5e-06,-0.088532,5e-06,,0.01
1945.0901803607217,,0.126405,5e-06,-0.0888448,5e-06,,0.01
1964.929859719439,,0.125527,5e-06,-0.0891576,5e-06,,0.01
1984.7695390781564,,0.12465,5e-06,-0.0894475,5e-06,,0.01
2004.609218436874,,0.123787,5e-06,-0.0897298,5e-06,,0.01
2024.448897795592,,0.122918,5e-06,-0.0899968,5e-06,,0.01
2044.2885771543088,,0.122063,5e-06,-0.0902638,5e-06,,0.01
2064.128256513026,,0.121209,5e-06,-0.090508,5e-06,,0.01
2083.967935871744,,0.120354,5e-06,-0.0907521,5e-06,,0.01
2103.807615230461,,0.1195,5e-06,-0.0909886,5e-06,,0.01
2123.6472945891783,,0.118653,5e-06,-0.0912099,5e-06,,0.01
2143.486973947896,,0.117814,5e-06,-0.0914235,5e-06,,0.01
2163.326653306613,,0.116974,5e-06,-0.0916295,5e-06,,0.01
2183.16633266533,,0.116135,5e-06,-0.0918202,5e-06,,0.01
2203.006012024048,,0.115296,5e-06,-0.092011,5e-06,,0.01
2222.845691382766,,0.114472,5e-06,-0.0921865,5e-06,,0.01
2242.685370741483,,0.113648,5e-06,-0.0923619,5e-06,,0.01
2262.5250501002006,,0.112824,5e-06,-0.0925221,5e-06,,0.01
2282.364729458918,,0.112015,5e-06,-0.0926747,5e-06,,0.01
2302.204408817636,,0.111214,5e-06,-0.0928197,5e-06,,0.01
2322.044088176353,,0.110413,5e-06,-0.092957,5e-06,,0.01
2341.8837675350705,,0.109604,5e-06,-0.0930867,5e-06,,0.01
2361.723446893788,,0.108811,5e-06,-0.0932088,5e-06,,0.01
2381.5631262525053,,0.108017,5e-06,-0.0933309,5e-06,,0.01
2401.4028056112224,,0.107232,5e-06,-0.0934377,5e-06,,0.01
2421.24248496994,,0.106461,5e-06,-0.0935292,5e-06,,0.01
2441.0821643286577,,0.105683,5e-06,-0.0936208,5e-06,,0.01
2460.921843687375,,0.104905,5e-06,-0.0937047,5e-06,,0.01
2480.7615230460924,,0.104142,5e-06,-0.0937886,5e-06,,0.01
2500.60120240481,,0.103379,5e-06,-0.0938573,5e-06,,0.01
2520.440881763527,,0.102623,5e-06,-0.0939183,5e-06,,0.01
2540.2805611222448,,0.101876,5e-06,-0.0939794,5e-06,,0.01
2560.120240480962,,0.101128,5e-06,-0.0940328,5e-06,,0.01
2579.9599198396795,,0.10038,5e-06,-0.0940709,5e-06,,0.01
2599.799599198397,,0.099648,5e-06,-0.0941167,5e-06,,0.01
2619.6392785571143,,0.0989156,5e-06,-0.0941472,5e-06,,0.01
2639.478957915832,,0.0981908,5e-06,-0.0941777,5e-06,,0.01
2659.318637274549,,0.0974736,5e-06,-0.0942006,5e-06,,0.01
2679.1583166332666,,0.0967565,5e-06,-0.0942159,5e-06,,0.01
2698.997995991984,,0.0960469,5e-06,-0.0942235,5e-06,,0.01
2718.837675350702,,0.0953374,5e-06,-0.0942311,5e-06,,0.01
2738.677354709419,,0.0946431,5e-06,-0.0942311,5e-06,,0.01
2758.5170340681366,,0.0939565,5e-06,-0.0942311,5e-06,,0.01
2778.3567134268537,,0.0932622,5e-06,-0.0942235,5e-06,,0.01
2798.196392785572,,0.0925756,5e-06,-0.0942082,5e-06,,0.01
2818.036072144289,,0.0918965,5e-06,-0.0941854,5e-06,,0.01
2837.875751503006,,0.0912099,5e-06,-0.0941701,5e-06,,0.01
2857.715430861724,,0.0905385,5e-06,-0.0941396,5e-06,,0.01
2877.5551102204413,,0.0898824,5e-06,-0.0941014,5e-06,,0.01
2897.3947895791584,,0.0892262,5e-06,-0.0940709,5e-06,,0.01
2917.234468937876,,0.0885701,5e-06,-0.0940251,5e-06,,0.01
2937.074148296593,,0.0879216,5e-06,-0.0939794,5e-06,,0.01
2956.913827655311,,0.0872731,5e-06,-0.093926,5e-06,,0.01
2976.7535070140284,,0.0866323,5e-06,-0.0938725,5e-06,,0.01
2996.593186372745,,0.0859914,5e-06,-0.0938115,5e-06,,0.01
3016.432865731463,,0.0853658,5e-06,-0.0937505,5e-06,,0.01
3036.2725450901808,,0.0847478,5e-06,-0.0936894,5e-06,,0.01
3056.112224448898,,0.0841298,5e-06,-0.0936208,5e-06,,0.01
3075.9519038076155,,0.0835118,5e-06,-0.0935445,5e-06,,0.01
3095.791583166333,,0.0828938,5e-06,-0.0934758,5e-06,,0.01
3115.6312625250503,,0.0822911,5e-06,-0.0933919,5e-06,,0.01
3135.470941883768,,0.0817037,5e-06,-0.0933156,5e-06,,0.01
3155.310621242485,,0.0811162,5e-06,-0.093224,5e-06,,0.01
3175.1503006012026,,0.0805287,5e-06,-0.0931401,5e-06,,0.01
3194.98997995992,,0.0799413,5e-06,-0.0930562,5e-06,,0.01
3214.8296593186374,,0.0793691,5e-06,-0.092957,5e-06,,0.01
3234.669338677355,,0.0787969,5e-06,-0.0928578,5e-06,,0.01
3254.5090180360726,,0.078217,5e-06,-0.0927587,5e-06,,0.01
3274.3486973947897,,0.0776525,5e-06,-0.0926595,5e-06,,0.01
3294.188376753508,,0.0770955,5e-06,-0.0925527,5e-06,,0.01
3314.028056112225,,0.0765309,5e-06,-0.0924459,5e-06,,0.01
3333.867735470942,,0.0759816,5e-06,-0.092339,5e-06,,0.01
3353.70741482966,,0.0754323,5e-06,-0.0922246,5e-06,,0.01
3373.547094188377,,0.0748906,5e-06,-0.0921178,5e-06,,0.01
3393.3867735470944,,0.0743566,5e-06,-0.0919957,5e-06,,0.01
3413.226452905812,,0.0738225,5e-06,-0.0918813,5e-06,,0.01
3433.066132264529,,0.0732884,5e-06,-0.0917516,5e-06,,0.01
3452.905811623247,,0.072762,5e-06,-0.0916371,5e-06,,0.01
3472.7454909819644,,0.0722432,5e-06,-0.0915074,5e-06,,0.01
3492.585170340681,,0.0717244,5e-06,-0.0913777,5e-06,,0.01
3512.424849699399,,0.0712209,5e-06,-0.091248,5e-06,,0.01
3532.2645290581163,,0.0707097,5e-06,-0.0911107,5e-06,,0.01
3552.104208416834,,0.0702062,5e-06,-0.090981,5e-06,,0.01
3571.9438877755515,,0.0697103,5e-06,-0.0908437,5e-06,,0.01
3591.7835671342687,,0.0692143,5e-06,-0.0907063,5e-06,,0.01
3611.623246492986,,0.0687261,5e-06,-0.0905766,5e-06,,0.01
3631.462925851704,,0.0682378,5e-06,-0.0904317,5e-06,,0.01
3651.302605210421,,0.0677571,5e-06,-0.0902944,5e-06,,0.01
3671.1422845691386,,0.0672841,5e-06,-0.0901494,5e-06,,0.01
3690.981963927856,,0.0668111,5e-06,-0.0900044,5e-06,,0.01
3710.821643286573,,0.0663381,5e-06,-0.0898519,5e-06,,0.01
3730.661322645291,,0.0658727,5e-06,-0.0897069,5e-06,,0.01
3750.501002004008,,0.0654149,5e-06,-0.0895619,5e-06,,0.01
3770.3406813627257,,0.0649571,5e-06,-0.0894094,5e-06,,0.01
3790.1803607214433,,0.064507,5e-06,-0.0892568,5e-06,,0.01
3810.020040080161,,0.0640569,5e-06,-0.0891042,5e-06,,0.01
3829.859719438878,,0.0636067,5e-06,-0.088944,5e-06,,0.01
3849.699398797596,,0.0631642,5e-06,-0.0887914,5e-06,,0.01
3869.539078156313,,0.0627294,5e-06,-0.0886312,5e-06,,0.01
3889.3787575150304,,0.0622942,5e-06,-0.0884786,5e-06,,0.01
3909.218436873748,,0.061867,5e-06,-0.0883183,5e-06,,0.01
3929.058116232465,,0.0614398,5e-06,-0.0881581,5e-06,,0.01
3948.897795591183,,0.0610125,5e-06,-0.0879979,5e-06,,0.01
3968.7374749499,,0.0605929,5e-06,-0.0878377,5e-06,,0.01
3988.5771543086175,,0.0601809,5e-06,-0.0876775,5e-06,,0.01
4008.416833667335,,0.0597689,5e-06,-0.0875173,5e-06,,0.01
4028.256513026052,,0.0593646,5e-06,-0.087357,5e-06,,0.01
4048.09619238477,,0.0589526,5e-06,-0.0871892,5e-06,,0.01
4067.935871743488,,0.0585482,5e-06,-0.0870214,5e-06,,0.01
4087.7755511022046,,0.0581515,5e-06,-0.0868535,5e-06,,0.01
4107.615230460922,,0.0577624,5e-06,-0.0866857,5e-06,,0.01
4127.454909819639,,0.0573657,5e-06,-0.0865178,5e-06,,0.01
4147.294589178357,,0.0569842,5e-06,-0.0863576,5e-06,,0.01
4167.134268537075,,0.0565951,5e-06,-0.0861897,5e-06,,0.01
4186.973947895792,,0.0562136,5e-06,-0.0860219,5e-06,,0.01
4206.813627254509,,0.0558321,5e-06,-0.0858464,5e-06,,0.01
4226.653306613227,,0.0554583,5e-06,-0.0856786,5e-06,,0.01
4246.492985971944,,0.0550845,5e-06,-0.0855107,5e-06,,0.01
4266.332665330661,,0.0547183,5e-06,-0.0853429,5e-06,,0.01
4286.172344689379,,0.054352,5e-06,-0.0851674,5e-06,,0.01
4306.0120240480965,,0.0539858,5e-06,-0.0849919,5e-06,,0.01
4325.851703406814,,0.0536273,5e-06,-0.0848241,5e-06,,0.01
4345.691382765532,,0.0532763,5e-06,-0.0846486,5e-06,,0.01
4365.531062124249,,0.0529177,5e-06,-0.0844808,5e-06,,0.01
4385.370741482966,,0.0525744,5e-06,-0.0843053,5e-06,,0.01
4405.210420841684,,0.0522311,5e-06,-0.0841374,5e-06,,0.01
4425.050100200401,,0.0518801,5e-06,-0.083962,5e-06,,0.01
4444.889779559118,,0.0515444,5e-06,-0.0837789,5e-06,,0.01
4464.729458917836,,0.0512011,5e-06,-0.083611,5e-06,,0.01
