Frecuencia [Hz],X [V],Ruido X [V],Y [V],Ruido Y [V],Tiempo de integración [s],Escala [V]
50092.0,0.026441939999999997,2.658910303112929e-05,0.016277886666666665,1.3708093310968732e-05,0.001,0.05
50092.2,0.027612739999999993,2.6675389406717102e-05,0.01626705666666667,1.3982815246659664e-05,0.001,0.05
50092.4,0.028865170000000002,2.392498206199256e-05,0.016205783333333335,1.1973055397665273e-05,0.001,0.05
50092.6,0.03020337333333334,1.8102668925388314e-05,0.016082686666666665,1.3715532152352733e-05,0.001,0.05
50092.8,0.031626749999999995,1.74428925353575e-05,0.015881276666666666,1.2278047709451104e-05,0.001,0.05
50093.0,0.033139013333333335,2.1768597157883735e-05,0.01558671666666667,1.1388300526807545e-05,0.001,0.05
50093.2,0.03474272,2.5333303508754034e-05,0.01518961333333333,8.276945222859717e-06,0.001,0.05
50093.4,0.03643917666666667,2.5275860464527207e-05,0.014665086666666665,6.89674963700709e-06,0.001,0.05
50093.6,0.03823158000000001,3.0635060524394755e-05,0.01399186,8.98560330009459e-06,0.001,0.05
50093.8,0.040107833333333336,4.302482487536148e-05,0.013137879999999998,1.0485717270013716e-05,0.001,0.05
50094.0,0.04205461,4.242600106852766e-05,0.012076056666666668,1.5827627392912988e-05,0.001,0.05
50094.2,0.04405115666666666,3.5989171365225663e-05,0.010780263333333337,2.0138561407299066e-05,0.001,0.05
50094.4,0.04609895333333333,3.5300885100643864e-05,0.009206005666666666,1.9973219517366e-05,0.001,0.05
50094.6,0.048125509999999996,3.317455199396048e-05,0.007327935999999999,2.6956457185616917e-05,0.001,0.05
50094.8,0.050104996666666665,3.27192551192031e-05,0.005117190333333334,7.736157738538704e-06,0.001,0.1
50095.0,0.051965066666666664,3.1010474932763686e-05,0.002534117,2.7965170975101607e-05,0.001,0.1
50095.2,0.053639976666666665,4.0077763438373225e-05,-0.0004149138,1.924300473834583e-05,0.001,0.1
50095.4,0.05504657999999999,3.841435842667928e-05,-0.0037373996666666665,1.509752418628815e-05,0.001,0.1
50095.6,0.05608937666666668,3.715697048409011e-05,-0.007393548333333333,1.4580151367145966e-05,0.001,0.1
50095.8,0.05667902333333333,3.235727309620321e-05,-0.011361629999999996,1.933080701884965e-05,0.001,0.1
50096.0,0.05672694666666667,2.9580429716659596e-05,-0.015525373333333333,2.78285936084133e-05,0.001,0.1
50096.2,0.05617063666666666,2.3839078328567668e-05,-0.01979204333333334,3.266236043045384e-05,0.001,0.1
50096.4,0.05497613333333333,2.1657782794080437e-05,-0.024033980000000003,3.660922834477672e-05,0.001,0.1
50096.6,0.05315269333333333,2.1007743545866425e-05,-0.02809269333333333,4.360992955228841e-05,0.001,0.1
50096.8,0.050762166666666664,3.2386173318597e-05,-0.031846976666666665,3.624407706401492e-05,0.001,0.1
50097.0,0.04785503333333334,4.186756368465822e-05,-0.03516247333333333,2.8144045354015523e-05,0.001,0.05
50097.2,0.04457752,3.47483659088207e-05,-0.037968419999999996,2.282868663180965e-05,0.001,0.05
50097.4,0.04103417333333333,2.848523516178575e-05,-0.04021796,2.2000493933849214e-05,0.001,0.05
50097.6,0.03737276,2.4250561505526415e-05,-0.041897876666666674,2.5977486192640593e-05,0.001,0.05
50097.8,0.03370284333333333,1.643797804543563e-05,-0.04302615333333334,3.067882802339276e-05,0.001,0.05
50098.0,0.03011963666666667,9.83353050649747e-06,-0.04365353666666666,3.465090170383647e-05,0.001,0.05
50098.2,0.026698743333333337,9.869605981102813e-06,-0.04385176666666667,3.479958173439558e-05,0.001,0.05
50098.4,0.023498663333333333,1.466013831979647e-05,-0.04367783,3.628786895552467e-05,0.001,0.05
50098.6,0.020542663333333336,1.759830452692013e-05,-0.04320702333333333,3.4930213124011914e-05,0.001,0.05
50098.8,0.017842426666666668,2.0826600512058676e-05,-0.042506390000000005,2.910977327290631e-05,0.001,0.05
50099.0,0.015400803333333334,2.39607941344931e-05,-0.04163766,2.4248925749401764e-05,0.001,0.05
50099.2,0.013205396666666668,2.0385394826252942e-05,-0.040643799999999994,2.1551040191446546e-05,0.001,0.05
50099.4,0.011245226666666669,1.5603331553086855e-05,-0.03955942333333332,2.071625261050387e-05,0.001,0.05
50099.6,0.009499801,1.2960483877283913e-05,-0.03843026000000001,2.511401467972331e-05,0.001,0.05
50099.8,0.007957199333333333,9.861965974839257e-06,-0.037278986666666666,2.826741036757442e-05,0.001,0.05
50100.0,0.006590108999999999,9.190403817750924e-06,-0.036116840000000004,2.333140372973709e-05,0.001,0.05
50100.2,0.005386318333333333,8.979821855446636e-06,-0.034965956666666666,2.3300152836886038e-05,0.001,0.05
50100.4,0.004320365666666666,9.590688082139199e-06,-0.03384099333333334,1.809764134417034e-05,0.001,0.05
50100.6,0.0033797096666666666,1.0353027088194468e-05,-0.03274000333333334,1.7646349638255736e-05,0.001,0.05
50100.8,0.0025500776666666667,1.17732011176041e-05,-0.031673096666666664,1.6282781976335838e-05,0.001,0.05
50101.0,0.0018175843333333333,1.1369967365339651e-05,-0.0306418,1.6019404899475124e-05,0.001,0.05
50101.2,0.0011735983333333335,1.1058811896200943e-05,-0.029649909999999998,1.377711508262892e-05,0.001,0.05
50101.4,0.0006058412333333333,1.1470430717525628e-05,-0.028697243333333334,1.2813448230494693e-05,0.001,0.05
50101.6,0.00010744778666666665,9.804307452704425e-06,-0.027788273333333332,1.2560491851657207e-05,0.001,0.05
50101.8,-0.0003349323,8.88652476562126e-06,-0.02691485,1.3840321528056957e-05,0.001,0.05
