,Time,Value,Alert
0,820467093.1,40.962,0.0
1,820467103.100999,40.969,0.0
2,820467104.658999,41.01,0.0
3,820467113.101999,41.722,0.0
4,820467114.659999,41.91,0.0
5,820467121.544999,42.996,0.0
6,820467123.103,43.257,0.0
7,820467128.423,44.266,0.0
8,820467129.981999,44.552,0.0
9,820467133.747999,45.322,0.0
10,820467135.307,45.638,0.0
11,820467137.512,46.088,0.0
12,820467139.071999,46.412,0.0
13,820467140.629999,46.746,0.0
14,820467142.19,47.08,0.0
15,820467143.748999,47.41,0.0
16,820467145.309,47.745,0.0
17,820467146.867,48.088,0.0
18,820467148.426999,48.401,0.0
19,820467149.986,48.73,0.0
20,820467151.545,49.076,0.0
21,820467153.104999,49.405,0.0
22,820467154.662999,49.736,0.0
23,820467156.222,50.059,0.0
24,820467157.781999,50.383,0.0
25,820467159.341,50.7,0.0
26,820467160.899999,51.024,0.0
27,820467162.459,51.361,0.0
28,820467164.018,51.655,0.0
29,820467165.578,51.99,0.0
30,820467167.137,52.314,0.0
31,820467168.695999,52.643,0.0
32,820467170.256,52.976,0.0
33,820467171.814999,53.278,0.0
34,820467173.375,53.617,0.0
35,820467174.936,53.922,0.0
36,820467176.494999,54.244,0.0
37,820467178.052999,54.538,0.0
38,820467179.612999,54.865,0.0
39,820467181.171,55.159,0.0
40,820467182.729,55.445,0.0
41,820467184.286999,55.776,0.0
42,820467185.846,56.107,0.0
43,820467187.403999,56.412,0.0
44,820467188.961999,56.729,0.0
45,820467190.521,57.034,0.0
46,820467192.08,57.337,0.0
47,820467193.638999,57.649,0.0
48,820467195.198,57.953,0.0
49,820467196.757,58.279,0.0
50,820467198.317,58.573,0.0
51,820467199.876,58.864,0.0
52,820467201.435999,59.169,0.0
53,820467202.995,59.458,0.0
54,820467204.553999,59.739,0.0
55,820467206.114,60.046,0.0
56,820467207.672,60.343,0.0
57,820467209.231999,60.599,0.0
58,820467210.791,60.905,0.0
59,820467212.35,61.186,0.0
60,820467213.908999,61.46,0.0
61,820467215.469,61.763,0.0
62,820467217.027999,62.042,0.0
63,820467218.585999,62.331,0.0
64,820467220.146,62.6,0.0
65,820467221.704999,62.871,0.0
66,820467223.265,63.171,0.0
67,820467224.823999,63.434,0.0
68,820467226.383,63.7,0.0
69,820467227.942999,63.968,0.0
70,820467229.502,64.244,0.0
71,820467231.061999,64.526,0.0
72,820467232.619999,64.8,0.0
73,820467234.179999,65.076,0.0
74,820467235.738999,65.337,0.0
75,820467237.298999,65.608,0.0
76,820467238.857999,65.854,0.0
77,820467240.418,66.131,0.0
78,820467241.976,66.386,0.0
79,820467243.535,66.643,0.0
80,820467245.092999,66.912,0.0
81,820467246.652,67.18,0.0
82,820467248.21,67.432,0.0
83,820467249.768,67.698,0.0
84,820467251.327999,67.939,0.0
85,820467252.887,68.207,0.0
86,820467254.445999,68.449,0.0
87,820467256.006,68.704,0.0
88,820467257.565,68.951,0.0
89,820467259.125,69.208,0.0
90,820467260.684,69.455,0.0
91,820467262.243999,69.694,0.0
92,820467263.803,69.952,0.0
93,820467265.362999,70.201,0.0
94,820467266.922,70.429,0.0
95,820467268.481999,70.7,0.0
96,820467270.041,70.928,0.0
97,820467271.6,71.178,0.0
98,820467273.158999,71.417,0.0
99,820467274.719,71.645,0.0
100,820467276.277999,71.897,0.0
101,820467277.837,72.149,0.0
102,820467279.396,72.388,0.0
103,820467280.956,72.602,0.0
104,820467282.515,72.852,0.0
105,820467284.075,73.091,0.0
106,820467285.633,73.303,0.0
107,820467287.192,73.573,0.0
108,820467288.752,73.815,0.0
109,820467290.311999,74.032,0.0
110,820467291.871,74.263,0.0
111,820467293.429999,74.488,0.0
112,820467294.99,74.708,0.0
113,820467296.548999,74.933,0.0
114,820467298.107999,75.171,0.0
115,820467299.665999,75.405,0.0
116,820467301.225,75.633,0.0
117,820467302.782999,75.85,0.0
118,820467304.341999,76.08,0.0
119,820467305.900999,76.303,0.0
120,820467307.458999,76.526,0.0
121,820467309.016999,76.751,0.0
122,820467310.576,76.96,0.0
123,820467312.134999,77.185,0.0
124,820467313.694,77.432,0.0
125,820467315.253,77.636,0.0
126,820467316.812999,77.863,0.0
127,820467318.371999,78.075,0.0
128,820467319.931,78.287,0.0
129,820467321.490999,78.483,0.0
130,820467323.05,78.716,0.0
131,820467324.609,78.917,0.0
132,820467326.169,79.137,0.0
133,820467327.728,79.349,0.0
134,820467329.286999,79.571,0.0
135,820467330.847,79.807,0.0
136,820467332.406999,79.992,0.0
137,820467333.966,80.204,0.0
138,820467335.526,80.411,0.0
139,820467337.085999,80.606,0.0
140,820467338.643999,80.834,0.0
141,820467340.204,81.041,0.0
142,820467341.762999,81.253,0.0
143,820467343.323,81.459,0.0
144,820467344.881999,81.668,0.0
145,820467346.442,81.875,0.0
146,820467348.000999,82.078,0.0
147,820467349.561,82.285,0.0
148,820467351.119999,82.486,0.0
149,820467352.679,82.682,0.0
150,820467354.237999,82.893,0.0
151,820467355.798,83.081,0.0
152,820467357.357999,83.288,0.0
153,820467358.917,83.502,0.0
154,820467360.477,83.69,0.0
155,820467362.035,83.883,0.0
156,820467363.593,84.103,0.0
157,820467365.150999,84.29,0.0
158,820467366.71,84.481,0.0
159,820467368.269,84.671,0.0
160,820467369.827999,84.88,0.0
161,820467371.387999,85.079,0.0
162,820467372.946999,85.256,0.0
163,820467374.506,85.478,0.0
164,820467376.067,85.666,0.0
165,820467377.625,85.843,0.0
166,820467379.184999,86.026,0.0
167,820467380.743999,86.241,0.0
168,820467382.303999,86.408,0.0
169,820467383.862999,86.618,0.0
