,Time,Value,Alert
0,820467093.344,40.612,0.0
1,820467103.344999,40.571,0.0
2,820467104.902999,40.562,0.0
3,820467113.345999,40.679,0.0
4,820467114.904,40.719,0.0
5,820467121.788999,41.064,0.0
6,820467123.347999,41.167,0.0
7,820467128.666999,41.568,0.0
8,820467130.226,41.713,0.0
9,820467133.992,42.07,0.0
10,820467135.551,42.249,0.0
11,820467137.756,42.48,0.0
12,820467139.317,42.662,0.0
13,820467140.873999,42.822,0.0
14,820467142.434,43.011,0.0
15,820467143.993999,43.181,0.0
16,820467145.553,43.391,0.0
17,820467147.111999,43.575,0.0
18,820467148.670999,43.764,0.0
19,820467150.23,43.958,0.0
20,820467151.789999,44.173,0.0
21,820467153.348999,44.375,0.0
22,820467154.906999,44.588,0.0
23,820467156.466,44.809,0.0
24,820467158.026,45.011,0.0
25,820467159.585,45.209,0.0
26,820467161.143999,45.431,0.0
27,820467162.703,45.62,0.0
28,820467164.262999,45.845,0.0
29,820467165.822,46.058,0.0
30,820467167.381,46.299,0.0
31,820467168.941,46.516,0.0
32,820467170.5,46.735,0.0
33,820467172.058999,46.966,0.0
34,820467173.619999,47.177,0.0
35,820467175.179999,47.412,0.0
36,820467176.738999,47.624,0.0
37,820467178.298,47.822,0.0
38,820467179.856999,48.064,0.0
39,820467181.415,48.265,0.0
40,820467182.972999,48.481,0.0
41,820467184.530999,48.708,0.0
42,820467186.089999,48.944,0.0
43,820467187.647999,49.188,0.0
44,820467189.207,49.406,0.0
45,820467190.765,49.614,0.0
46,820467192.323999,49.854,0.0
47,820467193.882999,50.102,0.0
48,820467195.442,50.328,0.0
49,820467197.001,50.566,0.0
50,820467198.561,50.786,0.0
51,820467200.12,51.012,0.0
52,820467201.679999,51.219,0.0
53,820467203.239,51.447,0.0
54,820467204.797999,51.666,0.0
55,820467206.359,51.873,0.0
56,820467207.917,52.11,0.0
57,820467209.475999,52.34,0.0
58,820467211.035,52.542,0.0
59,820467212.594,52.782,0.0
60,820467214.154,52.995,0.0
61,820467215.713,53.213,0.0
62,820467217.271999,53.451,0.0
63,820467218.831,53.659,0.0
64,820467220.39,53.882,0.0
65,820467221.948999,54.103,0.0
66,820467223.509,54.322,0.0
67,820467225.067999,54.539,0.0
68,820467226.627,54.76,0.0
69,820467228.186999,54.979,0.0
70,820467229.746,55.196,0.0
71,820467231.305999,55.405,0.0
72,820467232.863999,55.638,0.0
73,820467234.423999,55.836,0.0
74,820467235.982999,56.055,0.0
75,820467237.542999,56.285,0.0
76,820467239.103,56.498,0.0
77,820467240.662,56.706,0.0
78,820467242.221,56.914,0.0
79,820467243.778999,57.129,0.0
80,820467245.336999,57.348,0.0
81,820467246.895999,57.551,0.0
82,820467248.454,57.772,0.0
83,820467250.012,57.998,0.0
84,820467251.571999,58.189,0.0
85,820467253.131,58.408,0.0
86,820467254.691,58.611,0.0
87,820467256.25,58.804,0.0
88,820467257.809,59.021,0.0
89,820467259.368999,59.239,0.0
90,820467260.928,59.442,0.0
91,820467262.487999,59.646,0.0
92,820467264.047,59.852,0.0
93,820467265.608,60.055,0.0
94,820467267.166,60.274,0.0
95,820467268.725999,60.471,0.0
96,820467270.285,60.679,0.0
97,820467271.844,60.893,0.0
98,820467273.402999,61.082,0.0
99,820467274.963,61.3,0.0
100,820467276.521999,61.48,0.0
101,820467278.081,61.68,0.0
102,820467279.64,61.894,0.0
103,820467281.201,62.114,0.0
104,820467282.759999,62.296,0.0
105,820467284.319,62.506,0.0
106,820467285.877,62.696,0.0
107,820467287.436999,62.897,0.0
108,820467288.996,63.102,0.0
109,820467290.555999,63.29,0.0
110,820467292.115,63.489,0.0
111,820467293.673999,63.684,0.0
112,820467295.234,63.891,0.0
113,820467296.792999,64.09,0.0
114,820467298.351999,64.282,0.0
115,820467299.909999,64.477,0.0
116,820467301.469,64.669,0.0
117,820467303.027,64.862,0.0
118,820467304.586,65.069,0.0
119,820467306.144999,65.255,0.0
120,820467307.703,65.433,0.0
121,820467309.260999,65.64,0.0
122,820467310.82,65.831,0.0
123,820467312.378999,66.021,0.0
124,820467313.938,66.207,0.0
125,820467315.496999,66.398,0.0
126,820467317.056999,66.601,0.0
127,820467318.615999,66.785,0.0
128,820467320.175,66.971,0.0
129,820467321.734999,67.161,0.0
130,820467323.295,67.359,0.0
131,820467324.853,67.52,0.0
132,820467326.413,67.72,0.0
133,820467327.972,67.897,0.0
134,820467329.530999,68.093,0.0
