,Time,Value,Alert
0,820467094.078,38.68,0.0
1,820467104.079,38.697,0.0
2,820467105.637,38.703,0.0
3,820467114.079999,38.72,0.0
4,820467115.637999,38.739,0.0
5,820467122.523,38.752,0.0
6,820467124.081,38.754,0.0
7,820467129.400999,38.769,0.0
8,820467130.96,38.763,0.0
9,820467134.726,38.784,0.0
10,820467136.285,38.769,0.0
11,820467138.489999,38.797,0.0
12,820467140.05,38.799,0.0
13,820467141.608,38.795,0.0
14,820467143.167999,38.799,0.0
15,820467144.727,38.799,0.0
16,820467146.286999,38.809,0.0
17,820467147.846,38.814,0.0
18,820467149.405,38.824,0.0
19,820467150.963999,38.814,0.0
20,820467152.523,38.834,0.0
21,820467154.082999,38.845,0.0
22,820467155.640999,38.846,0.0
23,820467157.2,38.87,0.0
24,820467158.759999,38.861,0.0
25,820467160.319,38.865,0.0
26,820467161.878,38.875,0.0
27,820467163.436999,38.866,0.0
28,820467164.996,38.868,0.0
29,820467166.555999,38.9,0.0
30,820467168.115,38.885,0.0
31,820467169.673999,38.893,0.0
32,820467171.234,38.906,0.0
33,820467172.792999,38.902,0.0
34,820467174.353,38.903,0.0
35,820467175.914,38.926,0.0
36,820467177.472999,38.927,0.0
37,820467179.031999,38.94,0.0
38,820467180.591,38.936,0.0
39,820467182.149,38.942,0.0
40,820467183.706999,38.957,0.0
41,820467185.264999,38.982,0.0
42,820467186.823999,38.997,0.0
43,820467188.381999,38.992,0.0
44,820467189.941,39.029,0.0
45,820467191.499,39.036,0.0
46,820467193.057999,39.052,0.0
47,820467194.617,39.081,0.0
48,820467196.175999,39.072,0.0
49,820467197.734999,39.099,0.0
50,820467199.295,39.119,0.0
51,820467200.853999,39.119,0.0
52,820467202.414,39.129,0.0
53,820467203.972999,39.157,0.0
54,820467205.532,39.149,0.0
55,820467207.091999,39.179,0.0
56,820467208.649999,39.2,0.0
57,820467210.21,39.196,0.0
58,820467211.768999,39.232,0.0
59,820467213.328,39.238,0.0
60,820467214.887,39.276,0.0
61,820467216.447,39.27,0.0
62,820467218.006,39.308,0.0
63,820467219.564,39.304,0.0
64,820467221.124,39.331,0.0
65,820467222.682999,39.359,0.0
