,Time,Value,Alert
0,820467093.588999,40.21,0.0
1,820467103.59,40.189,0.0
2,820467105.148,40.171,0.0
3,820467113.591,40.146,0.0
4,820467115.149,40.175,0.0
5,820467122.033999,40.229,0.0
6,820467123.592,40.242,0.0
7,820467128.912,40.361,0.0
8,820467130.471,40.393,0.0
9,820467134.237,40.519,0.0
10,820467135.795999,40.591,0.0
11,820467138.001,40.682,0.0
12,820467139.561,40.753,0.0
13,820467141.118999,40.815,0.0
14,820467142.678999,40.894,0.0
15,820467144.237999,40.987,0.0
16,820467145.797999,41.06,0.0
17,820467147.356999,41.153,0.0
18,820467148.916,41.232,0.0
19,820467150.475,41.342,0.0
20,820467152.033999,41.443,0.0
21,820467153.594,41.56,0.0
22,820467155.152,41.679,0.0
23,820467156.710999,41.76,0.0
24,820467158.271,41.875,0.0
25,820467159.829999,41.984,0.0
26,820467161.389,42.105,0.0
27,820467162.948,42.207,0.0
28,820467164.506999,42.32,0.0
29,820467166.067,42.457,0.0
30,820467167.625999,42.592,0.0
31,820467169.185,42.714,0.0
32,820467170.744999,42.852,0.0
33,820467172.304,42.952,0.0
34,820467173.863999,43.106,0.0
35,820467175.424999,43.231,0.0
36,820467176.984,43.361,0.0
37,820467178.542999,43.475,0.0
38,820467180.102,43.616,0.0
39,820467181.659999,43.753,0.0
40,820467183.217999,43.887,0.0
41,820467184.775999,44.037,0.0
42,820467186.334999,44.174,0.0
43,820467187.892999,44.313,0.0
44,820467189.451999,44.461,0.0
45,820467191.009999,44.626,0.0
46,820467192.569,44.784,0.0
47,820467194.128,44.929,0.0
48,820467195.686999,45.082,0.0
49,820467197.245999,45.217,0.0
50,820467198.806,45.382,0.0
51,820467200.364999,45.524,0.0
52,820467201.925,45.684,0.0
53,820467203.484,45.832,0.0
54,820467205.042999,45.96,0.0
55,820467206.603,46.119,0.0
56,820467208.161,46.253,0.0
57,820467209.721,46.419,0.0
58,820467211.28,46.569,0.0
59,820467212.838999,46.724,0.0
60,820467214.398,46.87,0.0
61,820467215.957999,47.033,0.0
62,820467217.517,47.194,0.0
63,820467219.075,47.35,0.0
64,820467220.634999,47.494,0.0
65,820467222.194,47.665,0.0
66,820467223.753999,47.815,0.0
67,820467225.313,47.955,0.0
68,820467226.871999,48.126,0.0
69,820467228.432,48.287,0.0
70,820467229.990999,48.454,0.0
71,820467231.551,48.595,0.0
72,820467233.109,48.739,0.0
73,820467234.668999,48.921,0.0
74,820467236.228,49.066,0.0
75,820467237.787999,49.223,0.0
76,820467239.347,49.367,0.0
77,820467240.907,49.534,0.0
78,820467242.464999,49.69,0.0
79,820467244.024,49.855,0.0
80,820467245.581999,50.015,0.0
81,820467247.141,50.159,0.0
82,820467248.698999,50.33,0.0
83,820467250.256999,50.476,0.0
84,820467251.817,50.645,0.0
85,820467253.375999,50.793,0.0
86,820467254.935,50.945,0.0
87,820467256.495,51.106,0.0
88,820467258.053999,51.264,0.0
89,820467259.614,51.412,0.0
90,820467261.172999,51.577,0.0
91,820467262.733,51.734,0.0
92,820467264.292,51.9,0.0
93,820467265.852,52.05,0.0
94,820467267.411,52.209,0.0
95,820467268.971,52.373,0.0
96,820467270.53,52.527,0.0
97,820467272.088999,52.691,0.0
98,820467273.648,52.832,0.0
99,820467275.207999,52.997,0.0
100,820467276.767,53.153,0.0
101,820467278.326,53.308,0.0
102,820467279.884999,53.462,0.0
103,820467281.445,53.616,0.0
104,820467283.003999,53.772,0.0
105,820467284.564,53.944,0.0
106,820467286.121999,54.092,0.0
107,820467287.682,54.235,0.0
108,820467289.240999,54.403,0.0
109,820467290.801,54.551,0.0
110,820467292.359999,54.707,0.0
111,820467293.918999,54.873,0.0
112,820467295.478999,55.024,0.0
113,820467297.037999,55.182,0.0
114,820467298.597,55.334,0.0
115,820467300.155,55.49,0.0
116,820467301.714,55.644,0.0
117,820467303.271999,55.797,0.0
118,820467304.831,55.949,0.0
119,820467306.389999,56.098,0.0
120,820467307.948,56.267,0.0
121,820467309.506,56.412,0.0
122,820467311.064999,56.564,0.0
123,820467312.624,56.726,0.0
124,820467314.182999,56.875,0.0
125,820467315.742,57.021,0.0
126,820467317.301999,57.189,0.0
127,820467318.861,57.326,0.0
128,820467320.42,57.506,0.0
129,820467321.98,57.634,0.0
130,820467323.539,57.821,0.0
131,820467325.097999,57.934,0.0
132,820467326.658,58.09,0.0
133,820467328.216999,58.26,0.0
134,820467329.775999,58.415,0.0
135,820467331.335999,58.551,0.0
136,820467332.896,58.711,0.0
137,820467334.454999,58.87,0.0
138,820467336.015,59.011,0.0
139,820467337.575,59.162,0.0
140,820467339.133,59.309,0.0
141,820467340.692999,59.464,0.0
142,820467342.252,59.609,0.0
143,820467343.811999,59.746,0.0
144,820467345.371,59.909,0.0
145,820467346.930999,60.075,0.0
146,820467348.49,60.199,0.0
147,820467350.049999,60.367,0.0
148,820467351.609,60.512,0.0
149,820467353.167999,60.648,0.0
150,820467354.726999,60.806,0.0
151,820467356.286999,60.961,0.0
152,820467357.847,61.093,0.0
153,820467359.405999,61.263,0.0
154,820467360.966,61.397,0.0
155,820467362.524,61.544,0.0
156,820467364.081999,61.689,0.0
157,820467365.639999,61.83,0.0
158,820467367.198999,61.991,0.0
159,820467368.757999,62.138,0.0
160,820467370.317,62.287,0.0
161,820467371.877,62.431,0.0
162,820467373.435999,62.576,0.0
163,820467374.994999,62.726,0.0
