Frecuencia [Hz],X [V],Ruido X [V],Y [V],Ruido Y [V],Tiempo de integración [s],Escala [V]
50340,0.6895200333333332,1.0949835107856092e-05,0.07389984333333334,2.5842402924046525e-05,0,1
50342,0.6895098666666666,2.0736012688603087e-05,0.07386724333333336,5.15087221308721e-05,0,1
50344,0.6895179999999999,1.1102230246251565e-16,0.0739507,2.988377486195746e-05,0,1
50346,0.6895139333333333,1.5216073372875143e-05,0.07397713333333336,1.094983510783865e-05,0,1
50348,0.6895261333333331,2.0736012688640827e-05,0.07388966000000001,2.9932764656807735e-05,0,1
50350,0.6895200333333332,1.0949835107856094e-05,0.07399950000000001,2.988377486195067e-05,0,1
50352,0.6895179999999999,1.1102230246251565e-16,0.07396696666666666,3.0432146745762026e-05,0,1
50354,0.6895118999999998,1.8299999999993326e-05,0.07404424666666666,2.0770006152037456e-05,0,1
50356,0.6895017333333333,2.6975214961547404e-05,0.07410936333333333,7.28971672212929e-05,0,1
50358,0.6895058,2.4399999999991096e-05,0.0741582,1.3877787807814457e-17,0,1
50360,0.6895179999999999,1.1102230246251565e-16,0.0741582,1.3877787807814457e-17,0,1
50362,0.6894854666666668,3.0432146745750282e-05,0.07418668666666667,5.398887375088461e-05,0,1
50364,0.6894651333333335,2.073601268860309e-05,0.07425178666666665,3.048203551091563e-05,0,1
50366,0.6895098666666666,2.073601268860309e-05,0.07432299999999999,2.7953711739233144e-05,0,1
50368,0.6895017333333333,2.697521496154741e-05,0.07422734666666667,2.077000615203274e-05,0,1
50370,0.6894549666666666,1.0949835107836161e-05,0.07428842999999997,2.6048226427149913e-05,0,1
50372,0.689457,2.220446049250313e-16,0.07433723333333334,1.5216073372882065e-05,0,1
50374,0.6894610666666667,1.521607337287514e-05,0.07434335999999997,8.700064597461659e-05,0,1
50376,0.689457,2.220446049250313e-16,0.07440637666666668,2.1925672674337338e-05,0,1
50378,0.6894549666666667,1.0949835107836163e-05,0.07444914333333334,2.5842402924046522e-05,0,1
50380,0.6894610666666667,1.5216073372875141e-05,0.07443284666666668,3.437400891500355e-05,0,1
50382,0.6894915666666666,3.0227673119536598e-05,0.07457523333333334,2.273335777124474e-05,0,1
50384,0.6894773333333332,2.875567576824244e-05,0.07451626666666666,2.073601268861253e-05,0,1
50386,0.6894590333333334,2.4819996418649475e-05,0.07453456666666666,2.2733357771244736e-05,0,1
50388,0.6894509000000002,1.8299999999993326e-05,0.07469326000000001,5.611568170603647e-05,0,1
50390,0.6894549666666667,1.0949835107836161e-05,0.07463428000000001,2.4440000000003344e-05,0,1
50392,0.689457,2.220446049250313e-16,0.07460170000000002,3.5025419340818225e-05,0,1
50394,0.6894366666666665,2.875567576824244e-05,0.07456916666666667,0.0001020346782008716,0,1
50396,0.6894590333333334,1.0949835107836165e-05,0.07464853333333334,1.094983510783865e-05,0,1
50398,0.689457,2.220446049250313e-16,0.07464241666666667,3.126704424079138e-05,0,1
50400,0.6894875,3.049999999998887e-05,0.07460373000000002,2.7999537496184026e-05,0,1
50402,0.6894529333333334,1.5216073372875141e-05,0.07480923333333334,2.8802816220329436e-05,0,1
50404,0.6895179999999999,1.1102230246251565e-16,0.07482145,2.6073214224562493e-05,0,1
50406,0.6894549666666667,1.0949835107836165e-05,0.07493939999999998,2.439999999999665e-05,0,1
50408,0.6894549666666667,1.0949835107836165e-05,0.07514697,7.291558201097959e-05,0,1
50410,0.689396,2.220446049250313e-16,0.07509813666666668,4.050604467922895e-05,0,1
50412,0.689396,2.220446049250313e-16,0.07522020333333332,3.378990463963593e-05,0,1
50414,0.689396,2.220446049250313e-16,0.07521818999999998,7.30450379332258e-05,0,1
50416,0.6894326,2.9883774861943863e-05,0.07526089333333334,4.150864113517647e-05,0,1
50418,0.689396,2.220446049250313e-16,0.07518766666666667,4.086949419255658e-05,0,1
50420,0.6893878666666666,2.0736012688603087e-05,0.07529548666666666,4.0148563555318496e-05,0,1
50422,0.6893390666666667,1.5216073372875143e-05,0.07531179,1.832999999999835e-05,0,1
50424,0.689396,2.220446049250313e-16,0.07525478333333334,3.690981877796525e-05,0,1
50426,0.6893919333333333,1.5216073372875145e-05,0.07531380333333335,4.4400604225117634e-05,0,1
50428,0.6893695666666666,3.0227673119536598e-05,0.07543990666666668,2.229231457002365e-05,0,1
50430,0.6893675333333333,3.043214674575029e-05,0.07538093333333334,1.0949835107841145e-05,0,1
50432,0.6894305666666667,3.0227673119536598e-05,0.07557013333333336,3.0432146745759312e-05,0,1
50434,0.6893512666666666,2.6975214961547415e-05,0.07573493333333331,2.2733357771244733e-05,0,1
50436,0.6893471999999999,2.4399999999991093e-05,0.07573289999999998,2.4399999999996643e-05,0,1
50438,0.6893207666666668,2.580010766557128e-05,0.07580000333333331,2.4153764141894696e-05,0,1
